Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,7e-06,20.334738,[60 20] ; [60 78],[44.03669725 35.96330275] ; [75.96330275 62.03669725],1
p12,1,9e-06,19.757956,[13 69] ; [  1 137],[ 5.21818182 76.78181818] ; [  8.78181818 129.21818182],1
v1,1,0.010747,6.50674,[52 29] ; [64 74],[42.90410959 38.09589041] ; [73.09589041 64.90410959],0
n4,1,0.019225,5.480898,[72 10] ; [103  35],[65.22727273 16.77272727] ; [109.77272727  28.22727273],0
p7,1,0.019471,5.458734,[68 14] ; [94 43],[60.65753425 21.34246575] ; [101.34246575  35.65753425],0
n5,1,0.023785,5.11025,[68 14] ; [94 42],[60.93577982 21.06422018] ; [101.06422018  34.93577982],0
s7,1,0.031599,4.620133,[33 43] ; [37 92],[25.95121951 50.04878049] ; [44.04878049 84.95121951],0
r1,1,0.04404,4.055018,[69 13] ; [99 38],[62.90410959 19.09589041] ; [105.09589041  31.90410959],0
u1,1,0.052151,3.77091,[19 63] ; [ 18 120],[13.79090909 68.20909091] ; [ 23.20909091 114.79090909],0
p11,1,0.077747,3.111392,[69 13] ; [102  36],[63.73636364 18.26363636] ; [107.26363636  30.73636364],0
r4,1,0.084204,2.981836,[76  6] ; [117  21],[71.93636364 10.06363636] ; [121.06363636  16.93636364],0
s4,1,0.108631,2.574019,[10 70] ; [ 29 108],[14.37788018 65.62211982] ; [ 24.62211982 112.37788018],0
n6,1,0.117788,2.446489,[73  9] ; [111  26],[68.89497717 13.10502283] ; [115.10502283  21.89497717],0
p5,1,0.12082,2.406653,[15 67] ; [ 15 123],[11.18181818 70.81818182] ; [ 18.81818182 119.18181818],0
v4,1,0.151791,2.05416,[79  3] ; [126  12],[76.40909091  5.59090909] ; [128.59090909   9.40909091],0
p10,1,0.186369,1.746093,[70 12] ; [107  30],[66.2739726 15.7260274] ; [110.7260274  26.2739726],0
d2,1,0.19781,1.658473,[39 43] ; [53 84],[34.44748858 47.55251142] ; [57.55251142 79.44748858],0
s6,1,0.245687,1.347661,[50 30] ; [74 62],[45.92592593 34.07407407] ; [78.07407407 57.92592593],0
a8,1,0.256775,1.28606,[10 62] ; [ 11 115],[ 7.63636364 64.36363636] ; [ 13.36363636 112.63636364],0
a2,1,0.263077,1.25249,[22 60] ; [ 28 110],[18.63636364 63.36363636] ; [ 31.36363636 106.63636364],0
a7,1,0.267045,1.231865,[66 16] ; [102  36],[62.61818182 19.38181818] ; [105.38181818  32.61818182],0
p1,1,0.268667,1.22354,[11 71] ; [ 12 126],[ 8.57272727 73.42727273] ; [ 14.42727273 123.57272727],0
r3,1,0.285452,1.14095,[78  4] ; [125  12],[76.00913242  5.99086758] ; [126.99086758  10.00913242],0
a4,1,0.347929,0.880996,[41 41] ; [60 78],[37.64545455 44.35454545] ; [63.35454545 74.64545455],0
n3,1,0.356859,0.848916,[8 1] ; [17  6],[7.03125 1.96875] ; [17.96875  5.03125],0
d4,1,0.398514,0.712806,[62 20] ; [111  27],[64.48181818 17.51818182] ; [108.51818182  29.48181818],0
s1,1,0.426087,0.633464,[ 1 80] ; [  4 134],[ 1.84931507 79.15068493] ; [  3.15068493 134.84931507],0
p6,1,0.427818,0.628739,[36 45] ; [53 83],[33.22119816 47.77880184] ; [55.77880184 80.22119816],0
d5,1,0.441358,0.59275,[63 19] ; [112  26],[65.22727273 16.77272727] ; [109.77272727  28.22727273],0
a5,1,0.443982,0.585969,[61 21] ; [96 42],[58.51818182 23.48181818] ; [98.48181818 39.51818182],0
s5,1,0.453475,0.561952,[24 57] ; [46 87],[26.4953271 54.5046729] ; [43.5046729 89.4953271],0
r2,1,0.476215,0.507518,[77  5] ; [125  12],[75.6347032  6.3652968] ; [126.3652968  10.6347032],0
a1,1,0.494785,0.466105,[ 6 76] ; [  7 131],[ 4.84545455 77.15454545] ; [  8.15454545 129.84545455],0
a3,1,0.535055,0.384782,[55 26] ; [88 50],[52.89041096 28.10958904] ; [90.10958904 47.89041096],0
b4,1,0.537069,0.380999,[51 31] ; [80 58],[48.82727273 33.17272727] ; [82.17272727 55.82727273],0
p4,1,0.605531,0.266734,[66 16] ; [107  31],[64.48181818 17.51818182] ; [108.51818182  29.48181818],0
s3,1,0.610904,0.258861,[37 45] ; [57 80],[35.19634703 46.80365297] ; [58.80365297 78.19634703],0
p9,1,0.646247,0.210664,[68 14] ; [111  27],[66.71818182 15.28181818] ; [112.28181818  25.71818182],0
n1,1,0.681867,0.168032,[3 6] ; [ 6 17],[2.53125 6.46875] ; [ 6.46875 16.53125],0
p8,1,0.683998,0.16566,[51 31] ; [82 56],[49.57272727 32.42727273] ; [83.42727273 54.57272727],0
p2,1,0.690232,0.158835,[70 12] ; [115  23],[68.95454545 13.04545455] ; [116.04545455  21.95454545],0
b1,1,0.691624,0.157333,[34 48] ; [61 77],[35.40909091 46.59090909] ; [59.59090909 78.40909091],0
d3,1,0.70008,0.148389,[55 27] ; [96 42],[56.28181818 25.71818182] ; [94.71818182 43.28181818],0
d1,1,0.726408,0.122435,[43 39] ; [69 69],[41.74545455 40.25454545] ; [70.25454545 67.74545455],0
n2,1,0.752917,0.099096,[7 2] ; [19  4],[7.3125 1.6875] ; [18.6875  4.3125],0
s2,1,0.758445,0.094571,[29 53] ; [46 92],[27.95454545 54.04545455] ; [47.04545455 90.95454545],0
b2,1,0.773412,0.082895,[15 35] ; [21 55],[14.28571429 35.71428571] ; [21.71428571 54.28571429],0
b3,1,0.773412,0.082895,[15 35] ; [21 55],[14.28571429 35.71428571] ; [21.71428571 54.28571429],0
u2,1,0.878461,0.023385,[14 12] ; [26 24],[13.68421053 12.31578947] ; [26.31578947 23.68421053],0
u3,1,0.893707,0.017853,[15 12] ; [28 21],[15.27631579 11.72368421] ; [27.72368421 21.27631579],0
