Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,1e-06,25.103362,[53 90] ; [34  8],[67.24864865 75.75135135] ; [19.75135135 22.24864865],1
b3,1,0.805931,0.060358,[31 55] ; [ 8 16],[30.49090909 55.50909091] ; [ 8.50909091 15.49090909],0
a2,1,0.835765,0.042979,[ 26 118] ; [ 7 35],[ 25.5483871 118.4516129] ; [ 7.4516129 34.5483871],0
a1,1,0.840974,0.04026,[  8 136] ; [ 2 40],[  7.74193548 136.25806452] ; [ 2.25806452 39.74193548],0
p8,1,0.871283,0.026253,[ 29 114] ; [ 9 33],[ 29.37297297 113.62702703] ; [ 8.62702703 33.37297297],0
b1,1,0.918213,0.010544,[63 81] ; [18 24],[62.70967742 81.29032258] ; [18.29032258 23.70967742],0
a7,1,0.925973,0.008633,[88 56] ; [26 16],[88.25806452 55.74193548] ; [25.74193548 16.25806452],0
a5,1,0.925973,0.008633,[88 56] ; [26 16],[88.25806452 55.74193548] ; [25.74193548 16.25806452],0
r3,1,0.949927,0.003944,[113  30] ; [33  9],[112.85405405  30.14594595] ; [33.14594595  8.85405405],0
b5,1,0.954115,0.003311,[85 59] ; [25 17],[85.16129032 58.83870968] ; [24.83870968 17.16129032],0
p11,1,0.954115,0.003311,[85 59] ; [25 17],[85.16129032 58.83870968] ; [24.83870968 17.16129032],0
n1,1,0.96399,0.002038,[25 34] ; [5 7],[24.92957746 34.07042254] ; [5.07042254 6.92957746],0
