Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,27.770253,[266 136] ; [78  4],[285.71900826 116.28099174] ; [58.28099174 23.71900826],1
s5,1,3e-06,21.974972,[131 262] ; [48 30],[149.3566879 243.6433121] ; [29.6433121 48.3566879],1
s2,1,6.6e-05,15.918061,[212 192] ; [64 20],[228.49180328 175.50819672] ; [47.50819672 36.49180328],1
s3,1,0.000706,11.474222,[225 175] ; [64 20],[238.84297521 161.15702479] ; [50.15702479 33.84297521],1
p6,1,0.001252,10.411762,[150 250] ; [47 36],[163.14699793 236.85300207] ; [33.85300207 49.14699793],0
s8,1,0.003655,8.447808,[199 205] ; [56 28],[211.10655738 192.89344262] ; [43.89344262 40.10655738],0
s7,1,0.007565,7.133648,[199 190] ; [54 26],[209.84434968 179.15565032] ; [43.15565032 36.84434968],0
a8,1,0.011475,6.390286,[ 57 300] ; [ 4 75],[ 49.94724771 307.05275229] ; [11.05275229 67.94724771],0
n4,1,0.013784,6.06557,[337  69] ; [60 24],[328.94285714  77.05714286] ; [68.05714286 15.94285714],0
a7,1,0.03901,4.260443,[323  84] ; [58 26],[315.81873727  91.18126273] ; [65.18126273 18.81873727],0
p4,1,0.039147,4.254474,[260 143] ; [64 20],[268.11498973 134.88501027] ; [55.88501027 28.11498973],0
v2,1,0.056829,3.627602,[249 142] ; [43 39],[241.37843552 149.62156448] ; [50.62156448 31.37843552],0
p11,1,0.061594,3.493943,[332  75] ; [61 23],[325.76578411  81.23421589] ; [67.23421589 16.76578411],0
v3,1,0.073333,3.206805,[176 205] ; [29 53],[168.69330454 212.30669546] ; [36.30669546 45.69330454],0
b2,1,0.076906,3.129115,[113 151] ; [14 34],[107.46153846 156.53846154] ; [19.53846154 28.46153846],0
b3,1,0.076906,3.129115,[113 151] ; [14 34],[107.46153846 156.53846154] ; [19.53846154 28.46153846],0
s1,1,0.096937,2.755231,[ 10 390] ; [ 5 79],[ 12.39669421 387.60330579] ; [ 2.60330579 81.39669421],0
r3,1,0.117994,2.443749,[402   5] ; [80  3],[400.35510204   6.64489796] ; [81.64489796  1.35510204],0
p10,1,0.133759,2.248326,[339  65] ; [75  8],[343.44147844  60.55852156] ; [70.55852156 12.44147844],0
p3,1,0.1346,2.238633,[214 190] ; [52 32],[220.21311475 183.78688525] ; [45.78688525 38.21311475],0
n5,1,0.138121,2.19877,[315  90] ; [59 25],[309.75460123  95.24539877] ; [64.24539877 19.75460123],0
u4,1,0.210963,1.564803,[ 16 391] ; [ 1 83],[ 14.09164969 392.90835031] ; [ 2.90835031 81.09164969],0
a6,1,0.237456,1.395634,[304 100] ; [58 26],[299.68852459 104.31147541] ; [62.31147541 21.68852459],0
p1,1,0.268549,1.224145,[ 33 372] ; [10 74],[ 35.61349693 369.38650307] ; [ 7.38650307 76.61349693],0
u2,1,0.275197,1.190658,[55 26] ; [8 7],[53.15625 27.84375] ; [9.84375 5.15625],0
v1,1,0.325356,0.967293,[230 165] ; [44 40],[225.94989562 169.05010438] ; [48.05010438 35.94989562],0
p2,1,0.340018,0.910363,[349  56] ; [69 15],[346.19631902  58.80368098] ; [71.80368098 12.19631902],0
a5,1,0.372945,0.793828,[343  64] ; [74 10],[345.6598778  61.3401222] ; [71.3401222 12.6598778],0
p12,1,0.41197,0.673107,[ 41 363] ; [ 6 77],[ 38.98973306 365.01026694] ; [ 8.01026694 74.98973306],0
a2,1,0.462112,0.540773,[148 259] ; [27 57],[145.0610998 261.9389002] ; [29.9389002 54.0610998],0
d3,1,0.503313,0.447944,[356  49] ; [76  8],[357.79141104  47.20858896] ; [74.20858896  9.79141104],0
p9,1,0.506705,0.440866,[352  49] ; [75  8],[353.77479339  47.22520661] ; [73.22520661  9.77479339],0
n6,1,0.509533,0.435025,[350  54] ; [75  9],[351.8442623  52.1557377] ; [73.1557377 10.8442623],0
r1,1,0.509615,0.434857,[362  43] ; [73 11],[360.27607362  44.72392638] ; [74.72392638  9.27607362],0
a1,1,0.538775,0.377815,[ 21 386] ; [ 3 81],[ 19.89409369 387.10590631] ; [ 4.10590631 79.89409369],0
n3,1,0.575069,0.314275,[57 23] ; [17  5],[58.03921569 21.96078431] ; [15.96078431  6.03921569],0
p5,1,0.61966,0.246345,[ 45 357] ; [11 73],[ 46.32098765 355.67901235] ; [ 9.67901235 74.32098765],0
u3,1,0.632616,0.22853,[55 27] ; [11  4],[55.79381443 26.20618557] ; [10.20618557  4.79381443],0
n1,1,0.647762,0.208734,[33 46] ; [ 8 14],[32.06930693 46.93069307] ; [ 8.93069307 13.06930693],0
u1,1,0.676396,0.174211,[112 295] ; [25 59],[113.56211813 293.43788187] ; [23.43788187 60.56211813],0
p7,1,0.680264,0.169829,[266 130] ; [57 25],[267.58995816 128.41004184] ; [55.41004184 26.58995816],0
a3,1,0.689376,0.159762,[325  80] ; [69 15],[326.3190184  78.6809816] ; [67.6809816 16.3190184],0
p8,1,0.734459,0.115057,[226 174] ; [48 34],[227.38589212 172.61410788] ; [46.61410788 35.38589212],0
b4,1,0.738976,0.111028,[244 163] ; [52 32],[245.3604888 161.6395112] ; [50.6395112 33.3604888],0
b5,1,0.774336,0.082201,[250 157] ; [53 31],[251.16293279 155.83706721] ; [51.83706721 32.16293279],0
d2,1,0.801762,0.063035,[294 110] ; [60 24],[293.06557377 110.93442623] ; [60.93442623 23.06557377],0
a4,1,0.802504,0.062554,[238 168] ; [48 36],[236.97142857 169.02857143] ; [49.02857143 34.97142857],0
n2,1,0.803645,0.061818,[56 24] ; [16  6],[56.47058824 23.52941176] ; [15.52941176  6.47058824],0
r2,1,0.834457,0.043677,[397   6] ; [83  1],[397.2073922   5.7926078] ; [82.7926078  1.2073922],0
d4,1,0.834457,0.043677,[397   6] ; [83  1],[397.2073922   5.7926078] ; [82.7926078  1.2073922],0
v4,1,0.926322,0.008551,[397   9] ; [82  2],[396.88571429   9.11428571] ; [82.11428571  1.88571429],0
d5,1,0.931399,0.007411,[395   9] ; [82  2],[394.89344262   9.10655738] ; [82.10655738  1.89344262],0
b1,1,0.993138,7.4e-05,[150 257] ; [31 53],[150.03462322 256.96537678] ; [30.96537678 53.03462322],0
