Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.073638,3.2,[3 1] ; [3 9],[1.5 2.5] ; [4.5 7.5],0
s7,1,0.073638,3.2,[1 3] ; [9 3],[2.5 1.5] ; [7.5 4.5],0
s5,1,0.124283,2.3625,[3 1] ; [3 7],[1.71428571 2.28571429] ; [4.28571429 5.71428571],0
s2,1,0.145729,2.116402,[1 3] ; [8 4],[2.25 1.75] ; [6.75 5.25],0
d3,1,0.182422,1.777778,[2 2] ; [10  2],[3. 1.] ; [9. 3.],0
d1,1,0.248213,1.333333,[1 3] ; [7 5],[2. 2.] ; [6. 6.],0
p4,1,0.254565,1.298077,[2 1] ; [11  1],[2.6 0.4] ; [10.4  1.6],0
a6,1,0.350201,0.872727,[2 2] ; [3 9],[1.25 2.75] ; [3.75 8.25],0
a2,1,0.382733,0.761905,[1 3] ; [ 1 11],[0.5 3.5] ; [ 1.5 10.5],0
n6,1,0.382733,0.761905,[3 1] ; [11  1],[3.5 0.5] ; [10.5  1.5],0
p3,1,0.550985,0.355556,[2 2] ; [8 4],[2.5 1.5] ; [7.5 4.5],0
p8,1,0.550985,0.355556,[3 1] ; [7 5],[2.5 1.5] ; [7.5 4.5],0
p1,1,0.550985,0.355556,[1 3] ; [5 7],[1.5 2.5] ; [4.5 7.5],0
s8,1,0.550985,0.355556,[2 2] ; [8 4],[2.5 1.5] ; [7.5 4.5],0
b4,1,0.550985,0.355556,[3 1] ; [7 5],[2.5 1.5] ; [7.5 4.5],0
b5,1,0.550985,0.355556,[3 1] ; [7 5],[2.5 1.5] ; [7.5 4.5],0
v1,1,0.550985,0.355556,[3 1] ; [7 5],[2.5 1.5] ; [7.5 4.5],0
p2,1,0.711531,0.136752,[3 1] ; [10  2],[3.25 0.75] ; [9.75 2.25],0
r1,1,0.711531,0.136752,[3 1] ; [10  2],[3.25 0.75] ; [9.75 2.25],0
s4,1,0.711531,0.136752,[1 3] ; [ 2 10],[0.75 3.25] ; [2.25 9.75],0
d5,1,0.755497,0.09697,[3 1] ; [8 4],[2.75 1.25] ; [8.25 3.75],0
b1,1,0.771084,0.084656,[2 2] ; [5 7],[1.75 2.25] ; [5.25 6.75],0
d2,1,0.771084,0.084656,[2 2] ; [7 5],[2.25 1.75] ; [6.75 5.25],0
a3,1,0.771084,0.084656,[2 2] ; [5 7],[1.75 2.25] ; [5.25 6.75],0
p6,1,0.771084,0.084656,[2 2] ; [5 7],[1.75 2.25] ; [5.25 6.75],0
u3,1,0.857714,0.032143,[1 1] ; [4 3],[1.11111111 0.88888889] ; [3.88888889 3.11111111],0
a8,1,0.929859,0.007748,[1 3] ; [3 8],[1.06666667 2.93333333] ; [2.93333333 8.06666667],0
p7,1,1.0,0.0,[2 2] ; [6 6],[2. 2.] ; [6. 6.],0
v2,1,1.0,0.0,[1 3] ; [3 9],[1. 3.] ; [3. 9.],0
u1,1,1.0,0.0,[1 3] ; [3 9],[1. 3.] ; [3. 9.],0
p9,1,1.0,0.0,[3 1] ; [9 3],[3. 1.] ; [9. 3.],0
