Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,89.643052,[214  56] ; [139 199],[156.75986842 113.24013158] ; [196.24013158 141.75986842],1
v1,1,0.0,31.931616,[186  84] ; [156 183],[151.62561576 118.37438424] ; [190.37438424 148.62561576],1
s7,1,8.2e-05,15.510513,[162  92] ; [159 176],[138.4278438 115.5721562] ; [182.5721562 152.4278438],1
s8,1,0.000105,15.052492,[154 115] ; [144 203],[130.13311688 138.86688312] ; [167.86688312 179.13311688],1
a1,1,0.00065,11.627112,[ 24 250] ; [  9 339],[ 14.53697749 259.46302251] ; [ 18.46302251 329.53697749],1
p3,1,0.001375,10.238914,[167 104] ; [169 178],[147.33980583 123.66019417] ; [188.66019417 158.33980583],0
p5,1,0.001958,9.588134,[ 52 219] ; [ 36 310],[ 38.65153971 232.34846029] ; [ 49.34846029 296.65153971],0
s4,1,0.002501,9.140043,[ 27 243] ; [ 64 277],[ 40.21276596 229.78723404] ; [ 50.78723404 290.21276596],0
p12,1,0.00357,8.490362,[ 36 235] ; [ 22 323],[ 25.51623377 245.48376623] ; [ 32.48376623 312.51623377],0
a3,1,0.00617,7.500037,[214  57] ; [240 107],[199.08414239  71.91585761] ; [254.91585761  92.08414239],0
d1,1,0.009087,6.805557,[184  90] ; [198 150],[168.27652733 105.72347267] ; [213.72347267 134.27652733],0
n5,1,0.01231,6.265649,[254  20] ; [299  47],[244.39032258  29.60967742] ; [308.60967742  37.39032258],0
p7,1,0.013759,6.068868,[187  76] ; [211 132],[172.72937294  90.27062706] ; [225.27062706 117.72937294],0
s2,1,0.033903,4.49959,[154 114] ; [169 177],[140.98371336 127.01628664] ; [182.01628664 163.98371336],0
d2,1,0.037268,4.338138,[155 117] ; [168 178],[142.1618123 129.8381877] ; [180.8381877 165.1618123],0
r3,1,0.049742,3.850144,[264   8] ; [324  22],[258.7961165  13.2038835] ; [329.2038835  16.7961165],0
r4,1,0.051529,3.79101,[257  17] ; [311  37],[250.21221865  23.78778135] ; [317.78778135  30.21221865],0
s5,1,0.056624,3.633607,[105 157] ; [109 226],[ 93.91624791 168.08375209] ; [120.08375209 214.91624791],0
p1,1,0.070232,3.277589,[ 34 238] ; [ 28 318],[ 27.28802589 244.71197411] ; [ 34.71197411 311.28802589],0
p4,1,0.075116,3.16753,[183  86] ; [212 135],[172.49188312  96.50811688] ; [222.50811688 124.49188312],0
d5,1,0.092418,2.831742,[233  40] ; [279  69],[225.0821256  47.9178744] ; [286.9178744  61.0821256],0
a2,1,0.094167,2.801661,[ 80 194] ; [ 81 267],[ 70.92282958 203.07717042] ; [ 90.07717042 257.92282958],0
p8,1,0.097859,2.740088,[159 107] ; [182 161],[148.94252874 117.05747126] ; [192.05747126 150.94252874],0
u4,1,0.111052,2.539185,[  8 266] ; [  4 344],[  5.28617363 268.71382637] ; [  6.71382637 341.28617363],0
r1,1,0.111213,2.536901,[230  44] ; [273  73],[222.29354839  51.70645161] ; [280.70645161  65.29354839],0
v4,1,0.11427,2.494145,[264   9] ; [327  21],[259.8115942  13.1884058] ; [331.1884058  16.8115942],0
d3,1,0.116668,2.461492,[195  78] ; [228 120],[185.95652174  87.04347826] ; [237.04347826 110.95652174],0
d4,1,0.152878,2.0433,[230  41] ; [280  68],[223.27948304  47.72051696] ; [286.72051696  61.27948304],0
r2,1,0.169127,1.890665,[261  10] ; [321  21],[257.29526917  13.70473083] ; [324.70473083  17.29526917],0
p10,1,0.241733,1.370459,[233  36] ; [287  58],[227.81758958  41.18241042] ; [292.18241042  52.81758958],0
a4,1,0.243512,1.360148,[139 133] ; [160 185],[131.81199352 140.18800648] ; [167.18800648 177.81199352],0
s1,1,0.248244,1.333161,[  7 262] ; [ 15 330],[  9.63843648 259.36156352] ; [ 12.36156352 332.63843648],0
p6,1,0.34694,0.884617,[116 150] ; [137 207],[110.32459016 155.67540984] ; [142.67540984 201.32459016],0
a5,1,0.364613,0.82194,[214  59] ; [262  86],[209.25603865  63.74396135] ; [266.74396135  81.25603865],0
n2,1,0.376791,0.781145,[35  9] ; [52 20],[33. 11.] ; [54. 18.],0
p11,1,0.411056,0.675744,[229  45] ; [282  66],[225.10289389  48.89710611] ; [285.89710611  62.10289389],0
b1,1,0.4227,0.642798,[111 163] ; [130 218],[106.16398714 167.83601286] ; [134.83601286 213.16398714],0
a8,1,0.425359,0.635461,[ 42 198] ; [ 48 272],[ 38.57142857 201.42857143] ; [ 51.42857143 268.57142857],0
u2,1,0.486699,0.483815,[32 27] ; [52 55],[29.85542169 29.14457831] ; [54.14457831 52.85542169],0
p9,1,0.500656,0.453547,[234  34] ; [293  50],[231.15548282  36.84451718] ; [295.84451718  47.15548282],0
u1,1,0.527252,0.399685,[ 60 214] ; [ 69 279],[ 56.82636656 217.17363344] ; [ 72.17363344 275.82636656],0
p2,1,0.528259,0.39774,[233  38] ; [292  55],[230.2184466  40.7815534] ; [294.7815534  52.2184466],0
s3,1,0.560278,0.339223,[155 109] ; [195 151],[151.47540984 112.52459016] ; [198.52459016 147.47540984],0
