Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,112.000942,[12 39] ; [349  53],[40.64238411 10.35761589] ; [320.35761589  81.64238411],1
r3,1,0.0,81.830941,[25 25] ; [375  27],[44.24778761  5.75221239] ; [355.75221239  46.24778761],1
r2,1,0.0,69.080881,[25 23] ; [371  29],[42.42857143  5.57142857] ; [353.57142857  46.42857143],1
p2,1,0.0,47.288045,[16 35] ; [309  91],[36.75166297 14.24833703] ; [288.24833703 111.75166297],1
r1,1,0.0,36.478862,[19 32] ; [309  91],[37.09090909 13.90909091] ; [290.90909091 109.09090909],1
p10,1,0.0,34.585955,[17 32] ; [300  99],[34.671875 14.328125] ; [282.328125 116.671875],1
p11,1,0.0,26.488909,[21 30] ; [304  98],[36.58940397 14.41059603] ; [288.41059603 113.58940397],1
p9,1,1e-06,23.789324,[21 27] ; [304  92],[35.13513514 12.86486486] ; [289.86486486 106.13513514],1
n6,1,7e-06,20.19499,[24 25] ; [315  87],[36.83148559 12.16851441] ; [302.16851441  99.83148559],1
s6,1,6.8e-05,15.851958,[12 39] ; [212 187],[25.38666667 25.61333333] ; [198.61333333 200.38666667],1
s1,1,7.6e-05,15.658294,[ 7 44] ; [ 10 389],[ 1.92666667 49.07333333] ; [ 15.07333333 383.92666667],1
a7,1,0.000125,14.709537,[24 27] ; [294 108],[35.8013245 15.1986755] ; [282.1986755 119.8013245],1
a6,1,0.000138,14.534254,[22 29] ; [280 121],[34.07522124 16.92477876] ; [267.92477876 133.07522124],1
u3,1,0.000491,12.149586,[ 3 18] ; [75 61],[10.43312102 10.56687898] ; [67.56687898 68.43312102],1
p7,1,0.001377,10.236398,[13 38] ; [194 200],[23.72359551 27.27640449] ; [183.27640449 210.72359551],0
d5,1,0.001761,9.783684,[29 22] ; [309  92],[38.13716814 12.86283186] ; [299.86283186 101.13716814],0
v2,1,0.00402,8.274972,[14 36] ; [188 191],[23.54312354 26.45687646] ; [178.45687646 200.54312354],0
s8,1,0.004857,7.931951,[ 6 45] ; [123 278],[14.55530973 36.44469027] ; [114.44469027 286.55530973],0
p8,1,0.005213,7.803952,[10 40] ; [161 238],[19.04231626 30.95768374] ; [151.95768374 247.04231626],0
b5,1,0.005708,7.640174,[22 29] ; [254 148],[31.07284768 19.92715232] ; [244.92715232 157.07284768],0
a1,1,0.006683,7.3563,[ 6 45] ; [ 14 388],[ 2.25165563 48.74834437] ; [ 17.74834437 384.25165563],0
