Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.000197,13.854866,[31 36] ; [13 62],[20.76056338 46.23943662] ; [23.23943662 51.76056338],1
d4,1,0.012672,6.214286,[62  8] ; [54 21],[56. 14.] ; [60. 15.],0
a8,1,0.031554,4.622557,[ 6 56] ; [ 1 71],[ 3.23880597 58.76119403] ; [ 3.76119403 68.23880597],0
p2,1,0.041274,4.16474,[50 20] ; [64 11],[55.03448276 14.96551724] ; [58.96551724 16.03448276],0
d2,1,0.059417,3.553587,[38 32] ; [29 46],[32.34482759 37.65517241] ; [34.65517241 40.34482759],0
d1,1,0.069511,3.294531,[45 25] ; [37 38],[39.5862069 30.4137931] ; [42.4137931 32.5862069],0
p9,1,0.07819,3.102138,[63  6] ; [60 14],[59.34965035  9.65034965] ; [63.65034965 10.34965035],0
a7,1,0.0795,3.0751,[53 17] ; [46 28],[48.125 21.875] ; [50.875 23.125],0
u1,1,0.090461,2.866148,[17 53] ; [10 65],[13.03448276 56.96551724] ; [13.96551724 61.03448276],0
d3,1,0.090678,2.862299,[56 14] ; [50 24],[51.52777778 18.47222222] ; [54.47222222 19.52777778],0
v1,1,0.096648,2.760001,[39 30] ; [32 43],[34.02083333 34.97916667] ; [36.97916667 38.02083333],0
a4,1,0.125448,2.347942,[34 36] ; [27 48],[29.44827586 40.55172414] ; [31.55172414 43.44827586],0
r1,1,0.130206,2.290049,[57 13] ; [53 22],[53.10344828 16.89655172] ; [56.89655172 18.10344828],0
b4,1,0.174802,1.84127,[46 24] ; [41 34],[42. 28.] ; [45. 30.],0
p1,1,0.185532,1.752747,[ 4 66] ; [ 9 66],[ 6.27586207 63.72413793] ; [ 6.72413793 68.27586207],0
a3,1,0.19017,1.716297,[51 19] ; [47 28],[47.31034483 22.68965517] ; [50.68965517 24.31034483],0
n1,1,0.214947,1.537793,[ 3 12] ; [ 9 14],[ 4.73684211 10.26315789] ; [ 7.26315789 15.73684211],0
p8,1,0.246766,1.341523,[31 36] ; [42 33],[34.44366197 32.55633803] ; [38.55633803 36.44366197],0
p10,1,0.263138,1.252174,[60  9] ; [60 15],[57.5 11.5] ; [62.5 12.5],0
d5,1,0.271328,1.21002,[59 11] ; [57 17],[56.38888889 13.61111111] ; [59.61111111 14.38888889],0
a2,1,0.295891,1.092622,[16 54] ; [12 63],[13.51724138 56.48275862] ; [14.48275862 60.51724138],0
s5,1,0.322905,0.977143,[36 27] ; [34 36],[33.15789474 29.84210526] ; [36.84210526 33.15789474],0
b1,1,0.36172,0.831913,[22 48] ; [29 46],[24.62068966 45.37931034] ; [26.37931034 48.62068966],0
