Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,27.115309,[52 39] ; [107  14],[68.25 22.75] ; [90.75 30.25],1
p3,1,0.000658,11.604319,[48 43] ; [91 30],[59.66509434 31.33490566] ; [79.33490566 41.66509434],1
n3,1,0.001966,9.580879,[21  1] ; [14 11],[16.38297872  5.61702128] ; [18.61702128  6.38297872],0
p8,1,0.003468,8.543141,[56 34] ; [98 24],[65.37735849 24.62264151] ; [88.62264151 33.37735849],0
p12,1,0.00378,8.386397,[ 4 87] ; [ 21 100],[10.73113208 80.26886792] ; [ 14.26886792 106.73113208],0
a1,1,0.005365,7.752255,[ 1 90] ; [ 13 109],[ 5.98122066 85.01877934] ; [  8.01877934 113.98122066],0
p5,1,0.016138,5.787792,[14 77] ; [36 86],[21.36150235 69.63849765] ; [28.63849765 93.36150235],0
p10,1,0.018023,5.593947,[76 14] ; [115   7],[81.08490566  8.91509434] ; [109.91509434  12.08490566],0
s7,1,0.024805,5.037452,[52 34] ; [88 29],[59.31034483 26.68965517] ; [80.68965517 36.31034483],0
s4,1,0.05001,3.841109,[17 73] ; [37 83],[23.14285714 66.85714286] ; [30.85714286 89.14285714],0
u3,1,0.052901,3.747033,[ 9 11] ; [21  8],[12.24489796  7.75510204] ; [17.75510204 11.24489796],0
s2,1,0.05385,3.717331,[57 32] ; [93 29],[63.27014218 25.72985782] ; [86.72985782 35.27014218],0
d3,1,0.054388,3.700754,[59 32] ; [93 28],[65.24528302 25.75471698] ; [86.75471698 34.24528302],0
v1,1,0.055099,3.679086,[50 38] ; [85 37],[56.57142857 31.42857143] ; [78.42857143 43.57142857],0
p1,1,0.05983,3.542083,[ 7 83] ; [ 20 101],[11.51658768 78.48341232] ; [ 15.48341232 105.51658768],0
u2,1,0.091825,2.842079,[ 6 12] ; [17 12],[8.80851064 9.19148936] ; [14.19148936 14.80851064],0
p2,1,0.129802,2.294876,[86  5] ; [108  14],[82.88262911  8.11737089] ; [111.11737089  10.88262911],0
b3,1,0.140801,2.169182,[20 34] ; [39 39],[24.13636364 29.86363636] ; [34.86363636 43.13636364],0
b2,1,0.140801,2.169182,[20 34] ; [39 39],[24.13636364 29.86363636] ; [34.86363636 43.13636364],0
p9,1,0.147055,2.102536,[80  9] ; [116   6],[82.67298578  6.32701422] ; [113.32701422   8.67298578],0
r4,1,0.149914,2.07313,[84  7] ; [118   4],[86.30046948  4.69953052] ; [115.69953052   6.30046948],0
s8,1,0.16177,1.9576,[51 39] ; [80 41],[55.87677725 34.12322275] ; [75.12322275 45.87677725],0
s6,1,0.202983,1.620779,[74 14] ; [108  12],[77. 11.] ; [105.  15.],0
