Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.000738,11.389895,[18 42] ; [38 25],[27.31707317 32.68292683] ; [28.68292683 34.31707317],1
a7,1,0.002143,9.4227,[22 37] ; [41 22],[30.46721311 28.53278689] ; [32.53278689 30.46721311],0
r3,1,0.010986,6.467574,[39 20] ; [54  9],[44.97540984 14.02459016] ; [48.02459016 14.97540984],0
s7,1,0.020619,5.358704,[ 8 49] ; [19 40],[13.26724138 43.73275862] ; [13.73275862 45.26724138],0
n5,1,0.028199,4.81584,[37 22] ; [27 36],[30.95081967 28.04918033] ; [33.04918033 29.95081967],0
d3,1,0.036836,4.357993,[15 45] ; [27 36],[20.48780488 39.51219512] ; [21.51219512 41.48780488],0
s5,1,0.058629,3.575758,[ 7 52] ; [15 44],[11. 48.] ; [11. 48.],0
s6,1,0.069877,3.285916,[19 40] ; [30 32],[23.89256198 35.10743802] ; [25.10743802 36.89256198],0
s2,1,0.072629,3.222584,[12 47] ; [22 41],[16.44262295 42.55737705] ; [17.55737705 45.44262295],0
r1,1,0.111764,2.529105,[31 28] ; [42 21],[35.30327869 23.69672131] ; [37.69672131 25.30327869],0
s1,1,0.118815,2.432871,[ 6 53] ; [ 2 61],[ 3.86885246 55.13114754] ; [ 4.13114754 58.86885246],0
a3,1,0.132199,2.266491,[22 36] ; [32 30],[26.1 31.9] ; [27.9 34.1],0
p5,1,0.148276,2.089902,[ 4 55] ; [ 1 62],[ 2.41803279 56.58196721] ; [ 2.58196721 60.41803279],0
a2,1,0.153904,2.033123,[ 4 56] ; [ 1 62],[ 2.43902439 57.56097561] ; [ 2.56097561 60.43902439],0
n2,1,0.169863,1.884148,[17 10] ; [14  3],[19.02272727  7.97727273] ; [11.97727273  5.02272727],0
r4,1,0.179253,1.803806,[37 23] ; [46 17],[40.48780488 19.51219512] ; [42.51219512 20.48780488],0
s3,1,0.183373,1.77007,[22 36] ; [31 31],[25.61666667 32.38333333] ; [27.38333333 34.61666667],0
b4,1,0.184496,1.76103,[31 29] ; [40 23],[34.63414634 25.36585366] ; [36.36585366 26.63414634],0
v2,1,0.186136,1.747941,[15 43] ; [23 39],[18.36666667 39.63333333] ; [19.63333333 42.36666667],0
r2,1,0.191539,1.705738,[44 15] ; [53 10],[46.90983607 12.09016393] ; [50.09016393 12.90983607],0
d2,1,0.21757,1.520326,[16 44] ; [11 52],[13.17073171 46.82926829] ; [13.82926829 49.17073171],0
u3,1,0.232916,1.422967,[13 25] ; [15 16],[15.42028986 22.57971014] ; [12.57971014 18.42028986],0
n4,1,0.233415,1.419928,[39 20] ; [35 28],[35.78688525 23.21311475] ; [38.21311475 24.78688525],0
n3,1,0.237244,1.396898,[19  6] ; [10  7],[17.26190476  7.73809524] ; [11.73809524  5.26190476],0
u2,1,0.266579,1.234268,[12 26] ; [13 16],[14.17910448 23.82089552] ; [10.82089552 18.17910448],0
p9,1,0.292198,1.109465,[16 43] ; [22 39],[18.68333333 40.31666667] ; [19.31666667 41.68333333],0
