Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,26.845279,[241 146] ; [19 48],[221.62995595 165.37004405] ; [38.37004405 28.62995595],1
p4,1,0.0,26.303354,[272 122] ; [24 42],[253.53043478 140.46956522] ; [42.46956522 23.53043478],1
p7,1,2e-06,22.480461,[276 110] ; [26 37],[259.62583519 126.37416481] ; [42.37416481 20.62583519],1
p10,1,6e-06,20.474994,[341  50] ; [43 23],[328.54266958  62.45733042] ; [55.45733042 10.54266958],1
p3,1,0.000222,13.63874,[234 161] ; [23 43],[220.20607375 174.79392625] ; [36.79392625 29.20607375],1
r3,1,0.00024,13.491406,[384  10] ; [59  8],[378.61605206  15.38394794] ; [64.38394794  2.61605206],1
p9,1,0.000298,13.082536,[352  39] ; [49 17],[343.08752735  47.91247265] ; [57.91247265  8.08752735],1
d5,1,0.000392,12.571287,[338  56] ; [45 21],[328.04782609  65.95217391] ; [54.95217391 11.04782609],1
s1,1,0.002261,9.324907,[  8 380] ; [ 6 60],[ 11.96475771 376.03524229] ; [ 2.03524229 63.96475771],0
d4,1,0.003013,8.799826,[338  56] ; [47 19],[329.76086957  64.23913043] ; [55.23913043 10.76086957],0
d3,1,0.004046,8.263129,[290 105] ; [37 29],[280.18438178 114.81561822] ; [46.81561822 19.18438178],0
n5,1,0.004214,8.189099,[327  65] ; [46 21],[318.55337691  73.44662309] ; [54.44662309 12.55337691],0
n4,1,0.004941,7.901084,[327  66] ; [46 21],[318.67173913  74.32826087] ; [54.32826087 12.67173913],0
p11,1,0.005029,7.868803,[324  71] ; [45 22],[315.48701299  79.51298701] ; [53.51298701 13.48701299],0
a3,1,0.005094,7.845867,[302  91] ; [40 26],[292.82352941 100.17647059] ; [49.17647059 16.82352941],0
n6,1,0.009302,6.763986,[344  48] ; [50 16],[337.22270742  54.77729258] ; [56.77729258  9.22270742],0
v2,1,0.024105,5.087087,[265 119] ; [35 29],[257.14285714 126.85714286] ; [42.85714286 21.14285714],0
a7,1,0.033302,4.530169,[296  98] ; [42 25],[288.87635575 105.12364425] ; [49.12364425 17.87635575],0
a5,1,0.037285,4.337351,[311  84] ; [45 22],[304.37229437  90.62770563] ; [51.62770563 15.37229437],0
d1,1,0.041944,4.137481,[252 143] ; [34 33],[244.52380952 150.47619048] ; [41.47619048 25.52380952],0
r4,1,0.048758,3.883657,[377  18] ; [60  7],[373.62554113  21.37445887] ; [63.37445887  3.62554113],0
a6,1,0.054086,3.710057,[274 120] ; [38 28],[267.23478261 126.76521739] ; [44.76521739 21.23478261],0
a2,1,0.080972,3.04528,[111 284] ; [12 55],[105.16233766 289.83766234] ; [17.83766234 49.16233766],0
s4,1,0.081852,3.02774,[ 57 334] ; [15 50],[ 61.73684211 329.26315789] ; [10.26315789 54.73684211],0
s2,1,0.087436,2.920961,[210 180] ; [43 23],[216.38157895 173.61842105] ; [36.61842105 29.38157895],0
p6,1,0.088609,2.899465,[172 214] ; [22 44],[165.67256637 220.32743363] ; [28.32743363 37.67256637],0
v4,1,0.092932,2.822846,[384   9] ; [63  4],[381.89347826  11.10652174] ; [65.10652174  1.89347826],0
u3,1,0.132002,2.268805,[54 39] ; [20  7],[57.35 35.65] ; [16.65 10.35],0
n3,1,0.203575,1.616536,[48 13] ; [15  8],[45.75 15.25] ; [17.25  5.75],0
r1,1,0.227954,1.453583,[338  54] ; [54 13],[334.77995643  57.22004357] ; [57.22004357  9.77995643],0
s3,1,0.238166,1.391419,[221 168] ; [42 23],[225.34581498 163.65418502] ; [37.65418502 27.34581498],0
u1,1,0.25055,1.320237,[ 83 312] ; [10 57],[ 79.51298701 315.48701299] ; [13.48701299 53.51298701],0
a8,1,0.27427,1.195264,[ 59 292] ; [ 7 55],[ 56.09200969 294.90799031] ; [ 9.90799031 52.09200969],0
d2,1,0.304957,1.052392,[200 194] ; [29 37],[196.14347826 197.85652174] ; [32.85652174 33.14347826],0
a1,1,0.311945,1.022423,[ 18 377] ; [ 5 62],[ 19.66450216 375.33549784] ; [ 3.33549784 63.66450216],0
v3,1,0.341254,0.905715,[195 188] ; [28 35],[191.5 191.5] ; [31.5 31.5],0
p12,1,0.346781,0.885202,[ 38 355] ; [ 4 62],[ 35.96078431 357.03921569] ; [ 6.03921569 59.96078431],0
n1,1,0.462912,0.538845,[29 32] ; [13 10],[30.5 30.5] ; [11.5 11.5],0
b1,1,0.574108,0.315857,[145 250] ; [27 40],[147.05627706 247.94372294] ; [24.94372294 42.05627706],0
s6,1,0.718607,0.129831,[275 111] ; [47 17],[276.20444444 109.79555556] ; [45.79555556 18.20444444],0
p5,1,0.719347,0.129119,[ 56 339] ; [ 8 56],[ 55.07625272 339.92374728] ; [ 8.92374728 55.07625272],0
s7,1,0.773476,0.082847,[202 175] ; [32 30],[200.95216401 176.04783599] ; [33.04783599 28.95216401],0
s8,1,0.789243,0.071446,[200 192] ; [32 33],[199.00218818 192.99781182] ; [32.99781182 32.00218818],0
b5,1,0.797913,0.065561,[253 142] ; [44 23],[253.92857143 141.07142857] ; [43.07142857 23.92857143],0
b4,1,0.884238,0.021199,[238 157] ; [41 26],[238.53896104 156.46103896] ; [40.46103896 26.53896104],0
p1,1,0.889699,0.019234,[ 39 355] ; [ 7 60],[ 39.31453362 354.68546638] ; [ 6.68546638 60.31453362],0
n2,1,0.945426,0.004686,[50 11] ; [19  4],[50.10714286 10.89285714] ; [18.89285714  4.10714286],0
u2,1,0.955337,0.003137,[50 41] ; [15 12],[50.12711864 40.87288136] ; [14.87288136 12.12711864],0
b2,1,0.959421,0.002589,[107 144] ; [19 26],[106.84459459 144.15540541] ; [19.15540541 25.84459459],0
b3,1,0.959421,0.002589,[107 144] ; [19 26],[106.84459459 144.15540541] ; [19.15540541 25.84459459],0
s5,1,0.959804,0.00254,[149 233] ; [24 37],[149.17832957 232.82167043] ; [23.82167043 37.17832957],0
u4,1,0.981366,0.000546,[ 12 383] ; [ 2 65],[ 11.96969697 383.03030303] ; [ 2.03030303 64.96969697],0
a4,1,0.986121,0.000303,[191 202] ; [32 34],[190.93464052 202.06535948] ; [32.06535948 33.93464052],0
