Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,3e-06,21.644647,[22 24] ; [97 19],[33.79012346 12.20987654] ; [85.20987654 30.79012346],1
p10,1,8.9e-05,15.352752,[18 28] ; [81 31],[28.82278481 17.17721519] ; [70.17721519 41.82278481],1
n4,1,0.000123,14.748068,[23 23] ; [93 23],[32.9382716 13.0617284] ; [83.0617284 32.9382716],1
p9,1,0.001443,10.149651,[24 22] ; [87 25],[32.3164557 13.6835443] ; [78.6835443 33.3164557],0
u2,1,0.016137,5.787916,[13  7] ; [16 32],[ 8.52941176 11.47058824] ; [20.47058824 27.52941176],0
s6,1,0.034431,4.473193,[11 34] ; [48 65],[16.80379747 28.19620253] ; [42.19620253 70.80379747],0
p5,1,0.037286,4.337284,[ 1 45] ; [ 15 100],[ 4.57142857 41.42857143] ; [ 11.42857143 103.57142857],0
s3,1,0.060157,3.533038,[16 27] ; [26 90],[11.35849057 31.64150943] ; [30.64150943 85.35849057],0
p4,1,0.076855,3.130193,[14 31] ; [53 61],[18.96226415 26.03773585] ; [48.03773585 65.96226415],0
d3,1,0.099619,2.711627,[21 25] ; [37 79],[16.4691358 29.5308642] ; [41.5308642 74.4691358],0
p8,1,0.13978,2.180377,[14 31] ; [50 64],[18.11320755 26.88679245] ; [45.88679245 68.11320755],0
v1,1,0.148194,2.090743,[13 32] ; [47 67],[16.98113208 28.01886792] ; [43.01886792 70.98113208],0
b5,1,0.16334,1.943028,[27 19] ; [54 62],[23. 23.] ; [58. 58.],0
v3,1,0.178992,1.80597,[ 8 33] ; [35 80],[11.30128205 29.69871795] ; [31.69871795 83.30128205],0
a2,1,0.182921,1.773733,[ 1 45] ; [  9 107],[ 2.83950617 43.16049383] ; [  7.16049383 108.83950617],0
s8,1,0.195098,1.678697,[ 6 39] ; [26 90],[ 8.94409938 36.05590062] ; [23.05590062 92.94409938],0
s1,1,0.236346,1.402258,[ 3 43] ; [  3 112],[ 1.71428571 44.28571429] ; [  4.28571429 110.71428571],0
a8,1,0.265426,1.240235,[ 2 42] ; [11 98],[ 3.73856209 40.26143791] ; [ 9.26143791 99.73856209],0
p11,1,0.290471,1.117437,[29 17] ; [83 33],[31.80246914 14.19753086] ; [80.19753086 35.80246914],0
a5,1,0.292487,1.108141,[24 22] ; [71 45],[26.97530864 19.02469136] ; [68.02469136 47.97530864],0
r3,1,0.305135,1.051618,[39  7] ; [90 26],[36.62962963  9.37037037] ; [92.37037037 23.62962963],0
r1,1,0.403907,0.696664,[31 15] ; [70 46],[28.67901235 17.32098765] ; [72.32098765 43.67901235],0
d4,1,0.404375,0.695277,[32 14] ; [72 43],[29.71428571 16.28571429] ; [74.28571429 40.71428571],0
d2,1,0.425444,0.635228,[19 27] ; [55 59],[21.275 24.725] ; [52.725 61.275],0
b1,1,0.426047,0.633576,[25 21] ; [55 61],[22.71604938 23.28395062] ; [57.28395062 58.71604938],0
u3,1,0.452948,0.563265,[ 8 12] ; [15 34],[ 6.66666667 13.33333333] ; [16.33333333 32.66666667],0
a4,1,0.460718,0.544151,[19 27] ; [40 74],[16.9625 29.0375] ; [42.0375 71.9625],0
s5,1,0.468443,0.525647,[ 8 34] ; [28 86],[ 9.69230769 32.30769231] ; [26.30769231 87.69230769],0
p6,1,0.468976,0.524388,[ 9 34] ; [30 83],[10.75 32.25] ; [28.25 84.75],0
b4,1,0.473776,0.513155,[29 17] ; [66 50],[26.97530864 19.02469136] ; [68.02469136 47.97530864],0
p3,1,0.477387,0.504828,[15 31] ; [44 70],[16.9625 29.0375] ; [42.0375 71.9625],0
p2,1,0.48966,0.477274,[30 16] ; [80 33],[31.82389937 14.17610063] ; [78.17610063 34.82389937],0
n2,1,0.503443,0.447672,[13  5] ; [24 14],[11.89285714  6.10714286] ; [25.10714286 12.89285714],0
n1,1,0.503443,0.447672,[ 5 13] ; [14 24],[ 6.10714286 11.89285714] ; [12.89285714 25.10714286],0
n3,1,0.54789,0.361111,[12  4] ; [24 12],[11.07692308  4.92307692] ; [24.92307692 11.07692308],0
v4,1,0.602639,0.271033,[36  9] ; [96 19],[37.125  7.875] ; [94.875 20.125],0
d5,1,0.617,0.250106,[27 19] ; [73 43],[28.39506173 17.60493827] ; [71.60493827 44.39506173],0
b2,1,0.677352,0.173122,[13 15] ; [28 39],[12.08421053 15.91578947] ; [28.91578947 38.08421053],0
b3,1,0.677352,0.173122,[13 15] ; [28 39],[12.08421053 15.91578947] ; [28.91578947 38.08421053],0
p7,1,0.687497,0.161808,[23 23] ; [61 53],[24.15 21.85] ; [59.85 54.15],0
s7,1,0.722857,0.125771,[10 34] ; [28 82],[10.85714286 33.14285714] ; [27.14285714 82.85714286],0
a6,1,0.757842,0.095058,[19 27] ; [51 65],[19.87654321 26.12345679] ; [50.12345679 65.87654321],0
a1,1,0.784568,0.074732,[ 2 44] ; [  4 112],[ 1.7037037 44.2962963] ; [  4.2962963 111.7037037],0
r4,1,0.810131,0.057724,[33 13] ; [81 35],[32.37037037 13.62962963] ; [81.62962963 34.37037037],0
p1,1,0.876155,0.024288,[ 4 42] ; [ 11 105],[ 4.25925926 41.74074074] ; [ 10.74074074 105.25925926],0
d1,1,0.887378,0.020057,[18 28] ; [44 72],[17.60493827 28.39506173] ; [44.39506173 71.60493827],0
r2,1,0.953683,0.003374,[38  7] ; [95 18],[37.87974684  7.12025316] ; [95.12025316 17.87974684],0
v2,1,0.977557,0.000791,[17 27] ; [43 69],[16.92307692 27.07692308] ; [43.07692308 68.92307692],0
s4,1,0.984672,0.000369,[ 6 40] ; [ 15 101],[ 5.96296296 40.03703704] ; [ 15.03703704 100.96296296],0
a3,1,0.998238,5e-06,[26 19] ; [67 49],[25.99378882 19.00621118] ; [67.00621118 48.99378882],0
