Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,6e-05,16.108889,[25 52] ; [35 16],[36.09375 40.90625] ; [23.90625 27.09375],1
a5,1,0.002917,8.858821,[37 41] ; [39 14],[45.2519084 32.7480916] ; [30.7480916 22.2519084],0
v3,1,0.008385,6.949445,[13 63] ; [19 31],[19.3015873 56.6984127] ; [12.6984127 37.3015873],0
a2,1,0.025486,4.990534,[11 67] ; [16 37],[16.07633588 61.92366412] ; [10.92366412 42.07633588],0
a3,1,0.028027,4.8264,[41 37] ; [38 15],[47.03816794 30.96183206] ; [31.96183206 21.03816794],0
r1,1,0.043582,4.072682,[52 26] ; [43  9],[57. 21.] ; [38. 14.],0
r2,1,0.05562,3.663388,[64 13] ; [50  3],[67.52307692  9.47692308] ; [46.47692308  6.52307692],0
a8,1,0.06811,3.327999,[ 7 62] ; [10 34],[10.38053097 58.61946903] ; [ 6.61946903 37.38053097],0
d4,1,0.077936,3.107429,[51 25] ; [43 10],[55.37984496 20.62015504] ; [38.62015504 14.37984496],0
d3,1,0.085526,2.956637,[46 32] ; [39 14],[50.61068702 27.38931298] ; [34.38931298 18.61068702],0
s6,1,0.098239,2.733909,[33 44] ; [30 22],[37.60465116 39.39534884] ; [25.39534884 26.60465116],0
r3,1,0.111074,2.53888,[68  9] ; [51  2],[70.48461538  6.51538462] ; [48.51538462  4.48461538],0
d5,1,0.116508,2.463644,[52 26] ; [42 11],[55.96946565 22.03053435] ; [38.03053435 14.96946565],0
n4,1,0.132258,2.265795,[47 31] ; [38 14],[51. 27.] ; [34. 18.],0
n2,1,0.132768,2.259837,[21 11] ; [13  2],[23.14893617  8.85106383] ; [10.85106383  4.14893617],0
a7,1,0.153557,2.03656,[49 28] ; [40 13],[52.71538462 24.28461538] ; [36.28461538 16.71538462],0
p3,1,0.309924,1.031001,[27 51] ; [23 30],[29.77099237 48.22900763] ; [20.22900763 32.77099237],0
s2,1,0.314731,1.010717,[25 52] ; [21 30],[27.671875 49.328125] ; [18.328125 32.671875],0
s8,1,0.319361,0.991563,[19 58] ; [17 35],[21.48837209 55.51162791] ; [14.51162791 37.48837209],0
p12,1,0.340145,0.909886,[ 1 77] ; [ 2 50],[ 1.8 76.2] ; [ 1.2 50.8],0
n1,1,0.342579,0.900757,[10 21] ; [7 8],[11.45652174 19.54347826] ; [5.54347826 9.45652174],0
d2,1,0.363445,0.825953,[33 44] ; [27 26],[35.53846154 41.46153846] ; [24.46153846 28.53846154],0
a6,1,0.371308,0.799282,[47 31] ; [36 17],[49.41984733 28.58015267] ; [33.58015267 19.41984733],0
s7,1,0.418203,0.655359,[24 49] ; [20 30],[26.11382114 46.88617886] ; [17.88617886 32.11382114],0
a4,1,0.436276,0.606059,[30 48] ; [24 29],[32.15267176 45.84732824] ; [21.84732824 31.15267176],0
b1,1,0.446052,0.580664,[33 45] ; [26 27],[35.12977099 42.87022901] ; [23.87022901 29.12977099],0
n3,1,0.456556,0.554326,[23 10] ; [12  3],[24.0625  8.9375] ; [10.9375  4.0625],0
p1,1,0.458182,0.550333,[ 7 69] ; [ 3 50],[ 5.89147287 70.10852713] ; [ 4.10852713 48.89147287],0
s4,1,0.476253,0.50743,[14 63] ; [ 7 45],[12.53488372 64.46511628] ; [ 8.46511628 43.53488372],0
s5,1,0.53252,0.389581,[14 60] ; [12 39],[15.392 58.608] ; [10.608 40.392],0
d1,1,0.537639,0.379934,[34 44] ; [26 27],[35.72519084 42.27480916] ; [24.27480916 28.72519084],0
b5,1,0.542168,0.371536,[52 26] ; [38 15],[53.58778626 24.41221374] ; [36.41221374 16.58778626],0
p9,1,0.579955,0.306308,[34 41] ; [21 31],[32.48031496 42.51968504] ; [22.51968504 29.48031496],0
p7,1,0.581771,0.30338,[43 34] ; [27 26],[41.46153846 35.53846154] ; [28.53846154 24.46153846],0
r4,1,0.61365,0.254895,[62 16] ; [44  9],[63.11450382 14.88549618] ; [42.88549618 10.11450382],0
n5,1,0.614662,0.253442,[44 34] ; [27 25],[42.6 35.4] ; [28.4 23.6],0
v4,1,0.637971,0.221405,[71  6] ; [50  3],[71.66923077  5.33076923] ; [49.33076923  3.66923077],0
p4,1,0.638526,0.220675,[36 41] ; [27 26],[37.31538462 39.68461538] ; [25.68461538 27.31538462],0
n6,1,0.645954,0.211039,[54 24] ; [34 18],[52.8 25.2] ; [35.2 16.8],0
u1,1,0.653003,0.202135,[11 67] ; [ 9 44],[11.90839695 66.09160305] ; [ 8.09160305 44.90839695],0
p5,1,0.715854,0.1325,[ 4 74] ; [ 2 51],[ 3.57251908 74.42748092] ; [ 2.42748092 50.57251908],0
s3,1,0.718894,0.129555,[39 37] ; [25 27],[38. 38.] ; [26. 26.],0
p6,1,0.732417,0.116904,[23 53] ; [14 37],[22.14173228 53.85826772] ; [14.85826772 36.14173228],0
p8,1,0.746254,0.104705,[29 46] ; [22 31],[29.8828125 45.1171875] ; [21.1171875 31.8828125],0
u2,1,0.763803,0.090295,[16 21] ; [5 8],[15.54 21.46] ; [5.46 7.54],0
s1,1,0.782442,0.076252,[ 2 74] ; [ 1 52],[ 1.76744186 74.23255814] ; [ 1.23255814 51.76744186],0
b4,1,0.817072,0.053505,[47 31] ; [33 20],[47.63358779 30.36641221] ; [32.36641221 20.63358779],0
p11,1,0.901628,0.015278,[45 33] ; [30 23],[44.65648855 33.34351145] ; [30.34351145 22.65648855],0
u3,1,0.962329,0.002231,[17 20] ; [7 8],[17.07692308 19.92307692] ; [6.92307692 8.07692308],0
b3,1,0.975504,0.000943,[13 33] ; [10 25],[13.0617284 32.9382716] ; [ 9.9382716 25.0617284],0
b2,1,0.975504,0.000943,[13 33] ; [10 25],[13.0617284 32.9382716] ; [ 9.9382716 25.0617284],0
a1,1,0.983025,0.000453,[ 3 75] ; [ 2 51],[ 2.97709924 75.02290076] ; [ 2.02290076 50.97709924],0
