Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,99.968241,[186  44] ; [134 213],[127.55632582 102.44367418] ; [192.44367418 154.55632582],1
v1,1,1e-06,23.945078,[154  77] ; [163 191],[125.17435897 105.82564103] ; [191.82564103 162.17435897],1
s8,1,6.6e-05,15.924295,[123 109] ; [131 229],[ 99.54054054 132.45945946] ; [154.45945946 205.54054054],1
s7,1,0.000117,14.833677,[129  91] ; [145 200],[106.69026549 113.30973451] ; [167.30973451 177.69026549],1
p3,1,0.000715,11.450339,[129 105] ; [147 212],[108.91062395 125.08937605] ; [167.08937605 191.91062395],1
s4,1,0.001128,10.604989,[ 25 209] ; [ 74 279],[ 39.46507666 194.53492334] ; [ 59.53492334 293.46507666],0
n4,1,0.001876,9.667483,[216  19] ; [298  61],[203.35016835  31.64983165] ; [310.64983165  48.35016835],0
d1,1,0.002454,9.174792,[151  84] ; [186 174],[133.10084034 101.89915966] ; [203.89915966 156.10084034],0
r4,1,0.003349,8.607046,[216  19] ; [301  59],[204.19327731  30.80672269] ; [312.80672269  47.19327731],0
r2,1,0.004456,8.088138,[225   7] ; [324  32],[216.6122449  15.3877551] ; [332.3877551  23.6122449],0
r3,1,0.005171,7.818805,[225   9] ; [321  36],[216.18274112  17.81725888] ; [329.81725888  27.18274112],0
r1,1,0.005769,7.621203,[197  38] ; [265  92],[183.39527027  51.60472973] ; [278.60472973  78.39527027],0
a2,1,0.006159,7.503254,[ 73 162] ; [ 76 284],[ 58.8487395 176.1512605] ; [ 90.1512605 269.8487395],0
p10,1,0.007292,7.199662,[201  31] ; [277  79],[188.59863946  43.40136054] ; [289.40136054  66.59863946],0
p12,1,0.010227,6.594911,[ 21 212] ; [ 14 344],[ 13.79864636 219.20135364] ; [ 21.20135364 336.79864636],0
s2,1,0.010873,6.485916,[130 101] ; [163 195],[114.91171477 116.08828523] ; [178.08828523 179.91171477],0
n6,1,0.011645,6.364117,[217  18] ; [307  52],[207.30639731  27.69360269] ; [316.69360269  42.30639731],0
d2,1,0.017886,5.607255,[128 105] ; [161 197],[113.93739425 119.06260575] ; [175.06260575 182.93739425],0
a3,1,0.018659,5.533199,[179  54] ; [243 115],[166.37225042  66.62774958] ; [255.62774958 102.37225042],0
p7,1,0.020302,5.38573,[154  74] ; [204 148],[140.73103448  87.26896552] ; [217.26896552 134.73103448],0
v4,1,0.029672,4.728195,[225  10] ; [326  32],[218.35581788  16.64418212] ; [332.64418212  25.35581788],0
