Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,93.717931,[ 39 190] ; [198 145],[ 94.88286713 134.11713287] ; [142.11713287 200.88286713],1
v1,1,0.0,49.857584,[ 88 139] ; [235 107],[128.85940246  98.14059754] ; [194.14059754 147.85940246],1
d5,1,0.003263,8.6544,[192  41] ; [320  33],[203.57679181  29.42320819] ; [308.42320819  44.57679181],0
d1,1,0.003726,8.412932,[146  87] ; [261  92],[161.82764505  71.17235495] ; [245.17235495 107.82764505],0
a3,1,0.005321,7.766902,[161  72] ; [279  73],[175.24786325  57.75213675] ; [264.75213675  87.24786325],0
d2,1,0.012398,6.253008,[104 128] ; [195 157],[118.78082192 113.21917808] ; [180.21917808 171.78082192],0
r3,1,0.017149,5.68107,[222  11] ; [345   5],[226.60548885   6.39451115] ; [340.39451115   9.60548885],0
p7,1,0.018803,5.519746,[140  85] ; [245  97],[152.77777778  72.22222222] ; [232.22222222 109.77777778],0
s4,1,0.020449,5.373179,[ 45 183] ; [ 44 305],[ 35.16811092 192.83188908] ; [ 53.83188908 295.16811092],0
p3,1,0.022537,5.203861,[107 126] ; [195 156],[120.48972603 112.51027397] ; [181.51027397 169.48972603],0
p12,1,0.028784,4.780466,[ 14 216] ; [ 40 308],[ 21.48788927 208.51211073] ; [ 32.51211073 315.48788927],0
a1,1,0.033481,4.520988,[  7 226] ; [ 25 328],[ 12.72354949 220.27645051] ; [ 19.27645051 333.72354949],0
s7,1,0.039093,4.256806,[102 122] ; [185 155],[113.9858156 110.0141844] ; [173.0141844 166.9858156],0
r1,1,0.039113,4.255963,[180  53] ; [295  56],[189.5119863  43.4880137] ; [285.4880137  65.5119863],0
a5,1,0.044604,4.033546,[171  62] ; [284  69],[180.91296928  52.08703072] ; [274.08703072  78.91296928],0
u1,1,0.060503,3.52353,[ 38 195] ; [ 80 273],[ 46.91808874 186.08191126] ; [ 71.08191126 281.91808874],0
p10,1,0.076504,3.137639,[194  38] ; [307  39],[201.09342561  30.90657439] ; [299.90657439  46.09342561],0
n5,1,0.089206,2.888645,[169  62] ; [275  72],[177.44636678  53.55363322] ; [266.55363322  80.44636678],0
a8,1,0.103534,2.650245,[ 26 192] ; [ 54 263],[ 32.59813084 185.40186916] ; [ 47.40186916 269.59813084],0
n6,1,0.103968,2.643592,[196  36] ; [310  38],[202.4  29.6] ; [303.6  44.4],0
s8,1,0.107388,2.592248,[ 99 134] ; [172 177],[108.49312715 124.50687285] ; [162.50687285 186.49312715],0
u2,1,0.119916,2.418412,[50 22] ; [41 31],[45.5 26.5] ; [45.5 26.5],0
a7,1,0.121327,2.400102,[164  69] ; [268  84],[172.06153846  60.93846154] ; [259.93846154  92.06153846],0
p8,1,0.142313,2.152765,[126 107] ; [206 136],[134.53217391  98.46782609] ; [197.46782609 144.53217391],0
n4,1,0.154691,2.025368,[180  53] ; [288  63],[186.71917808  46.28082192] ; [281.28082192  69.71917808],0
n3,1,0.160287,1.971515,[30 19] ; [45 16],[33.40909091 15.59090909] ; [41.59090909 19.40909091],0
p9,1,0.164437,1.93294,[202  30] ; [313  32],[207.07105719  24.92894281] ; [307.92894281  37.07105719],0
s1,1,0.190777,1.711609,[  8 224] ; [  6 339],[  5.62911612 226.37088388] ; [  8.37088388 336.62911612],0
a2,1,0.203122,1.619783,[ 50 183] ; [ 92 261],[ 56.46075085 176.53924915] ; [ 85.53924915 267.46075085],0
n1,1,0.203828,1.61473,[19 31] ; [16 44],[15.90909091 34.09090909] ; [19.09090909 40.90909091],0
u4,1,0.213858,1.545113,[  3 230] ; [ 10 343],[  5.16894198 227.83105802] ; [  7.83105802 345.16894198],0
a6,1,0.219066,1.510479,[155  78] ; [251 101],[161.70598291  71.29401709] ; [244.29401709 107.70598291],0
u3,1,0.230442,1.438133,[49 22] ; [44 30],[45.53793103 25.46206897] ; [47.46206897 26.53793103],0
b1,1,0.296869,1.088207,[ 87 146] ; [117 236],[ 81.11262799 151.88737201] ; [122.88737201 230.11262799],0
p2,1,0.299842,1.074896,[198  34] ; [309  41],[202.10309278  29.89690722] ; [304.89690722  45.10309278],0
p4,1,0.323838,0.973384,[142  90] ; [227 121],[147.6  84.4] ; [221.4 126.6],0
d3,1,0.324771,0.969635,[174  59] ; [276  77],[178.92491468  54.07508532] ; [271.07508532  81.92491468],0
a4,1,0.331756,0.942033,[103 130] ; [170 182],[108.73333333 124.26666667] ; [164.26666667 187.73333333],0
s2,1,0.427022,0.630911,[116 115] ; [187 162],[120.67758621 110.32241379] ; [182.32241379 166.67758621],0
p5,1,0.458175,0.55035,[ 26 204] ; [ 47 304],[ 28.89845095 201.10154905] ; [ 44.10154905 306.89845095],0
r4,1,0.490255,0.475967,[210  23] ; [324  29],[212.32423208  20.67576792] ; [321.67576792  31.32423208],0
s5,1,0.534853,0.385163,[ 78 151] ; [123 213],[ 81.46725664 147.53274336] ; [119.53274336 216.46725664],0
b4,1,0.539636,0.376216,[136  97] ; [215 138],[139.56143345  93.43856655] ; [211.43856655 141.56143345],0
n2,1,0.557673,0.34375,[35 15] ; [45 15],[36.36363636 13.63636364] ; [43.63636364 16.36363636],0
s3,1,0.566171,0.329132,[129 103] ; [199 144],[132.34086957  99.65913043] ; [195.65913043 147.34086957],0
