Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,5.9e-05,16.146287,[209 224] ; [50 17],[224.294 208.706] ; [34.706 32.294],1
p9,1,0.23818,1.391333,[363  67] ; [62  7],[366.23246493  63.76753507] ; [58.76753507 10.23246493],0
a1,1,0.277571,1.178944,[ 27 411] ; [ 2 67],[ 25.05325444 412.94674556] ; [ 3.94674556 65.05325444],0
u1,1,0.324556,0.970497,[103 335] ; [20 49],[106.26035503 331.73964497] ; [16.73964497 52.26035503],0
p3,1,0.325201,0.967913,[225 211] ; [40 29],[228.79207921 207.20792079] ; [36.20792079 32.79207921],0
r2,1,0.336097,0.925262,[416  15] ; [64  4],[414.58917836  16.41082164] ; [65.41082164  2.58917836],0
r1,1,0.356905,0.848754,[366  69] ; [55 14],[363.36309524  71.63690476] ; [57.63690476 11.36309524],0
n6,1,0.399122,0.710969,[381  53] ; [63  6],[383.09343936  50.90656064] ; [60.90656064  8.09343936],0
d3,1,0.448203,0.575192,[336 100] ; [56 13],[338.43960396  97.56039604] ; [53.56039604 15.43960396],0
d1,1,0.476571,0.5067,[279 159] ; [47 22],[281.63313609 156.36686391] ; [44.36686391 24.63313609],0
p7,1,0.503681,0.447172,[277 149] ; [42 27],[274.53333333 151.46666667] ; [44.46666667 24.53333333],0
p12,1,0.522654,0.408653,[ 42 393] ; [ 5 64],[ 40.56547619 394.43452381] ; [ 6.43452381 62.56547619],0
b1,1,0.534092,0.386601,[163 275] ; [23 46],[160.68639053 277.31360947] ; [25.31360947 43.68639053],0
a4,1,0.559521,0.340534,[211 225] ; [36 33],[213.25148515 222.74851485] ; [33.74851485 35.25148515],0
r3,1,0.578208,0.309141,[416  19] ; [64  4],[415.10934394  19.89065606] ; [64.89065606  3.10934394],0
v1,1,0.643529,0.214157,[240 184] ; [37 32],[238.23123732 185.76876268] ; [38.76876268 30.23123732],0
a6,1,0.701367,0.147054,[343  92] ; [53 16],[341.78571429  93.21428571] ; [54.21428571 14.78571429],0
a5,1,0.711302,0.13698,[347  91] ; [56 13],[348.15384615  89.84615385] ; [54.84615385 14.15384615],0
b4,1,0.716692,0.131684,[264 174] ; [40 29],[262.62721893 175.37278107] ; [41.37278107 27.62721893],0
a3,1,0.729731,0.119358,[323 111] ; [50 19],[321.83300199 112.16699801] ; [51.16699801 17.83300199],0
p2,1,0.729986,0.119124,[369  69] ; [57 12],[368.02366864  69.97633136] ; [57.97633136 11.02366864],0
n2,1,0.735792,0.11386,[65 17] ; [9 3],[64.55319149 17.44680851] ; [9.44680851 2.55319149],0
r4,1,0.736488,0.113237,[405  33] ; [63  6],[404.30769231  33.69230769] ; [63.69230769  5.30769231],0
u4,1,0.73671,0.11304,[  9 429] ; [ 1 68],[  8.63905325 429.36094675] ; [ 1.36094675 67.63905325],0
p5,1,0.761818,0.091866,[ 56 378] ; [ 8 61],[ 55.22067594 378.77932406] ; [ 8.77932406 60.22067594],0
u3,1,0.771679,0.084204,[70 44] ; [11  8],[69.42857143 44.57142857] ; [11.57142857  7.42857143],0
a2,1,0.791302,0.070024,[139 299] ; [23 46],[139.95266272 298.04733728] ; [22.04733728 46.95266272],0
d2,1,0.796509,0.066496,[226 209] ; [37 32],[226.99404762 208.00595238] ; [36.00595238 32.99404762],0
s1,1,0.800589,0.063799,[ 16 414] ; [ 3 66],[ 16.37274549 413.62725451] ; [ 2.62725451 66.37274549],0
p10,1,0.813311,0.05577,[359  74] ; [58 11],[359.68326693  73.31673307] ; [57.31673307 11.68326693],0
d4,1,0.862877,0.02983,[370  66] ; [58 11],[369.52079208  66.47920792] ; [58.47920792 10.52079208],0
d5,1,0.862877,0.02983,[370  66] ; [58 11],[369.52079208  66.47920792] ; [58.47920792 10.52079208],0
p8,1,0.904632,0.014355,[231 199] ; [36 32],[230.54216867 199.45783133] ; [36.45783133 31.54216867],0
n5,1,0.955914,0.003056,[370  64] ; [59 10],[370.15109344  63.84890656] ; [58.84890656 10.15109344],0
