Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,51.737951,[99 31] ; [ 8 40],[78.14606742 51.85393258] ; [28.85393258 19.14606742],1
d5,1,3e-06,22.093589,[101  29] ; [20 29],[87.87709497 42.12290503] ; [33.12290503 15.87709497],1
s5,1,0.000371,12.67121,[43 82] ; [ 4 46],[33.57142857 91.42857143] ; [13.42857143 36.57142857],1
r1,1,0.000871,11.082789,[89 40] ; [21 29],[79.27374302 49.72625698] ; [30.72625698 19.27374302],1
a4,1,0.002786,8.942501,[48 82] ; [ 7 43],[39.72222222 90.27777778] ; [15.27777778 34.72222222],0
a6,1,0.005841,7.598769,[84 46] ; [21 29],[75.83333333 54.16666667] ; [29.16666667 20.83333333],0
a7,1,0.009811,6.66888,[93 37] ; [25 24],[85.69832402 44.30167598] ; [32.30167598 16.69832402],0
a3,1,0.01539,5.87124,[80 49] ; [21 29],[72.7877095 56.2122905] ; [28.2122905 21.7877095],0
n3,1,0.025214,5.009148,[26 19] ; [21  4],[30.21428571 14.78571429] ; [16.78571429  8.21428571],0
a5,1,0.026165,4.945055,[76 54] ; [20 30],[69.33333333 60.66666667] ; [26.66666667 23.33333333],0
b4,1,0.026165,4.945055,[76 54] ; [20 30],[69.33333333 60.66666667] ; [26.66666667 23.33333333],0
s6,1,0.028583,4.792533,[72 56] ; [19 31],[65.43820225 62.56179775] ; [25.56179775 24.43820225],0
a2,1,0.059739,3.544615,[ 18 112] ; [ 2 48],[ 14.44444444 115.55555556] ; [ 5.55555556 44.44444444],0
b5,1,0.063577,3.441513,[87 43] ; [26 24],[81.61111111 48.38888889] ; [31.38888889 18.61111111],0
a8,1,0.068854,3.310135,[  4 117] ; [ 5 44],[  6.40588235 114.59411765] ; [ 2.59411765 46.40588235],0
d2,1,0.096722,2.758786,[51 79] ; [13 37],[46.22222222 83.77777778] ; [17.77777778 32.22222222],0
s4,1,0.102065,2.672974,[36 94] ; [ 8 42],[31.77777778 98.22222222] ; [12.22222222 37.77777778],0
b1,1,0.132264,2.265734,[54 76] ; [27 23],[58.5 71.5] ; [22.5 27.5],0
