Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,29.320862,[ 56 122] ; [71 40],[78.22145329 99.77854671] ; [48.77854671 62.22145329],1
v3,1,0.000174,14.094276,[ 45 137] ; [51 60],[ 59.63139932 122.36860068] ; [36.36860068 74.63139932],1
s6,1,0.000383,12.613419,[ 64 122] ; [64 52],[ 78.83443709 107.16556291] ; [49.16556291 66.83443709],1
s7,1,0.005997,7.551239,[ 41 135] ; [43 69],[ 51.33333333 124.66666667] ; [32.66666667 79.33333333],0
p3,1,0.007326,7.191174,[ 27 160] ; [31 84],[ 35.91390728 151.08609272] ; [22.08609272 92.91390728],0
p2,1,0.013745,6.070569,[111  76] ; [85 31],[120.96369637  66.03630363] ; [75.03630363 40.96369637],0
r1,1,0.020029,5.4094,[121  66] ; [89 26],[130.03311258  56.96688742] ; [79.96688742 35.03311258],0
r2,1,0.023971,5.096745,[156  29] ; [108   8],[162.25913621  22.74086379] ; [101.74086379  14.25913621],0
a5,1,0.036401,4.378234,[102  85] ; [78 39],[110.72368421  76.27631579] ; [69.27631579 47.72368421],0
b3,1,0.050089,3.838477,[26 71] ; [27 38],[31.7345679 65.2654321] ; [21.2654321 43.7345679],0
b2,1,0.050089,3.838477,[26 71] ; [27 38],[31.7345679 65.2654321] ; [21.2654321 43.7345679],0
a3,1,0.052613,3.756169,[111  75] ; [82 34],[118.86754967  67.13245033] ; [74.13245033 41.86754967],0
s8,1,0.056738,3.630247,[ 38 149] ; [35 82],[ 44.90460526 142.09539474] ; [28.09539474 88.90460526],0
p11,1,0.066176,3.375407,[115  72] ; [84 33],[122.41118421  64.58881579] ; [76.58881579 40.41118421],0
p9,1,0.098183,2.734815,[118  65] ; [84 30],[124.46464646  58.53535354] ; [77.53535354 36.46464646],0
v4,1,0.106719,2.602152,[156  30] ; [104  11],[160.66445183  25.33554817] ; [99.33554817 15.66445183],0
p7,1,0.117331,2.452593,[ 71 114] ; [52 57],[ 77.39795918 107.60204082] ; [45.60204082 63.39795918],0
u2,1,0.127886,2.317975,[34 42] ; [20 13],[37.65137615 38.34862385] ; [16.34862385 16.65137615],0
u4,1,0.130832,2.282605,[  1 186] ; [  3 114],[  2.46052632 184.53947368] ; [  1.53947368 115.46052632],0
r3,1,0.180308,1.795088,[157  30] ; [102  12],[160.90697674  26.09302326] ; [98.09302326 15.90697674],0
s3,1,0.215322,1.535278,[ 70 116] ; [52 64],[ 75.13907285 110.86092715] ; [46.86092715 69.13907285],0
r4,1,0.218469,1.514401,[137  50] ; [93 24],[141.48026316  45.51973684] ; [88.51973684 28.48026316],0
p6,1,0.219367,1.50851,[ 22 163] ; [19 93],[ 25.53872054 159.46127946] ; [15.46127946 96.53872054],0
p1,1,0.229737,1.442488,[  7 179] ; [  8 109],[  9.20792079 176.79207921] ; [  5.79207921 111.20792079],0
s1,1,0.239529,1.383366,[  6 179] ; [  7 108],[  8.01666667 176.98333333] ; [  4.98333333 110.01666667],0
b1,1,0.271206,1.210638,[ 79 108] ; [42 75],[ 74.43092105 112.56907895] ; [46.56907895 70.43092105],0
n3,1,0.275715,1.188092,[39 29] ; [22 10],[41.48 26.52] ; [19.52 12.48],0
a4,1,0.308686,1.03629,[ 63 123] ; [46 70],[ 67.13245033 118.86754967] ; [41.86754967 74.13245033],0
p10,1,0.334219,0.932481,[112  73] ; [76 39],[115.93333333  69.06666667] ; [72.06666667 42.93333333],0
s2,1,0.346505,0.886215,[ 53 133] ; [39 77],[ 56.66225166 129.33774834] ; [35.33774834 80.66225166],0
p12,1,0.401175,0.704801,[  4 183] ; [  1 114],[  3.09602649 183.90397351] ; [  1.90397351 113.09602649],0
d2,1,0.407013,0.687508,[ 72 113] ; [40 77],[ 68.60927152 116.39072848] ; [43.39072848 73.60927152],0
n5,1,0.424039,0.639094,[115  71] ; [77 39],[118.25165563  67.74834437] ; [73.74834437 42.25165563],0
b5,1,0.428157,0.627818,[113  74] ; [76 41],[116.25986842  70.74013158] ; [72.74013158 44.25986842],0
d3,1,0.431045,0.620007,[108  76] ; [74 43],[111.25581395  72.74418605] ; [70.74418605 46.25581395],0
u3,1,0.441921,0.59129,[31 45] ; [17 18],[32.86486486 43.13513514] ; [15.13513514 19.86486486],0
n1,1,0.452482,0.564427,[21 49] ; [12 20],[22.64705882 47.35294118] ; [10.35294118 21.64705882],0
n2,1,0.506989,0.440276,[44 27] ; [22 10],[45.49514563 25.50485437] ; [20.50485437 11.49514563],0
