Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p5,1,0.000331,12.883494,[5 4] ; [ 2 32],[1.46511628 7.53488372] ; [ 5.53488372 28.46511628],1
s7,1,0.004586,8.035714,[6 2] ; [ 6 22],[2.66666667 5.33333333] ; [ 9.33333333 18.66666667],0
v1,1,0.004632,8.017936,[7 2] ; [ 9 25],[3.34883721 5.65116279] ; [12.65116279 21.34883721],0
p10,1,0.02031,5.385063,[8 1] ; [15 18],[4.92857143 4.07142857] ; [18.07142857 14.92857143],0
p4,1,0.035476,4.422099,[8 1] ; [17 17],[5.23255814 3.76744186] ; [19.76744186 14.23255814],0
p1,1,0.043488,4.076334,[2 7] ; [ 1 33],[0.62790698 8.37209302] ; [ 2.37209302 31.62790698],0
s6,1,0.050783,3.815409,[7 2] ; [14 20],[4.39534884 4.60465116] ; [16.60465116 17.39534884],0
p3,1,0.070938,3.261176,[6 3] ; [11 22],[3.64285714 5.35714286] ; [13.35714286 19.64285714],0
p9,1,0.072504,3.225392,[8 1] ; [18 14],[5.70731707 3.29268293] ; [20.29268293 11.70731707],0
n3,1,0.095205,2.784091,[1 3] ; [8 3],[2.4 1.6] ; [6.6 4.4],0
r4,1,0.097768,2.741581,[5 4] ; [ 9 25],[2.93023256 6.06976744] ; [11.06976744 22.93023256],0
p11,1,0.122553,2.384389,[8 1] ; [21 13],[6.06976744 2.93023256] ; [22.93023256 11.06976744],0
b5,1,0.126699,2.332495,[3 6] ; [21 13],[5.02325581 3.97674419] ; [18.97674419 15.02325581],0
s8,1,0.144686,2.127405,[4 5] ; [ 7 27],[2.30232558 6.69767442] ; [ 8.69767442 25.30232558],0
p6,1,0.159981,1.974407,[4 5] ; [ 7 26],[2.35714286 6.64285714] ; [ 8.64285714 24.35714286],0
n2,1,0.184708,1.759334,[1 3] ; [7 4],[2.13333333 1.86666667] ; [5.86666667 5.13333333],0
p8,1,0.200359,1.639759,[5 4] ; [11 23],[3.34883721 5.65116279] ; [12.65116279 21.34883721],0
a7,1,0.200359,1.639759,[4 5] ; [23 11],[5.65116279 3.34883721] ; [21.34883721 12.65116279],0
p7,1,0.228831,1.448116,[6 3] ; [15 19],[4.39534884 4.60465116] ; [16.60465116 17.39534884],0
d3,1,0.268948,1.222104,[4 5] ; [22 12],[5.44186047 3.55813953] ; [20.55813953 13.44186047],0
a3,1,0.29537,1.094983,[6 3] ; [16 18],[4.60465116 4.39534884] ; [17.39534884 16.60465116],0
r1,1,0.348977,0.877175,[5 4] ; [13 21],[3.76744186 5.23255814] ; [14.23255814 19.76744186],0
b3,1,0.369219,0.806293,[3 3] ; [ 7 16],[2.06896552 3.93103448] ; [ 7.93103448 15.06896552],0
b2,1,0.369219,0.806293,[3 3] ; [ 7 16],[2.06896552 3.93103448] ; [ 7.93103448 15.06896552],0
n4,1,0.370102,0.803322,[7 2] ; [21 13],[5.86046512 3.13953488] ; [22.13953488 11.86046512],0
a4,1,0.370102,0.803322,[2 7] ; [13 21],[3.13953488 5.86046512] ; [11.86046512 22.13953488],0
d1,1,0.372723,0.794565,[3 6] ; [17 17],[4.18604651 4.81395349] ; [15.81395349 18.18604651],0
v3,1,0.392113,0.73238,[4 5] ; [10 24],[2.93023256 6.06976744] ; [11.06976744 22.93023256],0
b1,1,0.439876,0.596606,[4 5] ; [20 14],[5.02325581 3.97674419] ; [18.97674419 15.02325581],0
s3,1,0.48883,0.4791,[2 7] ; [11 21],[2.85365854 6.14634146] ; [10.14634146 21.85365854],0
s4,1,0.587043,0.294987,[2 7] ; [ 5 29],[1.46511628 7.53488372] ; [ 5.53488372 28.46511628],0
a8,1,0.735004,0.114567,[1 8] ; [ 5 27],[1.31707317 7.68292683] ; [ 4.68292683 27.31707317],0
n1,1,0.770335,0.085227,[1 3] ; [2 9],[0.8 3.2] ; [2.2 8.8],0
n5,1,0.786749,0.073189,[6 3] ; [21 13],[5.65116279 3.34883721] ; [21.34883721 12.65116279],0
r3,1,0.795061,0.067467,[7 2] ; [25  9],[6.69767442 2.30232558] ; [25.30232558  8.69767442],0
v2,1,0.829666,0.046281,[5 4] ; [17 16],[4.71428571 4.28571429] ; [17.28571429 15.71428571],0
p12,1,0.833596,0.044139,[1 8] ; [ 3 31],[0.8372093 8.1627907] ; [ 3.1627907 30.8372093],0
d2,1,0.859734,0.031227,[4 5] ; [14 20],[3.76744186 5.23255814] ; [14.23255814 19.76744186],0
a5,1,0.859734,0.031227,[5 4] ; [20 14],[5.23255814 3.76744186] ; [19.76744186 14.23255814],0
b4,1,0.859734,0.031227,[5 4] ; [20 14],[5.23255814 3.76744186] ; [19.76744186 14.23255814],0
n6,1,0.912609,0.012045,[6 3] ; [22 12],[5.86046512 3.13953488] ; [22.13953488 11.86046512],0
s2,1,0.947806,0.004285,[2 7] ; [ 7 26],[1.92857143 7.07142857] ; [ 7.07142857 25.92857143],0
v4,1,0.955491,0.003115,[6 3] ; [23 11],[6.06976744 2.93023256] ; [22.93023256 11.06976744],0
a6,1,0.985994,0.000308,[5 4] ; [19 15],[5.02325581 3.97674419] ; [18.97674419 15.02325581],0
