Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.000986,10.853243,[ 56 220] ; [13 14],[ 62.85148515 213.14851485] ; [ 6.14851485 20.85148515],1
v4,1,0.634345,0.226215,[254  28] ; [26  2],[254.70967742  27.29032258] ; [25.29032258  2.70967742],0
p1,1,0.669635,0.182029,[ 27 254] ; [ 2 26],[ 26.37216828 254.62783172] ; [ 2.62783172 25.37216828],0
p9,1,0.687906,0.161361,[217  58] ; [23  5],[217.82178218  57.17821782] ; [22.17821782  5.82178218],0
b3,1,0.69809,0.150466,[ 71 106] ; [ 6 11],[ 70.25257732 106.74742268] ; [ 6.74742268 10.25257732],0
b2,1,0.69809,0.150466,[ 71 106] ; [ 6 11],[ 70.25257732 106.74742268] ; [ 6.74742268 10.25257732],0
u1,1,0.715876,0.132479,[ 43 239] ; [ 5 23],[ 43.66451613 238.33548387] ; [ 4.33548387 23.66451613],0
u3,1,0.722224,0.126372,[41 46] ; [5 7],[40.42424242 46.57575758] ; [5.57575758 6.42424242],0
n6,1,0.728029,0.120929,[237  43] ; [23  5],[236.36363636  43.63636364] ; [23.63636364  4.36363636],0
s7,1,0.729022,0.120011,[ 76 186] ; [ 9 19],[ 76.79310345 185.20689655] ; [ 8.20689655 19.79310345],0
d2,1,0.732161,0.117137,[139 140] ; [13 15],[138.13680782 140.86319218] ; [13.86319218 14.13680782],0
p12,1,0.732264,0.117043,[ 14 264] ; [ 1 27],[ 13.62745098 264.37254902] ; [ 1.37254902 26.62745098],0
d5,1,0.734858,0.114698,[229  53] ; [22  6],[228.32903226  53.67096774] ; [22.67096774  5.32903226],0
v2,1,0.78571,0.073922,[153 119] ; [15 13],[152.32 119.68] ; [15.68 12.32],0
p8,1,0.797949,0.065537,[135 139] ; [14 13],[135.6345515 138.3654485] ; [13.3654485 13.6345515],0
b5,1,0.802701,0.062426,[168 114] ; [16 12],[167.38064516 114.61935484] ; [16.61935484 11.38064516],0
n3,1,0.822187,0.050505,[46 20] ; [3 1],[46.2 19.8] ; [2.8 1.2],0
d1,1,0.830943,0.045579,[157 125] ; [15 13],[156.46451613 125.53548387] ; [15.53548387 12.46451613],0
a7,1,0.835458,0.043142,[196  85] ; [19  9],[195.51779935  85.48220065] ; [19.48220065  8.51779935],0
p3,1,0.913791,0.01172,[133 147] ; [13 15],[132.72727273 147.27272727] ; [13.27272727 14.72727273],0
