Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,78.463802,[201  96] ; [25 98],[159.81428571 137.18571429] ; [66.18571429 56.81428571],1
s3,1,0.0,77.297942,[209  87] ; [29 93],[168.53588517 127.46411483] ; [69.46411483 52.53588517],1
s7,1,0.0,55.619321,[192  96] ; [30 86],[158.25742574 129.74257426] ; [63.74257426 52.25742574],1
s5,1,0.0,32.812189,[135 153] ; [ 20 100],[109.41176471 178.58823529] ; [45.58823529 74.41176471],1
s8,1,0.0,28.635449,[174 122] ; [37 86],[149.05966587 146.94033413] ; [61.94033413 61.05966587],1
p4,1,0.001791,9.752198,[205  92] ; [64 57],[191.13157895 105.86842105] ; [77.86842105 43.13157895],0
p6,1,0.004607,8.027735,[136 160] ; [37 83],[123.09615385 172.90384615] ; [49.90384615 70.09615385],0
s4,1,0.011167,6.438593,[ 53 244] ; [ 10 113],[ 44.55 252.45] ; [ 18.45 104.55],0
u1,1,0.015764,5.828992,[ 73 226] ; [ 17 106],[ 63.76777251 235.23222749] ; [26.23222749 96.76777251],0
p12,1,0.019513,5.454921,[ 41 258] ; [  7 115],[ 34.09026128 264.90973872] ; [ 13.90973872 108.09026128],0
b5,1,0.022469,5.209114,[189 110] ; [63 60],[178.54976303 120.45023697] ; [73.45023697 49.54976303],0
n5,1,0.043788,4.06473,[242  54] ; [89 33],[234.3923445  61.6076555] ; [96.6076555 25.3923445],0
b4,1,0.050548,3.82318,[184 115] ; [63 60],[175.007109 123.992891] ; [71.992891 51.007109],0
n6,1,0.050891,3.811848,[264  30] ; [102  21],[258.04316547  35.95683453] ; [107.95683453  15.04316547],0
p11,1,0.055816,3.657545,[248  51] ; [111  12],[254.36255924  44.63744076] ; [104.63744076  18.36255924],0
d5,1,0.059963,3.538418,[261  37] ; [99 24],[254.82185273  43.17814727] ; [105.17814727  17.82185273],0
a8,1,0.101636,2.679689,[ 44 224] ; [ 11 100],[ 38.89182058 229.10817942] ; [16.10817942 94.89182058],0
