Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.000345,12.80777,[8 2] ; [ 8 31],[3.26530612 6.73469388] ; [12.73469388 26.26530612],1
v2,1,0.000921,10.979449,[9 1] ; [12 26],[4.375 5.625] ; [16.625 21.375],1
p3,1,0.002451,9.176476,[7 3] ; [ 8 31],[3.06122449 6.93877551] ; [11.93877551 27.06122449],0
p7,1,0.002451,9.176476,[7 3] ; [ 8 31],[3.06122449 6.93877551] ; [11.93877551 27.06122449],0
p10,1,0.003414,8.571793,[9 1] ; [14 23],[4.89361702 5.10638298] ; [18.10638298 18.89361702],0
s8,1,0.003422,8.56736,[6 4] ; [ 6 33],[2.44897959 7.55102041] ; [ 9.55102041 29.44897959],0
s3,1,0.004052,8.260577,[8 2] ; [11 26],[4.04255319 5.95744681] ; [14.95744681 22.04255319],0
v1,1,0.005702,7.642105,[7 3] ; [ 9 29],[3.33333333 6.66666667] ; [12.66666667 25.33333333],0
p9,1,0.010511,6.546116,[9 1] ; [16 20],[5.43478261 4.56521739] ; [19.56521739 16.43478261],0
s5,1,0.014911,5.926976,[4 5] ; [ 4 34],[1.53191489 7.46808511] ; [ 6.46808511 31.53191489],0
b5,1,0.018866,5.513918,[8 2] ; [15 24],[4.69387755 5.30612245] ; [18.30612245 20.69387755],0
u3,1,0.034703,4.459722,[2 1] ; [ 2 14],[0.63157895 2.36842105] ; [ 3.36842105 12.63157895],0
n6,1,0.03801,4.304561,[9 1] ; [20 17],[6.17021277 3.82978723] ; [22.82978723 14.17021277],0
r4,1,0.038728,4.272747,[6 4] ; [10 29],[3.26530612 6.73469388] ; [12.73469388 26.26530612],0
p8,1,0.047675,3.921396,[4 6] ; [ 5 34],[1.83673469 8.16326531] ; [ 7.16326531 31.83673469],0
a2,1,0.054872,3.685957,[3 7] ; [ 3 36],[1.2244898 8.7755102] ; [ 4.7755102 34.2244898],0
s2,1,0.066832,3.359167,[5 5] ; [ 8 30],[2.70833333 7.29166667] ; [10.29166667 27.70833333],0
s7,1,0.118541,2.436497,[4 5] ; [ 7 29],[2.2 6.8] ; [ 8.8 27.2],0
a5,1,0.171973,1.865659,[8 2] ; [22 17],[6.12244898 3.87755102] ; [23.87755102 15.12244898],0
a6,1,0.178374,1.811115,[7 3] ; [18 21],[5.10204082 4.89795918] ; [19.89795918 19.10204082],0
v3,1,0.201087,1.634465,[4 6] ; [ 8 31],[2.44897959 7.55102041] ; [ 9.55102041 29.44897959],0
p5,1,0.251346,1.315804,[2 8] ; [ 3 36],[1.02040816 8.97959184] ; [ 3.97959184 35.02040816],0
d2,1,0.258733,1.275524,[7 3] ; [19 19],[5.41666667 4.58333333] ; [20.58333333 17.41666667],0
p11,1,0.281825,1.158266,[6 4] ; [16 23],[4.48979592 5.51020408] ; [17.51020408 21.48979592],0
r1,1,0.281825,1.158266,[6 4] ; [16 23],[4.48979592 5.51020408] ; [17.51020408 21.48979592],0
r2,1,0.331105,0.944573,[7 3] ; [19 17],[5.65217391 4.34782609] ; [20.34782609 15.65217391],0
n5,1,0.35999,0.837929,[9 1] ; [30  9],[7.95918367 2.04081633] ; [31.04081633  7.95918367],0
d5,1,0.414399,0.666144,[8 2] ; [26 13],[6.93877551 3.06122449] ; [27.06122449 11.93877551],0
a7,1,0.434556,0.610615,[6 4] ; [18 21],[4.89795918 5.10204082] ; [19.10204082 19.89795918],0
u1,1,0.566444,0.32867,[1 9] ; [ 2 37],[0.6122449 9.3877551] ; [ 2.3877551 36.6122449],0
a3,1,0.581909,0.303158,[7 3] ; [23 15],[6.25 3.75] ; [23.75 14.25],0
d1,1,0.608919,0.261752,[5 5] ; [16 23],[4.28571429 5.71428571] ; [16.71428571 22.28571429],0
a4,1,0.615228,0.252632,[4 6] ; [12 26],[3.33333333 6.66666667] ; [12.66666667 25.33333333],0
b1,1,0.727054,0.121834,[6 4] ; [21 18],[5.51020408 4.48979592] ; [21.48979592 17.51020408],0
u2,1,0.763573,0.090476,[1 2] ; [ 4 12],[0.78947368 2.21052632] ; [ 4.21052632 11.78947368],0
b2,1,0.786351,0.073469,[3 5] ; [12 16],[3.33333333 4.66666667] ; [11.66666667 16.33333333],0
b3,1,0.786351,0.073469,[3 5] ; [12 16],[3.33333333 4.66666667] ; [11.66666667 16.33333333],0
d3,1,0.827878,0.047273,[5 5] ; [18 21],[4.69387755 5.30612245] ; [18.30612245 20.69387755],0
d4,1,0.841061,0.040215,[7 3] ; [26 13],[6.73469388 3.26530612] ; [26.26530612 12.73469388],0
a8,1,0.911479,0.012359,[2 8] ; [ 8 29],[2.12765957 7.87234043] ; [ 7.87234043 29.12765957],0
b4,1,0.929018,0.007935,[6 4] ; [24 15],[6.12244898 3.87755102] ; [23.87755102 15.12244898],0
s4,1,0.980934,0.000571,[1 9] ; [ 4 35],[1.02040816 8.97959184] ; [ 3.97959184 35.02040816],0
