Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,96.170222,[ 56 219] ; [232 165],[117.85714286 157.14285714] ; [170.14285714 226.85714286],1
v1,1,0.0,37.037895,[118 161] ; [264 137],[156.73235294 122.26764706] ; [225.26764706 175.73235294],1
p9,1,0.000676,11.553898,[219  62] ; [350  49],[235.13088235  45.86911765] ; [333.86911765  65.13088235],1
p10,1,0.000862,11.102846,[212  69] ; [343  58],[228.67302053  52.32697947] ; [326.32697947  74.67302053],1
a5,1,0.003109,8.742532,[201  82] ; [330  79],[217.15751445  65.84248555] ; [313.84248555  95.15751445],0
a3,1,0.004368,8.124231,[191  90] ; [317  91],[207.18142235  73.81857765] ; [300.81857765 107.18142235],0
b1,1,0.004686,7.996615,[126 157] ; [139 271],[108.21789322 174.78210678] ; [156.78210678 253.21789322],0
s1,1,0.005216,7.80293,[ 17 262] ; [  8 393],[ 10.25735294 268.74264706] ; [ 14.74264706 386.25735294],0
r3,1,0.009049,6.81312,[266  16] ; [399   8],[272.17706821   9.82293179] ; [392.82293179  14.17706821],0
p3,1,0.011021,6.4619,[127 154] ; [223 182],[143.36734694 137.63265306] ; [206.63265306 198.36734694],0
a7,1,0.017518,5.643742,[197  86] ; [316  91],[210.40434783  72.59565217] ; [302.59565217 104.40434783],0
a6,1,0.019256,5.478084,[183  99] ; [298 109],[196.86792453  85.13207547] ; [284.13207547 122.86792453],0
p7,1,0.022258,5.225492,[167 109] ; [272 122],[180.84179104  95.15820896] ; [258.15820896 135.84179104],0
p12,1,0.027369,4.867368,[ 16 266] ; [ 42 360],[ 23.9122807 258.0877193] ; [ 34.0877193 367.9122807],0
s7,1,0.048974,3.876234,[127 142] ; [214 175],[139.40577508 129.59422492] ; [201.59422492 187.40577508],0
d1,1,0.050699,3.818192,[165 118] ; [269 141],[177.23232323 105.76767677] ; [256.76767677 153.23232323],0
d4,1,0.058048,3.592286,[228  53] ; [352  55],[236.88953488  44.11046512] ; [343.11046512  63.88953488],0
u1,1,0.061806,3.488245,[ 49 234] ; [ 95 315],[ 58.80519481 224.19480519] ; [ 85.19480519 324.80519481],0
s8,1,0.069033,3.305864,[120 161] ; [201 203],[131.68029197 149.31970803] ; [189.31970803 214.68029197],0
d2,1,0.07073,3.265995,[132 150] ; [219 188],[143.66037736 138.33962264] ; [207.33962264 199.66037736],0
d5,1,0.075502,3.159152,[223  58] ; [346  63],[231.72318841  49.27681159] ; [337.27681159  71.72318841],0
p11,1,0.075521,3.158754,[214  69] ; [333  77],[223.37806638  59.62193362] ; [323.62193362  86.37806638],0
s4,1,0.075596,3.157122,[ 54 223] ; [ 58 346],[ 45.55653451 231.44346549] ; [ 66.44346549 337.55653451],0
n6,1,0.081814,3.028501,[233  50] ; [352  52],[240.98253275  42.01746725] ; [344.01746725  59.98253275],0
p8,1,0.093915,2.805954,[142 139] ; [227 171],[152.7083947 128.2916053] ; [216.2916053 181.7083947],0
a1,1,0.106452,2.606115,[  8 275] ; [ 22 388],[ 12.25108225 270.74891775] ; [ 17.74891775 392.25108225],0
r4,1,0.122642,2.383251,[271  12] ; [401   9],[274.42424242   8.57575758] ; [397.57575758  12.42424242],0
p2,1,0.16633,1.915711,[229  53] ; [345  60],[235.61572052  46.38427948] ; [338.38427948  66.61572052],0
n1,1,0.212763,1.552525,[33 43] ; [23 46],[29.35172414 46.64827586] ; [26.64827586 42.35172414],0
a8,1,0.221851,1.49236,[ 32 228] ; [ 57 304],[ 37.26247987 222.73752013] ; [ 51.73752013 309.26247987],0
n2,1,0.235398,1.407942,[54 24] ; [53 15],[57.16438356 20.83561644] ; [49.83561644 18.16438356],0
d3,1,0.24753,1.337191,[196  86] ; [300 108],[202.71304348  79.28695652] ; [293.28695652 114.71304348],0
