Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,75.09734,[211 209] ; [210  41],[263.5171386 156.4828614] ; [157.4828614  93.5171386],1
p7,1,0.0,65.205547,[225 190] ; [210  37],[272.69637462 142.30362538] ; [162.30362538  84.69637462],1
p8,1,0.0,45.260809,[181 236] ; [175  74],[222.9009009 194.0990991] ; [133.0990991 115.9009009],1
p3,1,0.0,33.681471,[184 236] ; [168  83],[220.32786885 199.67213115] ; [131.67213115 119.32786885],1
s8,1,1e-06,24.661471,[170 249] ; [151  99],[201.04484305 217.95515695] ; [119.95515695 130.04484305],1
s7,1,5e-06,20.903197,[173 226] ; [150  92],[201.05616225 197.94383775] ; [121.94383775 120.05616225],1
s5,1,7e-06,20.160614,[119 287] ; [112 127],[145.40465116 260.59534884] ; [ 85.59534884 153.40465116],1
v1,1,9e-06,19.67102,[198 208] ; [165  83],[225.34862385 180.65137615] ; [137.65137615 110.34862385],1
p5,1,4e-05,16.875251,[ 29 388] ; [ 43 208],[ 44.94610778 372.05389222] ; [ 27.05389222 223.94610778],1
s6,1,4.7e-05,16.572185,[269 146] ; [194  49],[292.01367781 122.98632219] ; [170.98632219  72.01367781],1
p9,1,8.6e-05,15.420974,[339  75] ; [232  18],[356.01506024  57.98493976] ; [214.98493976  35.01506024],1
p1,1,0.000575,11.856583,[ 21 397] ; [ 31 219],[ 32.53892216 385.46107784] ; [ 19.46107784 230.53892216],1
s2,1,0.000588,11.814556,[197 220] ; [153  98],[218.48802395 198.51197605] ; [131.51197605 119.48802395],1
p2,1,0.000928,10.966192,[344  76] ; [229  22],[358.65871833  61.34128167] ; [214.34128167  36.65871833],1
d4,1,0.001163,10.548299,[364  57] ; [237  14],[376.51934524  44.48065476] ; [224.48065476  26.51934524],0
n4,1,0.001242,10.426687,[315 104] ; [215  36],[331.44776119  87.55223881] ; [198.55223881  52.44776119],0
a1,1,0.001368,10.248802,[ 11 410] ; [ 20 231],[ 19.42113095 401.57886905] ; [ 11.57886905 239.42113095],0
d1,1,0.0014,10.205384,[280 141] ; [196  55],[298.20833333 122.79166667] ; [177.79166667  73.20833333],0
u1,1,0.003108,8.742965,[ 75 346] ; [ 69 182],[ 90.21428571 330.78571429] ; [ 53.78571429 197.21428571],0
p10,1,0.003482,8.535905,[334  83] ; [222  28],[347.6041979  69.3958021] ; [208.3958021  41.6041979],0
d3,1,0.003664,8.443088,[298 123] ; [203  48],[313.87053571 107.12946429] ; [187.12946429  63.87053571],0
b2,1,0.003916,8.322296,[ 80 168] ; [76 88],[ 93.90291262 154.09708738] ; [ 62.09708738 101.90291262],0
b3,1,0.003916,8.322296,[ 80 168] ; [76 88],[ 93.90291262 154.09708738] ; [ 62.09708738 101.90291262],0
a4,1,0.004467,8.083357,[195 225] ; [145 106],[212.81669151 207.18330849] ; [127.18330849 123.81669151],0
n6,1,0.011452,6.393762,[350  70] ; [225  24],[360.98654709  59.01345291] ; [214.01345291  34.98654709],0
n5,1,0.01623,5.777772,[304 115] ; [202  48],[316.91180867 102.08819133] ; [189.08819133  60.91180867],0
d2,1,0.021484,5.287134,[216 204] ; [152  99],[230.34277198 189.65722802] ; [137.65722802 113.34277198],0
p12,1,0.02292,5.174558,[ 25 394] ; [ 27 222],[ 32.61676647 386.38323353] ; [ 19.38323353 229.61676647],0
a6,1,0.065601,3.389801,[303 118] ; [163  87],[292.37853949 128.62146051] ; [173.62146051  76.37853949],0
s4,1,0.077762,3.111074,[ 63 355] ; [ 50 195],[ 71.2428356 346.7571644] ; [ 41.7571644 203.2428356],0
s3,1,0.087069,2.927748,[223 193] ; [151  99],[233.60960961 182.39039039] ; [140.39039039 109.60960961],0
a2,1,0.112055,2.524994,[107 314] ; [ 78 173],[115.90029762 305.09970238] ; [ 69.09970238 181.90029762],0
a3,1,0.157977,1.993481,[311 110] ; [196  53],[318.57761194 102.42238806] ; [188.42238806  60.57761194],0
b1,1,0.159551,1.978476,[145 276] ; [100 151],[153.48958333 267.51041667] ; [ 91.51041667 159.48958333],0
p11,1,0.216667,1.526313,[327  94] ; [205  46],[333.29166667  87.70833333] ; [198.70833333  52.29166667],0
s1,1,0.240999,1.374741,[ 10 405] ; [ 10 239],[ 12.5 402.5] ; [  7.5 241.5],0
u4,1,0.260786,1.264579,[  9 412] ; [  9 242],[ 11.27678571 409.72321429] ; [  6.72321429 244.27678571],0
b5,1,0.276697,1.183242,[266 155] ; [148 103],[259.36607143 161.63392857] ; [154.63392857  96.36607143],0
v4,1,0.310794,1.0273,[406  14] ; [246   5],[408.10730253  11.89269747] ; [243.89269747   7.10730253],0
u3,1,0.340808,0.90739,[65 44] ; [37 18],[67.79268293 41.20731707] ; [34.20731707 20.79268293],0
a5,1,0.451134,0.5678,[325  96] ; [200  51],[328.90625  92.09375] ; [196.09375  54.90625],0
b4,1,0.495679,0.464176,[242 179] ; [151 100],[246.20982143 174.79017857] ; [146.79017857 104.20982143],0
v3,1,0.501508,0.451743,[158 240] ; [103 140],[162.05616225 235.94383775] ; [ 98.94383775 144.05616225],0
v2,1,0.526871,0.400423,[229 170] ; [148  99],[232.85294118 166.14705882] ; [144.14705882 102.85294118],0
n2,1,0.539349,0.376748,[72 23] ; [37 15],[70.44217687 24.55782313] ; [38.55782313 13.44217687],0
a7,1,0.54267,0.370614,[322  99] ; [186  64],[318.73025335 102.26974665] ; [189.26974665  60.73025335],0
n1,1,0.570034,0.322626,[36 58] ; [22 29],[37.6 56.4] ; [20.4 30.6],0
a8,1,0.633008,0.228004,[ 54 328] ; [ 35 190],[ 56.00988468 325.99011532] ; [ 32.99011532 192.00988468],0
r3,1,0.653474,0.201548,[416   5] ; [246   4],[415.35320417   5.64679583] ; [246.64679583   3.35320417],0
r1,1,0.782003,0.076569,[362  55] ; [216  35],[360.81736527  56.18263473] ; [217.18263473  33.81736527],0
u2,1,0.835726,0.042999,[61 47] ; [32 23],[61.6196319 46.3803681] ; [31.3803681 23.6196319],0
r2,1,0.902827,0.014906,[410   9] ; [244   5],[410.21856287   8.78143713] ; [243.78143713   5.21856287],0
n3,1,0.953654,0.003378,[73 23] ; [39 12],[73.14285714 22.85714286] ; [38.85714286 12.14285714],0
