Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.01064,6.524407,[ 5 25] ; [47 65],[10.98591549 19.01408451] ; [41.01408451 70.98591549],0
r2,1,0.03701,4.349942,[22  8] ; [100  13],[25.59440559  4.40559441] ; [96.40559441 16.59440559],0
r1,1,0.048219,3.902352,[15 15] ; [79 35],[19.58333333 10.41666667] ; [74.41666667 39.58333333],0
n6,1,0.080023,3.064442,[21  9] ; [95 18],[24.33566434  5.66433566] ; [91.66433566 21.33566434],0
p6,1,0.096469,2.762969,[ 6 24] ; [40 71],[ 9.78723404 20.21276596] ; [36.21276596 74.78723404],0
n1,1,0.115921,2.471586,[4 9] ; [16 12],[6.34146341 6.65853659] ; [13.65853659 14.34146341],0
p1,1,0.132481,2.263189,[ 2 28] ; [20 92],[ 4.64788732 25.35211268] ; [17.35211268 94.64788732],0
u1,1,0.141292,2.163833,[ 3 27] ; [  4 110],[ 1.45833333 28.54166667] ; [  5.54166667 108.45833333],0
r4,1,0.158767,1.985927,[20 10] ; [90 24],[22.91666667  7.08333333] ; [87.08333333 26.91666667],0
s7,1,0.162859,1.947473,[10 19] ; [52 54],[13.31851852 15.68148148] ; [48.68148148 57.31851852],0
v3,1,0.172261,1.863158,[ 7 23] ; [41 71],[10.14084507 19.85915493] ; [37.85915493 74.14084507],0
s4,1,0.175268,1.837299,[ 8 22] ; [18 95],[ 5.45454545 24.54545455] ; [20.54545455 92.45454545],0
p5,1,0.201573,1.630941,[ 2 27] ; [18 93],[ 4.14285714 24.85714286] ; [15.85714286 95.14285714],0
p12,1,0.209094,1.577685,[ 1 29] ; [12 99],[ 2.76595745 27.23404255] ; [ 10.23404255 100.76595745],0
d4,1,0.254822,1.296671,[16 13] ; [49 64],[13.27464789 15.72535211] ; [51.72535211 61.27464789],0
b4,1,0.260725,1.264904,[20 10] ; [63 51],[17.29166667 12.70833333] ; [65.70833333 48.29166667],0
a5,1,0.260801,1.264502,[13 17] ; [62 51],[15.73426573 14.26573427] ; [59.26573427 53.73426573],0
u4,1,0.306405,1.046108,[ 1 29] ; [  1 113],[ 0.41666667 29.58333333] ; [  1.58333333 112.41666667],0
a2,1,0.355041,0.855357,[ 4 26] ; [  9 105],[ 2.70833333 27.29166667] ; [ 10.29166667 103.70833333],0
s1,1,0.360707,0.835431,[ 1 29] ; [  9 101],[ 2.14285714 27.85714286] ; [  7.85714286 102.14285714],0
p9,1,0.362908,0.827805,[21  9] ; [85 24],[22.87769784  7.12230216] ; [83.12230216 25.87769784],0
s2,1,0.363601,0.825416,[11 19] ; [51 60],[13.19148936 16.80851064] ; [48.80851064 62.19148936],0
s5,1,0.366519,0.815434,[ 6 23] ; [32 78],[ 7.92805755 21.07194245] ; [30.07194245 79.92805755],0
v2,1,0.420945,0.647676,[11 18] ; [50 58],[12.91240876 16.08759124] ; [48.08759124 59.91240876],0
p10,1,0.425394,0.635364,[21  9] ; [84 25],[22.6618705  7.3381295] ; [82.3381295 26.6618705],0
p8,1,0.449015,0.573136,[13 16] ; [58 52],[14.81294964 14.18705036] ; [56.18705036 53.81294964],0
b3,1,0.472472,0.516189,[4 9] ; [31 44],[5.17045455 7.82954545] ; [29.82954545 45.17045455],0
b2,1,0.472472,0.516189,[4 9] ; [31 44],[5.17045455 7.82954545] ; [29.82954545 45.17045455],0
a4,1,0.485358,0.4868,[ 8 22] ; [23 88],[ 6.59574468 23.40425532] ; [24.40425532 86.59574468],0
p4,1,0.503927,0.446657,[12 18] ; [52 59],[13.61702128 16.38297872] ; [50.38297872 60.61702128],0
a3,1,0.528139,0.39797,[14 16] ; [59 52],[15.53191489 14.46808511] ; [57.46808511 53.53191489],0
v4,1,0.583801,0.30013,[24  5] ; [98 15],[24.91549296  4.08450704] ; [97.08450704 15.91549296],0
n3,1,0.598312,0.27755,[9 4] ; [17 11],[8.24390244 4.75609756] ; [17.75609756 10.24390244],0
s6,1,0.607537,0.263777,[16 14] ; [65 46],[17.23404255 12.76595745] ; [63.76595745 47.23404255],0
a6,1,0.617436,0.249488,[16 14] ; [66 47],[17.2027972 12.7972028] ; [64.7972028 48.2027972],0
u2,1,0.622008,0.243056,[ 6 10] ; [24 30],[6.85714286 9.14285714] ; [23.14285714 30.85714286],0
b5,1,0.631561,0.229949,[17 13] ; [59 55],[15.83333333 14.16666667] ; [60.16666667 53.83333333],0
v1,1,0.634353,0.226204,[13 17] ; [54 58],[14.15492958 15.84507042] ; [52.84507042 59.15492958],0
b1,1,0.668269,0.183634,[15 15] ; [52 62],[13.95833333 16.04166667] ; [53.04166667 60.95833333],0
a8,1,0.679656,0.170513,[ 4 24] ; [12 93],[ 3.36842105 24.63157895] ; [12.63157895 92.36842105],0
a7,1,0.680672,0.16937,[16 14] ; [65 48],[16.99300699 13.00699301] ; [64.00699301 48.99300699],0
r3,1,0.682983,0.166787,[24  6] ; [94 19],[24.75524476  5.24475524] ; [93.24475524 19.75524476],0
s3,1,0.688182,0.161061,[15 15] ; [59 50],[15.97122302 14.02877698] ; [58.02877698 50.97122302],0
n2,1,0.758635,0.094417,[10  3] ; [21  8],[9.5952381 3.4047619] ; [21.4047619  7.5952381],0
u3,1,0.803626,0.06183,[7 9] ; [26 29],[7.43661972 8.56338028] ; [25.56338028 29.43661972],0
d3,1,0.845514,0.037965,[12 18] ; [43 70],[11.53846154 18.46153846] ; [43.46153846 69.53846154],0
p11,1,0.878628,0.02332,[22  8] ; [82 32],[21.66666667  8.33333333] ; [82.33333333 31.66666667],0
s8,1,0.901519,0.015312,[10 20] ; [36 76],[ 9.71830986 20.28169014] ; [36.28169014 75.71830986],0
p2,1,0.901519,0.015312,[20 10] ; [76 36],[20.28169014  9.71830986] ; [75.71830986 36.28169014],0
d2,1,0.91014,0.012738,[ 9 21] ; [33 81],[ 8.75 21.25] ; [33.25 80.75],0
d1,1,0.94637,0.004525,[ 2 28] ; [  8 106],[ 2.08333333 27.91666667] ; [  7.91666667 106.08333333],0
p7,1,0.95957,0.00257,[15 14] ; [58 53],[15.12142857 13.87857143] ; [57.87857143 53.12142857],0
