Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.016369,5.762771,[4 6] ; [ 4 38],[1.53846154 8.46153846] ; [ 6.46153846 35.53846154],0
s6,1,0.04363,4.070828,[6 4] ; [13 35],[3.27586207 6.72413793] ; [15.72413793 32.27586207],0
n5,1,0.045393,4.003977,[9 1] ; [27 21],[6.20689655 3.79310345] ; [29.79310345 18.20689655],0
a5,1,0.064265,3.423755,[2 8] ; [25 23],[4.65517241 5.34482759] ; [22.34482759 25.65517241],0
u3,1,0.096451,2.763269,[3 4] ; [ 3 19],[1.44827586 5.55172414] ; [ 4.55172414 17.44827586],0
b4,1,0.102245,2.670171,[3 7] ; [28 20],[5.34482759 4.65517241] ; [25.65517241 22.34482759],0
s5,1,0.102307,2.669208,[3 7] ; [ 5 43],[1.37931034 8.62068966] ; [ 6.62068966 41.37931034],0
p2,1,0.104867,2.629919,[8 2] ; [25 23],[5.68965517 4.31034483] ; [27.31034483 20.68965517],0
p8,1,0.12459,2.358651,[5 5] ; [12 35],[2.98245614 7.01754386] ; [14.01754386 32.98245614],0
v4,1,0.131316,2.276879,[8 2] ; [26 22],[5.86206897 4.13793103] ; [28.13793103 19.86206897],0
a3,1,0.14586,2.115022,[3 7] ; [26 21],[5.0877193 4.9122807] ; [23.9122807 23.0877193],0
u2,1,0.1593,1.98086,[5 2] ; [ 9 13],[3.37931034 3.62068966] ; [10.62068966 11.37931034],0
d1,1,0.171388,1.870759,[1 9] ; [15 33],[2.75862069 7.24137931] ; [13.24137931 34.75862069],0
p6,1,0.185755,1.750971,[3 7] ; [ 6 40],[1.60714286 8.39285714] ; [ 7.39285714 38.60714286],0
a6,1,0.20361,1.61629,[3 7] ; [25 23],[4.82758621 5.17241379] ; [23.17241379 24.82758621],0
n4,1,0.20361,1.61629,[7 3] ; [23 25],[5.17241379 4.82758621] ; [24.82758621 23.17241379],0
n3,1,0.231289,1.432915,[1 3] ; [11  8],[2.08695652 1.91304348] ; [9.91304348 9.08695652],0
p7,1,0.288913,1.124679,[6 4] ; [20 28],[4.48275862 5.51724138] ; [21.51724138 26.48275862],0
p11,1,0.300012,1.074139,[7 3] ; [25 23],[5.51724138 4.48275862] ; [26.48275862 21.51724138],0
r4,1,0.300772,1.070769,[1 9] ; [12 36],[2.24137931 7.75862069] ; [10.75862069 37.24137931],0
b2,1,0.37456,0.78848,[1 6] ; [ 9 20],[1.94444444 5.05555556] ; [ 8.05555556 20.94444444],0
b3,1,0.37456,0.78848,[1 6] ; [ 9 20],[1.94444444 5.05555556] ; [ 8.05555556 20.94444444],0
r3,1,0.414644,0.665446,[5 5] ; [30 17],[6.14035088 3.85964912] ; [28.85964912 18.14035088],0
p3,1,0.438592,0.599962,[4 6] ; [13 34],[2.98245614 7.01754386] ; [14.01754386 32.98245614],0
a4,1,0.477083,0.505524,[2 8] ; [15 33],[2.93103448 7.06896552] ; [14.06896552 33.93103448],0
d2,1,0.477083,0.505524,[2 8] ; [15 33],[2.93103448 7.06896552] ; [14.06896552 33.93103448],0
s2,1,0.527148,0.399886,[3 7] ; [10 38],[2.24137931 7.75862069] ; [10.75862069 37.24137931],0
r1,1,0.555182,0.348115,[2 8] ; [14 34],[2.75862069 7.24137931] ; [13.24137931 34.75862069],0
p10,1,0.57763,0.310082,[5 5] ; [19 28],[4.21052632 5.78947368] ; [19.78947368 27.21052632],0
d3,1,0.647975,0.208463,[4 6] ; [23 25],[4.65517241 5.34482759] ; [22.34482759 25.65517241],0
s3,1,0.659938,0.193599,[3 7] ; [11 36],[2.45614035 7.54385965] ; [11.54385965 35.45614035],0
n6,1,0.666516,0.185705,[5 5] ; [27 20],[5.61403509 4.38596491] ; [26.38596491 20.61403509],0
s1,1,0.670301,0.18125,[1 9] ; [ 3 45],[0.68965517 9.31034483] ; [ 3.31034483 44.68965517],0
b5,1,0.717698,0.130709,[5 5] ; [27 21],[5.51724138 4.48275862] ; [26.48275862 21.51724138],0
d5,1,0.735789,0.113862,[6 4] ; [26 22],[5.51724138 4.48275862] ; [26.48275862 21.51724138],0
v2,1,0.754983,0.097391,[4 6] ; [16 30],[3.57142857 6.42857143] ; [16.42857143 29.57142857],0
d4,1,0.783815,0.075268,[6 4] ; [31 17],[6.37931034 3.62068966] ; [30.62068966 17.37931034],0
b1,1,0.783815,0.075268,[6 4] ; [31 17],[6.37931034 3.62068966] ; [30.62068966 17.37931034],0
n1,1,0.861894,0.030263,[1 3] ; [ 4 15],[0.86956522 3.13043478] ; [ 4.13043478 14.86956522],0
p1,1,0.864359,0.029182,[1 9] ; [ 4 44],[0.86206897 9.13793103] ; [ 4.13793103 43.86206897],0
p9,1,0.900768,0.015548,[5 5] ; [24 22],[5.17857143 4.82142857] ; [23.82142857 22.17857143],0
a7,1,0.904533,0.014385,[5 5] ; [23 25],[4.82758621 5.17241379] ; [23.17241379 24.82758621],0
p4,1,0.922448,0.009477,[4 6] ; [20 28],[4.13793103 5.86206897] ; [19.86206897 28.13793103],0
n2,1,0.923708,0.009171,[2 2] ; [10  9],[2.08695652 1.91304348] ; [9.91304348 9.08695652],0
v1,1,0.938044,0.006042,[3 7] ; [15 33],[3.10344828 6.89655172] ; [14.89655172 33.10344828],0
a1,1,0.968604,0.001549,[1 9] ; [ 5 43],[1.03448276 8.96551724] ; [ 4.96551724 43.03448276],0
