Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,99.266487,[171  89] ; [ 3 82],[131.13043478 128.86956522] ; [42.86956522 42.13043478],1
d3,1,0.0,78.175063,[199  61] ; [19 64],[165.24781341  94.75218659] ; [52.75218659 30.24781341],1
d5,1,0.0,61.812512,[226  34] ; [38 46],[199.53488372  60.46511628] ; [64.46511628 19.53488372],1
r1,1,1.3e-05,18.997744,[195  64] ; [42 42],[178.95918367  80.04081633] ; [58.04081633 25.95918367],1
r4,1,1.5e-05,18.683575,[215  45] ; [51 34],[200.46376812  59.53623188] ; [65.53623188 19.46376812],1
a5,1,2.8e-05,17.525705,[192  68] ; [42 43],[176.34782609  83.65217391] ; [57.65217391 27.34782609],1
r3,1,5.5e-05,16.271321,[238  22] ; [62 21],[227.40524781  32.59475219] ; [72.59475219 10.40524781],1
a7,1,0.000129,14.658614,[198  62] ; [45 38],[184.19825073  75.80174927] ; [58.80174927 24.19825073],1
a3,1,0.00016,14.253389,[182  77] ; [40 44],[167.63265306  91.36734694] ; [54.36734694 29.63265306],1
d2,1,0.000435,12.374309,[120 139] ; [21 64],[106.15988372 152.84011628] ; [34.84011628 50.15988372],1
v2,1,0.001423,10.176198,[139 115] ; [27 52],[126.61861862 127.38138138] ; [39.38138138 39.61861862],0
v3,1,0.00367,8.440356,[ 95 156] ; [17 66],[ 84.16766467 166.83233533] ; [27.83233533 55.16766467],0
n6,1,0.004232,8.181283,[208  50] ; [55 29],[198.40350877  59.59649123] ; [64.59649123 19.40350877],0
b4,1,0.004513,8.06513,[153 107] ; [35 50],[141.68115942 118.31884058] ; [46.31884058 38.68115942],0
v4,1,0.004631,8.018128,[237  23] ; [67 17],[229.76744186  30.23255814] ; [74.23255814  9.76744186],0
r2,1,0.005736,7.631504,[229  25] ; [66 18],[221.68639053  32.31360947] ; [73.31360947 10.68639053],0
a4,1,0.006214,7.487124,[113 145] ; [23 62],[102.29737609 155.70262391] ; [33.70262391 51.29737609],0
u1,1,0.009116,6.800025,[ 36 224] ; [ 3 82],[ 29.39130435 230.60869565] ; [ 9.60869565 75.39130435],0
p1,1,0.018478,5.550255,[ 10 249] ; [ 9 76],[ 14.30523256 244.69476744] ; [ 4.69476744 80.30523256],0
