Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,35.275752,[ 6 31] ; [54 17],[20.55555556 16.44444444] ; [39.44444444 31.55555556],1
p11,1,1e-05,19.509396,[10 27] ; [52 21],[20.85454545 16.14545455] ; [41.14545455 31.85454545],1
r3,1,0.000801,11.239609,[19 18] ; [59 13],[26.47706422 10.52293578] ; [51.52293578 20.47706422],1
n2,1,0.001285,10.36403,[ 8 12] ; [17  2],[12.82051282  7.17948718] ; [12.17948718  6.82051282],0
p2,1,0.001858,9.685038,[15 22] ; [50 20],[22.47663551 14.52336449] ; [42.52336449 27.47663551],0
b5,1,0.006866,7.307732,[16 21] ; [51 22],[22.53636364 14.46363636] ; [44.46363636 28.53636364],0
n3,1,0.007592,7.127193,[10 10] ; [17  2],[13.84615385  6.15384615] ; [13.15384615  5.84615385],0
v4,1,0.008432,6.939408,[21 16] ; [58 14],[26.81651376 10.18348624] ; [52.18348624 19.81651376],0
d2,1,0.024877,5.032399,[19 17] ; [22 50],[13.66666667 22.33333333] ; [27.33333333 44.66666667],0
n6,1,0.039806,4.226125,[19 17] ; [53 20],[23.77981651 12.22018349] ; [48.22018349 24.77981651],0
s2,1,0.051151,3.803324,[ 3 34] ; [17 56],[ 6.72727273 30.27272727] ; [13.27272727 59.72727273],0
u3,1,0.054386,3.700814,[ 3 16] ; [13 18],[ 6.08 12.92] ; [ 9.92 21.08],0
p8,1,0.069122,3.303743,[ 7 29] ; [26 45],[11.10280374 24.89719626] ; [21.89719626 49.10280374],0
s1,1,0.071497,3.248314,[ 4 32] ; [ 2 71],[ 1.98165138 34.01834862] ; [ 4.01834862 68.98165138],0
r4,1,0.091628,2.845541,[12 25] ; [36 37],[16.14545455 20.85454545] ; [31.85454545 41.14545455],0
a8,1,0.113059,2.51093,[ 1 36] ; [ 8 60],[ 3.17142857 33.82857143] ; [ 5.82857143 62.17142857],0
v1,1,0.118456,2.437624,[ 6 31] ; [21 49],[ 9.3364486 27.6635514] ; [17.6635514 52.3364486],0
n5,1,0.136917,2.212276,[20 17] ; [50 23],[23.54545455 13.45454545] ; [46.45454545 26.54545455],0
r2,1,0.169587,1.886594,[24 12] ; [56 15],[26.91588785  9.08411215] ; [53.08411215 17.91588785],0
b4,1,0.249523,1.325973,[17 20] ; [42 31],[19.84545455 17.15454545] ; [39.15454545 33.84545455],0
a6,1,0.253379,1.304579,[23 14] ; [37 36],[20.18181818 16.81818182] ; [39.81818182 33.18181818],0
a3,1,0.335808,0.92637,[18 19] ; [42 30],[20.36697248 16.63302752] ; [39.63302752 32.36697248],0
n1,1,0.361535,0.832555,[ 5 13] ; [ 8 11],[ 6.32432432 11.67567568] ; [ 6.67567568 12.32432432],0
d4,1,0.371438,0.798847,[19 18] ; [44 29],[21.19090909 15.80909091] ; [41.80909091 31.19090909],0
p5,1,0.372858,0.794118,[ 1 35] ; [ 5 67],[ 2. 34.] ; [ 4. 68.],0
p3,1,0.375478,0.785455,[ 9 27] ; [24 48],[11. 25.] ; [22. 50.],0
a7,1,0.410478,0.677415,[18 19] ; [41 31],[20.02752294 16.97247706] ; [38.97247706 33.02752294],0
s7,1,0.47338,0.514076,[ 5 30] ; [14 56],[ 6.33333333 28.66666667] ; [12.66666667 57.33333333],0
p1,1,0.521498,0.410929,[ 4 33] ; [11 61],[ 5.09174312 31.90825688] ; [ 9.90825688 62.09174312],0
s8,1,0.538696,0.377963,[ 4 33] ; [11 62],[ 5.04545455 31.95454545] ; [ 9.95454545 63.04545455],0
b1,1,0.541865,0.372094,[19 18] ; [33 40],[17.49090909 19.50909091] ; [34.50909091 38.49090909],0
a5,1,0.547394,0.362007,[15 22] ; [34 39],[16.48181818 20.51818182] ; [32.51818182 40.48181818],0
v3,1,0.56275,0.334966,[ 6 31] ; [15 57],[ 7.12844037 29.87155963] ; [13.87155963 58.12844037],0
p4,1,0.565583,0.33013,[12 25] ; [27 44],[13.36111111 23.63888889] ; [25.63888889 45.36111111],0
