Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,7.2e-05,15.751442,[22  4] ; [ 7 17],[15.08 10.92] ; [13.92 10.08],1
p1,1,0.155396,2.018468,[ 6 20] ; [ 2 22],[ 4.16 21.84] ; [ 3.84 20.16],0
p2,1,0.15918,1.981995,[20  6] ; [14 10],[17.68  8.32] ; [16.32  7.68],0
b1,1,0.554737,0.3489,[13 13] ; [14 10],[14.04 11.96] ; [12.96 11.04],0
p11,1,0.901678,0.015263,[18  8] ; [17  7],[18.2  7.8] ; [16.8  7.2],0
