Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1e-06,24.224749,[27 10] ; [16 52],[15.15238095 21.84761905] ; [27.84761905 40.15238095],1
a4,1,3e-06,21.546668,[ 9 28] ; [48 19],[20.27884615 16.72115385] ; [36.72115385 30.27884615],1
p4,1,0.000161,14.244833,[25 12] ; [20 48],[15.85714286 21.14285714] ; [29.14285714 38.85714286],1
p2,1,0.002385,9.22666,[28  9] ; [31 38],[20.59433962 16.40566038] ; [38.40566038 30.59433962],0
p3,1,0.006186,7.495403,[18 18] ; [16 52],[11.76923077 24.23076923] ; [22.23076923 45.76923077],0
p10,1,0.024651,5.048272,[14 23] ; [12 55],[ 9.25 27.75] ; [16.75 50.25],0
a3,1,0.028931,4.771715,[22 15] ; [54 14],[26.78095238 10.21904762] ; [49.21904762 18.78095238],0
d3,1,0.033581,4.515887,[30  7] ; [42 27],[25.13207547 11.86792453] ; [46.86792453 22.13207547],0
s6,1,0.035123,4.439192,[21 15] ; [25 43],[15.92307692 20.07692308] ; [30.07692308 37.92307692],0
n6,1,0.055381,3.670588,[27  9] ; [38 30],[22.5 13.5] ; [42.5 25.5],0
n1,1,0.066489,3.367641,[6 3] ; [ 9 19],[3.64864865 5.35135135] ; [11.35135135 16.64864865],0
r4,1,0.07368,3.199073,[32  5] ; [49 20],[28.27358491  8.72641509] ; [52.72641509 16.27358491],0
p6,1,0.086889,2.931087,[ 8 27] ; [ 7 61],[ 5.09708738 29.90291262] ; [ 9.90291262 58.09708738],0
b3,1,0.095057,2.786583,[ 4 16] ; [19 27],[ 6.96969697 13.03030303] ; [16.03030303 29.96969697],0
b2,1,0.095057,2.786583,[ 4 16] ; [19 27],[ 6.96969697 13.03030303] ; [16.03030303 29.96969697],0
v2,1,0.099013,2.721376,[20 17] ; [25 42],[16.00961538 20.99038462] ; [28.99038462 38.00961538],0
a2,1,0.116324,2.466129,[ 7 30] ; [23 46],[10.47169811 26.52830189] ; [19.52830189 49.47169811],0
