Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,33.743615,[75 23] ; [ 5 24],[61.73228346 36.26771654] ; [18.26771654 10.73228346],1
r2,1,2e-06,22.661316,[89  8] ; [15 13],[80.704 16.296] ; [23.296  4.704],1
r3,1,1.3e-05,18.976751,[82 15] ; [13 16],[73.13492063 23.86507937] ; [21.86507937  7.13492063],1
p2,1,4.8e-05,16.523059,[59 39] ; [ 5 24],[49.38582677 48.61417323] ; [14.61417323 14.38582677],1
n6,1,0.001463,10.125004,[69 29] ; [11 18],[61.73228346 36.26771654] ; [18.26771654 10.73228346],0
r1,1,0.00178,9.764126,[74 24] ; [13 16],[67.13385827 30.86614173] ; [19.86614173  9.13385827],0
u3,1,0.003772,8.390635,[21 14] ; [ 2 12],[16.42857143 18.57142857] ; [6.57142857 7.42857143],0
u2,1,0.006371,7.442192,[22 12] ; [ 3 11],[17.70833333 16.29166667] ; [7.29166667 6.70833333],0
p11,1,0.006936,7.289552,[55 43] ; [ 8 21],[48.61417323 49.38582677] ; [14.38582677 14.61417323],0
n2,1,0.007023,7.267053,[26 12] ; [ 5 12],[21.41818182 16.58181818] ; [9.58181818 7.41818182],0
p7,1,0.009802,6.670541,[42 54] ; [ 5 24],[36.096 59.904] ; [10.904 18.096],0
p4,1,0.012267,6.27192,[33 63] ; [ 3 26],[27.648 68.352] ; [ 8.352 20.648],0
p8,1,0.015,5.916469,[29 69] ; [ 2 26],[24.11111111 73.88888889] ; [ 6.88888889 21.11111111],0
n3,1,0.02401,5.093908,[24 13] ; [ 5 11],[20.24528302 16.75471698] ; [8.75471698 7.24528302],0
d3,1,0.034142,4.4876,[59 39] ; [11 18],[54.01574803 43.98425197] ; [15.98425197 13.01574803],0
s6,1,0.041057,4.173669,[44 53] ; [ 7 22],[39.26190476 57.73809524] ; [11.73809524 17.26190476],0
a5,1,0.043559,4.073582,[58 40] ; [11 18],[53.24409449 44.75590551] ; [15.75590551 13.24409449],0
s8,1,0.04635,3.968823,[23 74] ; [ 2 27],[19.24603175 77.75396825] ; [ 5.75396825 23.24603175],0
p10,1,0.049445,3.860169,[27 69] ; [ 3 26],[23.04 72.96] ; [ 6.96 22.04],0
a6,1,0.058143,3.589572,[60 38] ; [12 17],[55.55905512 42.44094488] ; [16.44094488 12.55905512],0
a1,1,0.058631,3.575698,[ 4 94] ; [ 4 25],[ 6.17322835 91.82677165] ; [ 1.82677165 27.17322835],0
s2,1,0.068159,3.326811,[30 67] ; [ 4 25],[26.17460317 70.82539683] ; [ 7.82539683 21.17460317],0
v3,1,0.074305,3.185273,[29 66] ; [ 4 25],[25.28225806 69.71774194] ; [ 7.71774194 21.28225806],0
d5,1,0.078498,3.095732,[71 27] ; [16 13],[67.13385827 30.86614173] ; [19.86614173  9.13385827],0
v2,1,0.087668,2.916675,[40 56] ; [ 7 22],[36.096 59.904] ; [10.904 18.096],0
v1,1,0.108602,2.574445,[32 66] ; [ 5 24],[28.5511811 69.4488189] ; [ 8.4488189 20.5511811],0
