Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,53.835086,[18 27] ; [113   9],[35.2994012  9.7005988] ; [95.7005988 26.2994012],1
p11,1,0.0,33.655936,[16 30] ; [100  23],[31.5739645 14.4260355] ; [84.4260355 38.5739645],1
p2,1,1e-05,19.582357,[22 24] ; [100  22],[33.4047619 12.5952381] ; [88.5952381 33.4047619],1
s2,1,0.00197,9.577076,[11 35] ; [62 61],[19.86982249 26.13017751] ; [53.13017751 69.86982249],0
r4,1,0.002091,9.467766,[23 23] ; [92 31],[31.30177515 14.69822485] ; [83.69822485 39.30177515],0
d5,1,0.002619,9.055595,[25 21] ; [95 27],[32.85714286 13.14285714] ; [87.14285714 34.85714286],0
p8,1,0.002749,8.966672,[10 35] ; [58 63],[18.43373494 26.56626506] ; [49.56626506 71.43373494],0
n6,1,0.002879,8.882642,[28 17] ; [103  20],[35.08928571  9.91071429] ; [95.91071429 27.08928571],0
a7,1,0.003135,8.727463,[19 27] ; [81 41],[27.38095238 18.61904762] ; [72.61904762 49.38095238],0
v1,1,0.004243,8.176715,[10 34] ; [57 63],[17.97560976 26.02439024] ; [49.02439024 70.97560976],0
r3,1,0.007686,7.105234,[33 13] ; [109  14],[38.65088757  7.34911243] ; [103.34911243  19.65088757],0
v4,1,0.014778,5.94277,[36 10] ; [113  10],[40.55621302  5.44378698] ; [108.44378698  14.55621302],0
s6,1,0.017314,5.664267,[17 29] ; [68 50],[23.84146341 22.15853659] ; [61.15853659 56.84146341],0
b1,1,0.022154,5.233675,[25 21] ; [43 80],[18.50887574 27.49112426] ; [49.49112426 73.50887574],0
b4,1,0.032511,4.571334,[22 24] ; [81 42],[28.03550296 17.96449704] ; [74.96449704 48.03550296],0
s8,1,0.043257,4.085343,[ 9 37] ; [44 79],[14.4260355 31.5739645] ; [38.5739645 84.4260355],0
a1,1,0.04553,3.998909,[ 7 39] ; [  7 116],[ 3.81065089 42.18934911] ; [ 10.18934911 112.81065089],0
n5,1,0.049408,3.86143,[26 20] ; [89 34],[31.30177515 14.69822485] ; [83.69822485 39.30177515],0
s3,1,0.06474,3.411582,[16 29] ; [63 59],[21.28742515 23.71257485] ; [57.71257485 64.28742515],0
u2,1,0.077797,3.110326,[ 5 14] ; [24 24],[ 8.2238806 10.7761194] ; [20.7761194 27.2238806],0
s7,1,0.105406,2.621778,[13 32] ; [50 67],[17.5 27.5] ; [45.5 71.5],0
p6,1,0.119966,2.417763,[11 33] ; [46 75],[15.2 28.8] ; [41.8 79.2],0
a5,1,0.133973,2.245858,[21 25] ; [72 51],[25.31360947 20.68639053] ; [67.68639053 55.31360947],0
a8,1,0.144341,2.131061,[ 1 45] ; [ 10 107],[ 3.10429448 42.89570552] ; [  7.89570552 109.10429448],0
d2,1,0.160268,1.971697,[22 23] ; [45 77],[18.05389222 26.94610778] ; [48.94610778 73.05389222],0
s5,1,0.175156,1.838248,[ 8 36] ; [33 82],[11.34591195 32.65408805] ; [29.65408805 85.34591195],0
p3,1,0.176957,1.822994,[16 30] ; [57 66],[19.86982249 26.13017751] ; [53.13017751 69.86982249],0
p7,1,0.183623,1.768051,[20 26] ; [66 54],[23.8313253 22.1686747] ; [62.1686747 57.8313253],0
n4,1,0.185172,1.755615,[26 20] ; [83 40],[29.66863905 16.33136095] ; [79.33136095 43.66863905],0
b3,1,0.192029,1.701978,[ 7 19] ; [29 41],[ 9.75 16.25] ; [26.25 43.75],0
b2,1,0.192029,1.701978,[ 7 19] ; [29 41],[ 9.75 16.25] ; [26.25 43.75],0
p5,1,0.201066,1.634615,[ 2 44] ; [ 13 109],[ 4.10714286 41.89285714] ; [ 10.89285714 111.10714286],0
d1,1,0.208619,1.580981,[16 30] ; [56 67],[19.59763314 26.40236686] ; [52.40236686 70.59763314],0
d4,1,0.240364,1.378456,[29 17] ; [89 34],[32.1183432 13.8816568] ; [85.8816568 37.1183432],0
d3,1,0.244594,1.353919,[22 24] ; [70 51],[25.34131737 20.65868263] ; [66.65868263 54.34131737],0
p4,1,0.26991,1.217205,[18 27] ; [61 62],[21.16071429 23.83928571] ; [57.83928571 65.16071429],0
p1,1,0.287273,1.13236,[ 3 43] ; [ 15 108],[ 4.89940828 41.10059172] ; [ 13.10059172 109.89940828],0
a2,1,0.439824,0.596743,[ 4 42] ; [ 16 107],[ 5.44378698 40.55621302] ; [ 14.55621302 108.44378698],0
u3,1,0.451587,0.566667,[ 8 12] ; [24 24],[ 9.41176471 10.58823529] ; [22.58823529 25.41176471],0
v2,1,0.511406,0.43119,[16 29] ; [49 70],[17.83536585 27.16463415] ; [47.16463415 71.83536585],0
n1,1,0.553746,0.350649,[ 8 10] ; [13 23],[ 7. 11.] ; [14. 22.],0
n2,1,0.561625,0.336898,[13  6] ; [28  9],[13.91071429  5.08928571] ; [27.08928571  9.91071429],0
a6,1,0.581198,0.304302,[24 22] ; [70 53],[25.58579882 20.41420118] ; [68.41420118 54.58579882],0
a3,1,0.707763,0.140521,[26 19] ; [75 48],[27.05357143 17.94642857] ; [73.94642857 49.05357143],0
s1,1,0.712267,0.136023,[ 2 43] ; [  4 119],[ 1.60714286 43.39285714] ; [  4.39285714 118.60714286],0
u1,1,0.729242,0.119809,[ 2 44] ; [  7 116],[ 2.44970414 43.55029586] ; [  6.55029586 116.44970414],0
n3,1,0.741408,0.108893,[12  7] ; [25 12],[12.55357143  6.44642857] ; [24.44642857 12.55357143],0
b5,1,0.760713,0.092748,[28 18] ; [78 45],[28.85207101 17.14792899] ; [77.14792899 45.85207101],0
s4,1,0.912654,0.012032,[ 9 37] ; [25 98],[ 9.25443787 36.74556213] ; [24.74556213 98.25443787],0
a4,1,0.942847,0.00514,[16 29] ; [43 80],[15.80357143 29.19642857] ; [43.19642857 79.80357143],0
v3,1,0.945459,0.00468,[14 31] ; [38 82],[14.18181818 30.81818182] ; [37.81818182 82.18181818],0
