Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,105.549353,[219  55] ; [138 216],[155.7611465 118.2388535] ; [201.2388535 152.7611465],1
v1,1,0.0,31.77951,[195  80] ; [173 183],[160.38034865 114.61965135] ; [207.61965135 148.38034865],1
p3,1,8.4e-05,15.465922,[168 106] ; [166 198],[143.44200627 130.55799373] ; [190.55799373 173.44200627],1
s7,1,0.000378,12.637992,[162  99] ; [166 183],[140.34098361 120.65901639] ; [187.65901639 161.34098361],1
s8,1,0.000416,12.459555,[150 124] ; [148 216],[127.98119122 146.01880878] ; [170.01880878 193.98119122],1
s4,1,0.000762,11.332301,[ 30 245] ; [ 75 283],[ 45.61611374 229.38388626] ; [ 59.38388626 298.61611374],1
n4,1,0.001014,10.802269,[259  20] ; [307  57],[245.58942457  33.41057543] ; [320.41057543  43.58942457],0
p12,1,0.001356,10.264618,[ 36 239] ; [ 21 342],[ 24.56896552 250.43103448] ; [ 32.43103448 330.56896552],0
p5,1,0.002607,9.063829,[ 51 225] ; [ 37 326],[ 38.00938967 237.99061033] ; [ 49.99061033 313.00938967],0
a1,1,0.002905,8.866454,[ 22 257] ; [ 10 355],[ 13.86335404 265.13664596] ; [ 18.13664596 346.86335404],0
d1,1,0.00401,8.279485,[182  97] ; [197 168],[164.19409938 114.80590062] ; [214.80590062 150.19409938],0
r1,1,0.00408,8.247871,[242  37] ; [282  80],[228.074883  50.925117] ; [295.925117  66.074883],0
p7,1,0.005163,7.821327,[194  74] ; [219 136],[177.66292135  90.33707865] ; [235.33707865 119.66292135],0
p10,1,0.01007,6.622545,[243  31] ; [294  68],[231.3490566  42.6509434] ; [305.6509434  56.3490566],0
s2,1,0.015125,5.901819,[160 115] ; [176 187],[144.82758621 130.17241379] ; [191.17241379 171.82758621],0
p1,1,0.019643,5.443366,[ 33 244] ; [ 24 339],[ 24.6703125 252.3296875] ; [ 32.3296875 330.6703125],0
p4,1,0.022868,5.178533,[186  87] ; [216 148],[172.28571429 100.71428571] ; [229.71428571 134.28571429],0
n6,1,0.024819,5.036468,[261  17] ; [324  41],[252.92379471  25.07620529] ; [332.07620529  32.92379471],0
a3,1,0.031463,4.627497,[215  61] ; [256 108],[203.11875  72.88125] ; [267.88125  96.11875],0
d2,1,0.044818,4.025482,[151 125] ; [170 194],[138.43125 137.56875] ; [182.56875 181.43125],0
s5,1,0.048134,3.905317,[108 161] ; [115 239],[ 96.28731942 172.71268058] ; [126.71268058 227.28731942],0
r4,1,0.056723,3.63069,[263  16] ; [329  36],[256.47204969  22.52795031] ; [335.52795031  29.47204969],0
u1,1,0.063443,3.444999,[ 62 217] ; [ 60 305],[ 52.85403727 226.14596273] ; [ 69.14596273 295.85403727],0
p11,1,0.086471,2.938874,[235  44] ; [288  77],[226.57919255  52.42080745] ; [296.42080745  68.57919255],0
a5,1,0.091126,2.85437,[218  60] ; [265 100],[208.82426128  69.17573872] ; [274.17573872  90.82426128],0
d3,1,0.103279,2.65416,[195  82] ; [234 130],[185.38689548  91.61310452] ; [243.61310452 120.38689548],0
p8,1,0.109362,2.563414,[163 108] ; [193 166],[153.13650794 117.86349206] ; [202.86349206 156.13650794],0
u4,1,0.109515,2.561202,[  9 270] ; [  5 360],[  6.06521739 272.93478261] ; [  7.93478261 357.06521739],0
r3,1,0.11029,2.550066,[267  11] ; [338  25],[262.38689548  15.61310452] ; [342.61310452  20.38689548],0
d4,1,0.111572,2.531809,[230  45] ; [287  78],[222.1484375  52.8515625] ; [294.8515625  70.1484375],0
a2,1,0.129741,2.295596,[ 78 201] ; [ 83 282],[ 69.75 209.25] ; [ 91.25 273.75],0
a4,1,0.143237,2.142835,[139 138] ; [161 202],[129.84375 147.15625] ; [170.15625 192.84375],0
r2,1,0.146005,2.113497,[268   8] ; [344  19],[264.33802817  11.66197183] ; [347.66197183  15.33802817],0
p9,1,0.204988,1.606478,[243  31] ; [306  53],[237.63981043  36.36018957] ; [311.36018957  47.63981043],0
s3,1,0.214321,1.541997,[163 108] ; [201 163],[155.34488189 115.65511811] ; [208.65511811 155.34488189],0
d5,1,0.23777,1.393767,[231  46] ; [291  74],[225.22429907  51.77570093] ; [296.77570093  68.22429907],0
p6,1,0.280172,1.166254,[114 158] ; [136 225],[107.42496051 164.57503949] ; [142.57503949 218.42496051],0
b5,1,0.283908,1.148286,[158 121] ; [222 143],[164.62732919 114.37267081] ; [215.37267081 149.62732919],0
s6,1,0.40309,0.699089,[195  77] ; [247 113],[190.2278481  81.7721519] ; [251.7721519 108.2278481],0
b2,1,0.504099,0.446297,[ 76 107] ; [ 83 134],[ 72.7425 110.2575] ; [ 86.2575 130.7425],0
b3,1,0.504099,0.446297,[ 76 107] ; [ 83 134],[ 72.7425 110.2575] ; [ 86.2575 130.7425],0
b4,1,0.551228,0.355122,[164 115] ; [206 159],[160.29503106 118.70496894] ; [209.70496894 155.29503106],0
u3,1,0.579078,0.307727,[38 26] ; [60 49],[36.25433526 27.74566474] ; [61.74566474 47.25433526],0
u2,1,0.580387,0.30561,[36 27] ; [57 51],[34.26315789 28.73684211] ; [58.73684211 49.26315789],0
p2,1,0.629578,0.232634,[235  40] ; [306  58],[232.82472613  42.17527387] ; [308.17527387  55.82472613],0
b1,1,0.687521,0.161782,[108 171] ; [147 218],[110.47360248 168.52639752] ; [144.52639752 220.47360248],0
a6,1,0.694287,0.154484,[185  91] ; [250 115],[187.30109204  88.69890796] ; [247.69890796 117.30109204],0
n2,1,0.709889,0.138388,[42  9] ; [71 18],[41.16428571  9.83571429] ; [71.83571429 17.16428571],0
a7,1,0.719266,0.129197,[193  83] ; [260 105],[195.05148206  80.94851794] ; [257.94851794 107.05148206],0
s1,1,0.744482,0.106226,[  8 265] ; [  9 350],[  7.34335443 265.65664557] ; [  9.65664557 349.34335443],0
n1,1,0.765579,0.088901,[20 28] ; [39 49],[20.82352941 27.17647059] ; [38.17647059 49.82352941],0
