Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.00102,10.790216,[55 89] ; [38 22],[65.64705882 78.35294118] ; [27.35294118 32.64705882],0
s5,1,0.005181,7.815168,[ 23 122] ; [20 40],[ 30.41463415 114.58536585] ; [12.58536585 47.41463415],0
a3,1,0.005845,7.597509,[82 64] ; [46 14],[90.7184466 55.2815534] ; [37.2815534 22.7184466],0
p12,1,0.034076,4.490899,[  3 143] ; [ 5 55],[  5.66990291 140.33009709] ; [ 2.33009709 57.66990291],0
n2,1,0.03482,4.453962,[35 23] ; [21  4],[39.13253012 18.86746988] ; [16.86746988  8.13253012],0
p10,1,0.03668,4.365213,[77 68] ; [42 19],[83.76213592 61.23786408] ; [35.23786408 25.76213592],0
n1,1,0.053999,3.712736,[19 38] ; [14 11],[22.93902439 34.06097561] ; [10.06097561 14.93902439],0
r2,1,0.056012,3.651707,[121  24] ; [57  4],[125.29126214  19.70873786] ; [52.70873786  8.29126214],0
b3,1,0.063452,3.444774,[23 59] ; [16 19],[27.33333333 54.66666667] ; [11.66666667 23.33333333],0
b2,1,0.063452,3.444774,[23 59] ; [16 19],[27.33333333 54.66666667] ; [11.66666667 23.33333333],0
v3,1,0.065875,3.38293,[ 20 123] ; [15 46],[ 24.53431373 118.46568627] ; [10.46568627 50.53431373],0
r1,1,0.076207,3.143995,[86 61] ; [43 17],[91.60869565 55.39130435] ; [37.39130435 22.60869565],0
p9,1,0.093936,2.805595,[86 55] ; [44 16],[91.19402985 49.80597015] ; [38.80597015 21.19402985],0
s1,1,0.107981,2.583522,[  6 140] ; [ 6 55],[  8.46376812 137.53623188] ; [ 3.53623188 57.46376812],0
s8,1,0.115201,2.481384,[ 29 117] ; [18 42],[ 33.31067961 112.68932039] ; [13.68932039 46.31067961],0
s2,1,0.136561,2.216289,[ 42 104] ; [24 37],[46.55072464 99.44927536] ; [19.44927536 41.55072464],0
s7,1,0.137797,2.202391,[ 36 104] ; [21 37],[40.3030303 99.6969697] ; [16.6969697 41.3030303],0
p2,1,0.188696,1.727768,[88 58] ; [42 18],[92.13592233 53.86407767] ; [37.86407767 22.13592233],0
a2,1,0.209786,1.572899,[ 23 124] ; [14 47],[ 26.14903846 120.85096154] ; [10.85096154 50.14903846],0
s3,1,0.216341,1.52848,[58 88] ; [29 30],[61.96097561 84.03902439] ; [25.03902439 33.96097561],0
a6,1,0.220712,1.499738,[90 56] ; [32 29],[86.04830918 59.95169082] ; [35.95169082 25.04830918],0
a4,1,0.230779,1.436052,[48 98] ; [25 35],[51.73786408 94.26213592] ; [21.26213592 38.73786408],0
d3,1,0.24036,1.378482,[79 65] ; [28 33],[75.16097561 68.83902439] ; [31.83902439 29.16097561],0
a5,1,0.240467,1.377852,[81 66] ; [39 22],[84.80769231 62.19230769] ; [35.19230769 25.80769231],0
v4,1,0.267318,1.230458,[117  29] ; [52  8],[119.77669903  26.22330097] ; [49.22330097 10.77669903],0
u2,1,0.282143,1.156738,[29 36] ; [9 6],[30.875 34.125] ; [7.125 7.875],0
n4,1,0.298299,1.081785,[90 57] ; [42 19],[93.28846154 53.71153846] ; [38.71153846 22.28846154],0
p3,1,0.299828,1.07496,[ 23 124] ; [13 47],[ 25.56521739 121.43478261] ; [10.43478261 49.56521739],0
n5,1,0.342094,0.902567,[91 56] ; [42 19],[93.99519231 53.00480769] ; [39.00480769 21.99519231],0
p11,1,0.342133,0.902423,[86 61] ; [40 21],[89.04807692 57.95192308] ; [36.95192308 24.04807692],0
b5,1,0.342133,0.902423,[86 61] ; [40 21],[89.04807692 57.95192308] ; [36.95192308 24.04807692],0
n3,1,0.403434,0.698067,[32 23] ; [17  8],[33.6875 21.3125] ; [15.3125  9.6875],0
a8,1,0.424738,0.637168,[ 14 125] ; [ 8 49],[ 15.60204082 123.39795918] ; [ 6.39795918 50.60204082],0
p5,1,0.437812,0.602009,[  6 140] ; [ 4 56],[  7.08737864 138.91262136] ; [ 2.91262136 57.08737864],0
u3,1,0.471696,0.518001,[28 37] ; [8 7],[29.25 35.75] ; [6.75 8.25],0
p6,1,0.475693,0.508721,[ 23 123] ; [ 7 52],[ 21.36585366 124.63414634] ; [ 8.63414634 50.36585366],0
p1,1,0.478071,0.503261,[  8 136] ; [ 5 56],[  9.13170732 134.86829268] ; [ 3.86829268 57.13170732],0
d1,1,0.523278,0.407428,[60 87] ; [22 39],[57.95192308 89.04807692] ; [24.04807692 36.95192308],0
b4,1,0.543578,0.368948,[80 67] ; [36 25],[81.98076923 65.01923077] ; [34.01923077 26.98076923],0
p8,1,0.564862,0.331355,[ 42 104] ; [20 41],[ 43.7294686 102.2705314] ; [18.2705314 42.7294686],0
r4,1,0.625101,0.238764,[106  41] ; [46 15],[107.42307692  39.57692308] ; [44.57692308 16.42307692],0
r3,1,0.640705,0.217822,[117  30] ; [46 14],[115.75362319  31.24637681] ; [47.24637681 12.75362319],0
a1,1,0.753488,0.098623,[  8 139] ; [ 4 57],[  8.48076923 138.51923077] ; [ 3.51923077 57.48076923],0
d2,1,0.779113,0.078667,[56 88] ; [25 36],[56.89756098 87.10243902] ; [24.10243902 36.89756098],0
d4,1,0.78124,0.077119,[101  45] ; [41 20],[100.15458937  45.84541063] ; [41.84541063 19.15458937],0
u1,1,0.82291,0.050088,[ 16 131] ; [ 6 55],[ 15.54807692 131.45192308] ; [ 6.45192308 54.54807692],0
d5,1,0.85429,0.033727,[97 48] ; [40 21],[96.43203883 48.56796117] ; [40.56796117 20.43203883],0
p7,1,0.909227,0.012999,[53 90] ; [21 37],[52.64676617 90.35323383] ; [21.35323383 36.64676617],0
s4,1,0.936803,0.006287,[ 25 121] ; [10 50],[ 24.80582524 121.19417476] ; [10.19417476 49.80582524],0
a7,1,0.939027,0.005851,[87 59] ; [36 25],[86.75362319 59.24637681] ; [36.24637681 24.75362319],0
n6,1,0.958033,0.002769,[101  46] ; [41 19],[100.84057971  46.15942029] ; [41.15942029 18.84057971],0
b1,1,0.982175,0.000499,[60 87] ; [25 36],[60.07211538 86.92788462] ; [24.92788462 36.07211538],0
