Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,42.368995,[47  7] ; [21 52],[28.91338583 25.08661417] ; [39.08661417 33.91338583],1
s6,1,2e-05,18.187242,[41 12] ; [29 45],[29.21259843 23.78740157] ; [40.78740157 33.21259843],1
s7,1,0.00184,9.70228,[25 25] ; [15 52],[17.09401709 32.90598291] ; [22.90598291 44.09401709],0
s8,1,0.0029,8.869376,[26 28] ; [17 57],[18.140625 35.859375] ; [24.859375 49.140625],0
d4,1,0.012561,6.229885,[48  5] ; [53 20],[42.48412698 10.51587302] ; [58.51587302 14.48412698],0
s5,1,0.020638,5.357143,[15 35] ; [ 9 61],[10. 40.] ; [14. 56.],0
s4,1,0.024516,5.057739,[13 41] ; [ 7 67],[ 8.4375 45.5625] ; [11.5625 62.4375],0
u3,1,0.035476,4.422099,[17  1] ; [17  8],[14.23255814  3.76744186] ; [19.76744186  5.23255814],0
p8,1,0.054114,3.709173,[16 36] ; [35 38],[21.216 30.784] ; [29.784 43.216],0
v1,1,0.061245,3.503346,[28 24] ; [27 46],[22.88 29.12] ; [32.12 40.88],0
p9,1,0.150832,2.063819,[39 12] ; [47 26],[35.37096774 15.62903226] ; [50.62903226 22.37096774],0
p10,1,0.160909,1.965666,[35 16] ; [41 32],[31.25806452 19.74193548] ; [44.74193548 28.25806452],0
d1,1,0.168654,1.894868,[30 24] ; [32 42],[26.15625 27.84375] ; [35.84375 38.15625],0
v4,1,0.184054,1.764583,[53  1] ; [67  5],[51.42857143  2.57142857] ; [68.57142857  3.42857143],0
d3,1,0.203557,1.616669,[38 15] ; [45 29],[34.63779528 18.36220472] ; [48.36220472 25.63779528],0
n4,1,0.220572,1.500648,[24 30] ; [41 33],[27.421875 26.578125] ; [37.578125 36.421875],0
p7,1,0.236394,1.401972,[22 28] ; [39 32],[25.20661157 24.79338843] ; [35.79338843 35.20661157],0
p2,1,0.272814,1.202544,[37 16] ; [58 16],[39.64566929 13.35433071] ; [55.35433071 18.64566929],0
n1,1,0.306323,1.046465,[8 7] ; [ 8 14],[6.48648649 8.51351351] ; [ 9.51351351 12.48648649],0
p5,1,0.317255,1.000231,[ 1 51] ; [ 4 69],[ 2.08 49.92] ; [ 2.92 70.08],0
p11,1,0.333301,0.936028,[32 22] ; [50 24],[34.59375 19.40625] ; [47.40625 26.59375],0
v3,1,0.364249,0.82319,[17 32] ; [18 49],[14.78448276 34.21551724] ; [20.21551724 46.78448276],0
d2,1,0.365339,0.819457,[18 35] ; [31 43],[20.4488189 32.5511811] ; [28.5511811 45.4488189],0
n3,1,0.384206,0.7572,[14  2] ; [16  5],[12.97297297  3.02702703] ; [17.02702703  3.97297297],0
a1,1,0.384973,0.75476,[ 2 52] ; [ 1 73],[ 1.265625 52.734375] ; [ 1.734375 72.265625],0
a4,1,0.405522,0.691892,[18 36] ; [30 44],[20.25 33.75] ; [27.75 46.25],0
p6,1,0.418288,0.655121,[14 37] ; [15 56],[12.12295082 38.87704918] ; [16.87704918 54.12295082],0
v2,1,0.450805,0.568627,[26 22] ; [32 36],[24. 24.] ; [34. 34.],0
n5,1,0.467829,0.527098,[23 30] ; [27 46],[21.03174603 31.96825397] ; [28.96825397 44.03174603],0
r1,1,0.473153,0.514602,[45  8] ; [66  8],[46.32283465  6.67716535] ; [64.67716535  9.32283465],0
a6,1,0.501141,0.452519,[35 18] ; [53 21],[36.72440945 16.27559055] ; [51.27559055 22.72440945],0
a5,1,0.512371,0.429222,[38 16] ; [48 26],[36.28125 17.71875] ; [49.71875 24.28125],0
