Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,67.812526,[165 107] ; [ 35 135],[123.07692308 148.92307692] ; [76.92307692 93.07692308],1
v1,1,0.0,34.242169,[187  87] ; [ 68 102],[157.36486486 116.63513514] ; [97.63513514 72.36486486],1
p11,1,0.026443,4.926813,[237  43] ; [132  41],[228.0794702  51.9205298] ; [140.9205298  32.0794702],0
a8,1,0.029041,4.765193,[ 42 201] ; [ 15 143],[ 34.54114713 208.45885287] ; [ 22.45885287 135.54114713],0
a7,1,0.039447,4.2415,[222  57] ; [123  50],[212.95353982  66.04646018] ; [132.04646018  40.95353982],0
p10,1,0.042744,4.105483,[243  35] ; [139  34],[235.46784922  42.53215078] ; [146.53215078  26.46784922],0
a6,1,0.046836,3.951268,[214  65] ; [118  55],[204.92920354  74.07079646] ; [127.07079646  45.92920354],0
a3,1,0.047335,3.933428,[235  44] ; [132  40],[227.03547672  51.96452328] ; [139.96452328  32.03547672],0
p9,1,0.054988,3.682444,[247  28] ; [143  28],[240.47085202  34.52914798] ; [149.52914798  21.47085202],0
p12,1,0.058946,3.566801,[ 33 246] ; [ 11 161],[ 27.2195122 251.7804878] ; [ 16.7804878 155.2195122],0
p7,1,0.064468,3.41855,[185  86] ; [102  69],[175.96606335  95.03393665] ; [111.03393665  59.96606335],0
d2,1,0.074385,3.18351,[212  66] ; [118  54],[203.86666667  74.13333333] ; [126.13333333  45.86666667],0
s4,1,0.078054,3.104954,[ 41 236] ; [ 36 133],[ 47.82286996 229.17713004] ; [ 29.17713004 139.82286996],0
a2,1,0.101089,2.688285,[107 173] ; [ 53 120],[ 98.89624724 181.10375276] ; [ 61.10375276 111.89624724],0
a5,1,0.140355,2.174067,[244  36] ; [142  31],[238.58719647  41.41280353] ; [147.41280353  25.58719647],0
s1,1,0.148046,2.092273,[  5 272] ; [  7 165],[  7.40311804 269.59688196] ; [  4.59688196 167.40311804],0
b4,1,0.148234,2.090331,[173 107] ; [95 78],[165.65121413 114.34878587] ; [102.34878587  70.65121413],0
b1,1,0.160304,1.971356,[ 95 185] ; [ 70 103],[101.98675497 178.01324503] ; [ 63.01324503 109.98675497],0
u2,1,0.212588,1.553711,[22 22] ; [26 15],[24.84705882 19.15294118] ; [23.15294118 17.84705882],0
p3,1,0.23938,1.384243,[160 120] ; [88 83],[153.96895787 126.03104213] ; [94.03104213 76.96895787],0
s8,1,0.244013,1.357258,[148 128] ; [83 90],[141.99554566 134.00445434] ; [89.00445434 83.99554566],0
s7,1,0.283313,1.151129,[154 113] ; [87 79],[148.6073903 118.3926097] ; [92.3926097 73.6073903],0
p8,1,0.292853,1.10646,[160 112] ; [93 80],[154.64269663 117.35730337] ; [98.35730337 74.64269663],0
s2,1,0.293612,1.102985,[160 116] ; [91 81],[154.63392857 121.36607143] ; [96.36607143 75.63392857],0
d4,1,0.296783,1.088593,[276   3] ; [168   4],[274.66962306   4.33037694] ; [169.33037694   2.66962306],0
n4,1,0.298271,1.081909,[243  37] ; [144  29],[239.20529801  40.79470199] ; [147.79470199  25.20529801],0
r2,1,0.352981,0.862712,[265  11] ; [166   4],[266.71748879   9.28251121] ; [164.28251121   5.71748879],0
n3,1,0.36263,0.828765,[34 12] ; [32 17],[31.95789474 14.04210526] ; [34.04210526 14.95789474],0
p4,1,0.397476,0.715948,[190  87] ; [112  61],[185.89777778  91.10222222] ; [116.10222222  56.89777778],0
b5,1,0.40006,0.708147,[173 107] ; [100  73],[168.74172185 111.25827815] ; [104.25827815  68.74172185],0
u1,1,0.420634,0.648543,[ 86 194] ; [ 47 126],[ 82.20750552 197.79249448] ; [ 50.79249448 122.20750552],0
a1,1,0.422464,0.643451,[ 18 262] ; [  8 165],[ 16.07064018 263.92935982] ; [  9.92935982 163.07064018],0
a4,1,0.423481,0.640634,[168 111] ; [97 75],[163.93569845 115.06430155] ; [101.06430155  70.93569845],0
d3,1,0.433819,0.612576,[244  36] ; [155  18],[246.62251656  33.37748344] ; [152.37748344  20.62251656],0
r3,1,0.444653,0.584246,[269   9] ; [164   8],[267.49777778  10.50222222] ; [165.50222222   6.49777778],0
n5,1,0.448738,0.573837,[226  53] ; [145  28],[229.00221239  49.99778761] ; [141.99778761  31.00221239],0
u4,1,0.451777,0.566189,[ 10 270] ; [  4 169],[  8.65342163 271.34657837] ; [  5.34657837 167.65342163],0
b2,1,0.460059,0.545751,[ 71 113] ; [46 61],[ 73.97938144 110.02061856] ; [43.02061856 63.97938144],0
b3,1,0.460059,0.545751,[ 71 113] ; [46 61],[ 73.97938144 110.02061856] ; [43.02061856 63.97938144],0
p5,1,0.470852,0.519977,[ 33 247] ; [ 24 146],[ 35.46666667 244.53333333] ; [ 21.53333333 148.46666667],0
p6,1,0.475296,0.509638,[111 163] ; [76 97],[114.62639821 159.37360179] ; [ 72.37360179 100.62639821],0
p2,1,0.494722,0.46624,[241  39] ; [144  28],[238.49557522  41.50442478] ; [146.50442478  25.49557522],0
u3,1,0.57485,0.314634,[27 18] ; [27 14],[28.25581395 16.74418605] ; [25.74418605 15.25581395],0
s5,1,0.613193,0.255551,[105 162] ; [ 62 106],[102.50344828 164.49655172] ; [ 64.49655172 103.50344828],0
s3,1,0.672902,0.178226,[156 118] ; [102  71],[158.14765101 115.85234899] ; [99.85234899 73.14765101],0
n2,1,0.742326,0.108092,[32 13] ; [34 16],[31.26315789 13.73684211] ; [34.73684211 15.26315789],0
d5,1,0.768314,0.086778,[274   6] ; [169   3],[274.42477876   5.57522124] ; [168.57522124   3.42477876],0
r4,1,0.822565,0.050287,[259  21] ; [161  12],[259.60264901  20.39735099] ; [160.39735099  12.60264901],0
n1,1,0.842771,0.039343,[16 30] ; [18 31],[16.46315789 29.53684211] ; [17.53684211 31.46315789],0
p1,1,0.848667,0.036412,[ 26 254] ; [ 17 156],[ 26.57836645 253.42163355] ; [ 16.42163355 156.57836645],0
r1,1,0.890613,0.018914,[239  41] ; [146  26],[238.49557522  41.50442478] ; [146.50442478  25.49557522],0
v4,1,0.948267,0.00421,[269  10] ; [167   6],[269.12389381   9.87610619] ; [166.87610619   6.12389381],0
s6,1,0.995068,3.8e-05,[191  85] ; [117  52],[191.02921348  84.97078652] ; [116.97078652  52.02921348],0
