Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,243.994407,[312 118] ; [ 39 253],[209.04432133 220.95567867] ; [141.95567867 150.04432133],1
d4,1,0.0,180.249326,[422   7] ; [175 117],[355.21914008  73.78085992] ; [241.78085992  50.21914008],1
d3,1,0.0,175.105126,[386  46] ; [127 163],[306.94736842 125.05263158] ; [206.05263158  83.94736842],1
d5,1,0.0,173.148091,[422   9] ; [175 116],[356.38088643  74.61911357] ; [240.61911357  50.38088643],1
a2,1,0.0,78.889833,[156 276] ; [ 21 271],[105.61325967 326.38674033] ; [ 71.38674033 220.61325967],1
a4,1,0.0,70.908057,[248 183] ; [ 75 216],[192.81578947 238.18421053] ; [130.18421053 160.81578947],1
a5,1,0.0,69.295061,[368  64] ; [168 124],[319.82320442 112.17679558] ; [216.17679558  75.82320442],1
u1,1,0.0,68.683322,[121 311] ; [ 11 281],[ 78.76243094 353.23756906] ; [ 53.23756906 238.76243094],1
a3,1,0.0,43.146669,[350  80] ; [172 119],[311.31761442 118.68238558] ; [210.68238558  80.31761442],1
r1,1,1e-06,23.221333,[380  49] ; [217  73],[356.20723227  72.79276773] ; [240.79276773  49.20723227],1
s8,1,4e-06,21.465372,[222 206] ; [100 191],[191.67732962 236.32267038] ; [130.32267038 160.67732962],1
p4,1,1e-05,19.495097,[300 130] ; [156 135],[271.9556172 158.0443828] ; [184.0443828 106.9556172],1
a6,1,2.3e-05,17.93969,[325 106] ; [177 115],[299.25587828 131.74412172] ; [202.74412172  89.25587828],1
s2,1,0.000118,14.816583,[248 179] ; [126 164],[222.73082287 204.26917713] ; [151.26917713 138.73082287],1
v2,1,0.000293,13.113927,[261 157] ; [135 143],[237.82758621 180.17241379] ; [158.17241379 119.82758621],1
r3,1,0.000446,12.330563,[423   6] ; [273  18],[414.7  14.3] ; [281.3   9.7],1
s5,1,0.000966,10.891038,[165 248] ; [ 79 205],[144.57962697 268.42037303] ; [ 99.42037303 184.57962697],1
p3,1,0.001888,9.655674,[247 184] ; [133 159],[226.52835408 204.47164592] ; [153.47164592 138.52835408],0
n4,1,0.001928,9.616871,[354  77] ; [210  80],[337.14840499  93.85159501] ; [226.85159501  63.14840499],0
v3,1,0.002859,8.89522,[184 230] ; [ 95 191],[165.00857143 248.99142857] ; [113.99142857 172.00857143],0
a7,1,0.003318,8.623591,[339  92] ; [200  90],[322.2038835 108.7961165] ; [216.7961165  73.2038835],0
p8,1,0.008163,6.997324,[259 164] ; [147 140],[241.88450704 181.11549296] ; [164.11549296 122.88450704],0
p6,1,0.008343,6.95839,[184 241] ; [ 96 191],[167.13483146 257.86516854] ; [112.86516854 174.13483146],0
r4,1,0.008861,6.850646,[414  18] ; [266  26],[405.74585635  26.25414365] ; [274.25414365  17.74585635],0
s6,1,0.014054,6.031354,[303 119] ; [179 105],[288.10764873 133.89235127] ; [193.89235127  90.10764873],0
v1,1,0.016012,5.801559,[252 170] ; [143 140],[236.43971631 185.56028369] ; [158.56028369 124.43971631],0
p12,1,0.016167,5.784627,[ 40 390] ; [ 13 275],[ 31.74094708 398.25905292] ; [ 21.25905292 266.74094708],0
p10,1,0.016651,5.732768,[372  58] ; [229  58],[360.43235704  69.56764296] ; [240.56764296  46.43235704],0
n6,1,0.017829,5.612837,[378  51] ; [238  53],[367.03333333  61.96666667] ; [248.96666667  42.03333333],0
s7,1,0.018367,5.560809,[224 190] ; [125 153],[208.79479769 205.20520231] ; [140.20520231 137.79479769],0
u2,1,0.026238,4.940248,[53 29] ; [57 60],[45.32663317 36.67336683] ; [64.67336683 52.32663317],0
u4,1,0.044848,4.024329,[ 12 420] ; [  2 290],[  8.35359116 423.64640884] ; [  5.64640884 286.35359116],0
p9,1,0.053903,3.715707,[381  46] ; [242  45],[372.57843137  54.42156863] ; [250.42156863  36.57843137],0
s3,1,0.054248,3.705041,[261 163] ; [157 132],[248.57223001 175.42776999] ; [169.42776999 119.57223001],0
b3,1,0.066031,3.379024,[111 157] ; [ 52 108],[102.06542056 165.93457944] ; [60.93457944 99.06542056],0
b2,1,0.066031,3.379024,[111 157] ; [ 52 108],[102.06542056 165.93457944] ; [60.93457944 99.06542056],0
v4,1,0.069995,3.283146,[422   7] ; [280  11],[418.275  10.725] ; [283.725   7.275],0
u3,1,0.078497,3.095742,[54 28] ; [63 55],[47.97 34.03] ; [69.03 48.97],0
n5,1,0.086285,2.942358,[336  93] ; [211  79],[326.37413074 102.62586926] ; [220.62586926  69.37413074],0
p11,1,0.126736,2.332034,[357  75] ; [228  64],[349.06077348  82.93922652] ; [235.93922652  56.06077348],0
p7,1,0.181067,1.788845,[297 125] ; [187  98],[288.89391796 133.10608204] ; [195.10608204  89.89391796],0
b5,1,0.189365,1.722548,[271 161] ; [169 123],[262.54143646 169.45856354] ; [177.45856354 114.54143646],0
n2,1,0.23331,1.420565,[57 23] ; [55 14],[60.13422819 19.86577181] ; [51.86577181 17.13422819],0
a1,1,0.297571,1.085048,[ 20 412] ; [  9 283],[ 17.3038674 414.6961326] ; [ 11.6961326 280.3038674],0
p5,1,0.499164,0.456714,[ 53 378] ; [ 31 260],[ 50.14404432 380.85595568] ; [ 33.85595568 257.14404432],0
n1,1,0.520366,0.413167,[28 51] ; [28 41],[29.89189189 49.10810811] ; [26.10810811 42.89189189],0
p1,1,0.569606,0.323342,[ 41 390] ; [ 24 266],[ 38.85575589 392.14424411] ; [ 26.14424411 263.85575589],0
b4,1,0.665078,0.187414,[257 175] ; [169 123],[254.1878453 177.8121547] ; [171.8121547 120.1878453],0
