Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,99.246991,[472  21] ; [67 38],[444.35953177  48.64046823] ; [94.64046823 10.35953177],1
v4,1,0.0,34.34983,[474  16] ; [86 19],[461.17647059  28.82352941] ; [98.82352941  6.17647059],1
r3,1,0.0,33.007114,[476  13] ; [88 17],[464.3030303  24.6969697] ; [99.6969697  5.3030303],1
r2,1,0.0,28.667893,[475  13] ; [83 15],[464.68259386  23.31740614] ; [93.31740614  4.68259386],1
s6,1,9.5e-05,15.237072,[349 134] ; [53 48],[332.4760274 150.5239726] ; [69.5239726 31.4760274],1
u1,1,0.000136,14.5569,[127 366] ; [ 9 96],[112.12040134 380.87959866] ; [23.87959866 81.12040134],1
s8,1,0.000617,11.722979,[253 236] ; [35 70],[237.09090909 251.90909091] ; [50.90909091 54.09090909],1
p7,1,0.000752,11.35616,[329 149] ; [53 50],[314.2788296 163.7211704] ; [67.7211704 35.2788296],1
s7,1,0.001091,10.666702,[264 204] ; [38 61],[249.26984127 218.73015873] ; [52.73015873 46.26984127],0
d1,1,0.001243,10.424728,[368 125] ; [62 43],[354.49832776 138.50167224] ; [75.50167224 29.49832776],0
p8,1,0.001333,10.296176,[269 214] ; [39 63],[254.2974359 228.7025641] ; [53.7025641 48.2974359],0
a2,1,0.001342,10.283684,[157 336] ; [17 88],[143.44816054 349.55183946] ; [30.55183946 74.44816054],0
p2,1,0.001544,10.025733,[430  60] ; [78 25],[419.76391231  70.23608769] ; [88.23608769 14.76391231],0
d3,1,0.004491,8.073973,[376 117] ; [66 39],[364.39130435 128.60869565] ; [77.60869565 27.39130435],0
s5,1,0.005351,7.756859,[178 299] ; [21 73],[166.23992995 310.76007005] ; [32.76007005 61.23992995],0
s2,1,0.005809,7.608719,[267 220] ; [42 63],[254.19425676 232.80574324] ; [54.80574324 50.19425676],0
a5,1,0.007479,7.154117,[408  85] ; [75 30],[398.19230769  94.80769231] ; [84.80769231 20.19230769],0
p4,1,0.009001,6.822653,[328 162] ; [55 48],[316.47554806 173.52445194] ; [66.52445194 36.47554806],0
d4,1,0.009857,6.66047,[449  43] ; [87 18],[441.72864322  50.27135678] ; [94.27135678 10.72864322],0
p10,1,0.013218,6.139718,[414  75] ; [76 26],[405.43147208  83.56852792] ; [84.56852792 17.43147208],0
u3,1,0.01453,5.972533,[64 40] ; [10 18],[58.3030303 45.6969697] ; [15.6969697 12.3030303],0
v1,1,0.033263,4.532188,[283 200] ; [47 53],[273.39622642 209.60377358] ; [56.60377358 43.39622642],0
d2,1,0.037606,4.322773,[293 198] ; [50 53],[283.52356902 207.47643098] ; [59.47643098 43.52356902],0
a7,1,0.071415,3.250197,[365 126] ; [69 36],[357.54026846 133.45973154] ; [76.45973154 28.54026846],0
a1,1,0.077584,3.114802,[ 25 468] ; [10 95],[ 28.85451505 464.14548495] ; [ 6.14548495 98.85451505],0
n6,1,0.110413,2.548302,[438  53] ; [87 17],[433.23529412  57.76470588] ; [91.76470588 12.23529412],0
s3,1,0.117354,2.45229,[281 204] ; [51 52],[273.84353741 211.15646259] ; [58.15646259 44.84353741],0
