Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,132.300625,[37 47] ; [360  24],[71.25641026 12.74358974] ; [325.74358974  58.25641026],1
p4,1,6.6e-05,15.931705,[40 43] ; [271 111],[55.51182796 27.48817204] ; [255.48817204 126.51182796],1
v1,1,0.000113,14.90293,[30 49] ; [231 144],[45.41629956 33.58370044] ; [215.58370044 159.41629956],1
p10,1,0.000137,14.54399,[59 24] ; [335  47],[70.32688172 12.67311828] ; [323.67311828  58.32688172],1
p11,1,0.000322,12.935675,[57 27] ; [325  59],[68.56410256 15.43589744] ; [313.43589744  70.56410256],1
p3,1,0.00085,11.129733,[32 52] ; [222 160],[45.78540773 38.21459227] ; [208.21459227 173.78540773],1
s7,1,0.000949,10.924147,[31 50] ; [214 152],[44.39597315 36.60402685] ; [200.60402685 165.39597315],1
p8,1,0.001856,9.687083,[34 49] ; [225 152],[46.7326087 36.2673913] ; [212.2673913 164.7326087],0
s8,1,0.00215,9.416748,[30 54] ; [206 174],[42.72413793 41.27586207] ; [193.27586207 186.72413793],0
p9,1,0.00375,8.40086,[64 18] ; [339  39],[71.83913043 10.16086957] ; [331.16086957  46.83913043],0
a2,1,0.004481,8.07764,[19 65] ; [150 234],[30.33333333 53.66666667] ; [138.66666667 245.33333333],0
p5,1,0.004728,7.980537,[ 3 81] ; [ 57 323],[10.86206897 73.13793103] ; [ 49.13793103 330.86206897],0
s3,1,0.015755,5.830003,[38 44] ; [230 148],[47.77391304 34.22608696] ; [220.22608696 157.77391304],0
s2,1,0.021427,5.291753,[38 46] ; [223 155],[47.45454545 36.54545455] ; [213.54545455 164.45454545],0
a3,1,0.023632,5.121457,[61 23] ; [318  64],[68.31759657 15.68240343] ; [310.68240343  71.31759657],0
a4,1,0.025208,5.009572,[41 43] ; [237 145],[50.11158798 33.88841202] ; [227.88841202 154.11158798],0
s6,1,0.025486,4.990534,[50 34] ; [269 105],[58.50655022 25.49344978] ; [260.49344978 113.50655022],0
a8,1,0.034214,4.483986,[ 5 71] ; [ 54 284],[10.83091787 65.16908213] ; [ 48.16908213 289.83091787],0
v3,1,0.035012,4.444579,[27 51] ; [176 193],[35.42281879 42.57718121] ; [167.57718121 201.42281879],0
p12,1,0.037021,4.349428,[ 3 81] ; [ 42 340],[ 8.11158798 75.88841202] ; [ 36.88841202 345.11158798],0
p6,1,0.045948,3.983481,[26 56] ; [166 214],[34.07792208 47.92207792] ; [157.92207792 222.07792208],0
u1,1,0.049312,3.864707,[17 67] ; [119 265],[24.41025641 59.58974359] ; [111.58974359 272.41025641],0
b1,1,0.054333,3.702438,[23 61] ; [148 236],[30.69230769 53.30769231] ; [140.30769231 243.69230769],0
a5,1,0.056418,3.639687,[66 18] ; [333  51],[71.61538462 12.38461538] ; [327.38461538  56.61538462],0
s5,1,0.070455,3.272392,[24 57] ; [148 218],[31.16778523 49.83221477] ; [140.83221477 225.16778523],0
p2,1,0.071257,3.253829,[65 18] ; [330  53],[70.35407725 12.64592275] ; [324.64592275  58.35407725],0
s4,1,0.076327,3.141417,[20 64] ; [ 59 316],[14.45751634 69.54248366] ; [ 64.54248366 310.45751634],0
p7,1,0.080312,3.058569,[47 36] ; [249 124],[53.87719298 29.12280702] ; [242.12280702 130.87719298],0
n1,1,0.087383,2.92193,[ 6 20] ; [31 43],[ 9.62 16.38] ; [27.38 46.62],0
r4,1,0.109709,2.558408,[74 10] ; [358  26],[77.53846154  6.46153846] ; [354.46153846  29.53846154],0
r1,1,0.139402,2.184548,[67 17] ; [329  53],[71.38197425 12.61802575] ; [324.61802575  57.38197425],0
a1,1,0.141467,2.161929,[ 2 82] ; [ 25 359],[ 4.84615385 79.15384615] ; [ 22.15384615 361.84615385],0
r3,1,0.182435,1.777676,[83  1] ; [364  16],[80.92241379  3.07758621] ; [366.07758621  13.92241379],0
u3,1,0.205036,1.606132,[17  6] ; [39 27],[14.47191011  8.52808989] ; [41.52808989 24.47191011],0
n3,1,0.252156,1.311316,[20  5] ; [51 24],[17.75  7.25] ; [53.25 21.75],0
a6,1,0.266022,1.237143,[58 26] ; [287  96],[62.05567452 21.94432548] ; [282.94432548 100.05567452],0
b2,1,0.291699,1.111765,[14 28] ; [107 148],[17.11111111 24.88888889] ; [103.88888889 151.11111111],0
b3,1,0.291699,1.111765,[14 28] ; [107 148],[17.11111111 24.88888889] ; [103.88888889 151.11111111],0
d2,1,0.301518,1.067469,[58 26] ; [284  97],[61.78064516 22.21935484] ; [280.21935484 100.78064516],0
d3,1,0.310078,1.030344,[77  7] ; [337  47],[74.30769231  9.69230769] ; [339.69230769  44.30769231],0
a7,1,0.327583,0.95843,[68 16] ; [291  92],[64.5738758 19.4261242] ; [294.4261242  88.5738758],0
p1,1,0.376833,0.781007,[ 6 77] ; [ 40 344],[ 8.17558887 74.82441113] ; [ 37.82441113 346.17558887],0
b4,1,0.396621,0.718547,[53 31] ; [223 161],[49.53846154 34.46153846] ; [226.46153846 157.53846154],0
v2,1,0.448738,0.573837,[53 28] ; [226 145],[49.99778761 31.00221239] ; [229.00221239 141.99778761],0
n2,1,0.449692,0.571429,[16  9] ; [54 21],[17.5  7.5] ; [52.5 22.5],0
v4,1,0.460202,0.545403,[80  4] ; [370  12],[81.11587983  2.88412017] ; [368.88412017  13.11587983],0
s1,1,0.529588,0.395183,[ 3 81] ; [  9 371],[ 2.17241379 81.82758621] ; [  9.82758621 370.17241379],0
d5,1,0.587592,0.294121,[83  1] ; [375   8],[82.38115632  1.61884368] ; [375.61884368   7.38115632],0
b5,1,0.648602,0.207667,[53 31] ; [232 152],[51.15384615 32.84615385] ; [233.84615385 150.15384615],0
