Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,32.341032,[82  3] ; [3 5],[77.68817204  7.31182796] ; [7.31182796 0.68817204],1
r2,1,0.000178,14.049525,[79  6] ; [4 4],[75.86021505  9.13978495] ; [7.13978495 0.86021505],1
r1,1,0.002022,9.52966,[71 14] ; [3 5],[67.6344086 17.3655914] ; [6.3655914 1.6344086],0
v4,1,0.010052,6.625628,[82  3] ; [6 2],[80.43010753  4.56989247] ; [7.56989247 0.43010753],0
n6,1,0.018678,5.531389,[77  8] ; [5 3],[74.94623656 10.05376344] ; [7.05376344 0.94623656],0
v2,1,0.027506,4.858746,[55 30] ; [2 6],[52.09677419 32.90322581] ; [4.90322581 3.09677419],0
p10,1,0.049445,3.860191,[73 10] ; [5 3],[71.14285714 11.85714286] ; [6.85714286 1.14285714],0
a7,1,0.080219,3.060461,[58 27] ; [3 5],[55.75268817 29.24731183] ; [5.24731183 2.75268817],0
b1,1,0.128892,2.305799,[30 55] ; [5 3],[31.98924731 53.01075269] ; [3.01075269 4.98924731],0
s7,1,0.137781,2.202568,[34 45] ; [1 6],[32.15116279 46.84883721] ; [2.84883721 4.15116279],0
d5,1,0.141219,2.16463,[71 14] ; [5 3],[69.46236559 15.53763441] ; [6.53763441 1.46236559],0
p8,1,0.162666,1.949263,[47 37] ; [2 5],[45.23076923 38.76923077] ; [3.76923077 3.23076923],0
a6,1,0.169744,1.885201,[53 32] ; [3 5],[51.1827957 33.8172043] ; [4.8172043 3.1827957],0
s8,1,0.177992,1.814307,[34 51] ; [1 6],[32.33695652 52.66304348] ; [2.66304348 4.33695652],0
b5,1,0.207613,1.587997,[41 44] ; [2 6],[39.30107527 45.69892473] ; [3.69892473 4.30107527],0
u3,1,0.222423,1.488668,[15 11] ; [1 3],[13.86666667 12.13333333] ; [2.13333333 1.86666667],0
p6,1,0.243944,1.357655,[39 45] ; [2 6],[37.43478261 46.56521739] ; [3.56521739 4.43478261],0
a3,1,0.261492,1.26084,[59 26] ; [4 4],[57.58064516 27.41935484] ; [5.41935484 2.58064516],0
p7,1,0.272138,1.20594,[58 26] ; [4 4],[56.60869565 27.39130435] ; [5.39130435 2.60869565],0
p1,1,0.285714,1.139706,[10 75] ; [2 6],[10.96774194 74.03225806] ; [1.03225806 6.96774194],0
p9,1,0.314188,1.012987,[72 12] ; [5 2],[71.07692308 12.92307692] ; [5.92307692 1.07692308],0
p4,1,0.319385,0.991463,[56 27] ; [4 4],[54.72527473 28.27472527] ; [5.27472527 2.72527473],0
a5,1,0.33515,0.928897,[66 19] ; [5 3],[64.89247312 20.10752688] ; [6.10752688 1.89247312],0
v1,1,0.421078,0.647304,[44 40] ; [3 5],[42.91304348 41.08695652] ; [4.08695652 3.91304348],0
s2,1,0.47566,0.508797,[20 65] ; [1 7],[19.19354839 65.80645161] ; [1.80645161 6.19354839],0
p11,1,0.478584,0.502087,[63 22] ; [5 3],[62.15053763 22.84946237] ; [5.84946237 2.15053763],0
p3,1,0.509731,0.434618,[52 32] ; [4 4],[51.13043478 32.86956522] ; [4.86956522 3.13043478],0
d2,1,0.51923,0.415423,[43 42] ; [5 3],[43.87096774 41.12903226] ; [4.12903226 3.87096774],0
d4,1,0.541136,0.373439,[71 14] ; [6 2],[70.37634409 14.62365591] ; [6.62365591 1.37634409],0
v3,1,0.557923,0.343313,[30 55] ; [2 6],[29.24731183 55.75268817] ; [2.75268817 5.24731183],0
n3,1,0.601508,0.272727,[15  7] ; [1 1],[14.66666667  7.33333333] ; [1.33333333 0.66666667],0
n2,1,0.667167,0.184934,[15  8] ; [1 1],[14.72  8.28] ; [1.28 0.72],0
s4,1,0.697956,0.150607,[16 67] ; [2 6],[16.41758242 66.58241758] ; [1.58241758 6.41758242],0
n1,1,0.702918,0.145455,[ 8 14] ; [1 1],[ 8.25 13.75] ; [0.75 1.25],0
d1,1,0.724532,0.124192,[48 37] ; [4 4],[47.52688172 37.47311828] ; [4.47311828 3.52688172],0
d3,1,0.740072,0.110063,[58 27] ; [5 3],[57.58064516 27.41935484] ; [5.41935484 2.58064516],0
p2,1,0.750544,0.101075,[67 17] ; [6 2],[66.65217391 17.34782609] ; [6.34782609 1.65217391],0
a4,1,0.773607,0.082748,[38 47] ; [4 4],[38.38709677 46.61290323] ; [3.61290323 4.38709677],0
n5,1,0.845445,0.037999,[61 24] ; [6 2],[61.23655914 23.76344086] ; [5.76344086 2.23655914],0
u2,1,0.940754,0.005524,[13 12] ; [2 2],[12.93103448 12.06896552] ; [2.06896552 1.93103448],0
b4,1,0.941428,0.005399,[52 33] ; [5 3],[52.09677419 32.90322581] ; [4.90322581 3.09677419],0
s6,1,0.947182,0.004389,[59 25] ; [5 2],[59.07692308 24.92307692] ; [4.92307692 2.07692308],0
n4,1,0.985293,0.00034,[64 21] ; [6 2],[63.97849462 21.02150538] ; [6.02150538 1.97849462],0
p5,1,1.0,0.0,[21 63] ; [2 6],[21. 63.] ; [2. 6.],0
