Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,51.421027,[135  20] ; [191 163],[99.27308448 55.72691552] ; [226.72691552 127.27308448],1
s2,1,0.0,39.340673,[105  53] ; [129 224],[72.35225049 85.64774951] ; [161.64774951 191.35225049],1
s7,1,0.0,27.930036,[89 62] ; [115 228],[62.3562753 88.6437247] ; [141.6437247 201.3562753],1
s4,1,7e-06,20.330357,[ 46 108] ; [ 46 306],[ 28. 126.] ; [ 64. 288.],1
p6,1,4.1e-05,16.841303,[74 82] ; [100 249],[ 53.75049505 102.24950495] ; [120.24950495 228.75049505],1
s8,1,8.8e-05,15.379111,[77 81] ; [109 246],[ 57.28654971 100.71345029] ; [128.71345029 226.28654971],1
s3,1,0.000113,14.912848,[102  55] ; [165 190],[81.87304688 75.12695312] ; [185.12695312 169.87304688],1
p10,1,0.000332,12.882229,[135  21] ; [253  99],[119.1496063  36.8503937] ; [268.8503937  83.1496063],1
p5,1,0.000838,11.154648,[ 20 137] ; [ 16 337],[ 11.08235294 145.91764706] ; [ 24.91764706 328.08235294],1
d4,1,0.00097,10.883729,[139  19] ; [266  88],[124.98046875  33.01953125] ; [280.01953125  73.98046875],1
p3,1,0.001056,10.726702,[84 73] ; [134 219],[67.10980392 89.89019608] ; [150.89019608 202.10980392],0
v1,1,0.001548,10.020256,[84 71] ; [135 211],[67.75449102 87.24550898] ; [151.24550898 194.75449102],0
p7,1,0.002073,9.48401,[108  44] ; [197 152],[92.53493014 59.46506986] ; [212.46506986 136.53493014],0
p9,1,0.003197,8.691384,[138  18] ; [272  80],[125.90551181  30.09448819] ; [284.09448819  67.90551181],0
p12,1,0.006022,7.543789,[ 13 143] ; [ 10 342],[  7.06299213 148.93700787] ; [ 15.93700787 336.06299213],0
b5,1,0.008592,6.905625,[83 75] ; [230 125],[96.40155945 61.59844055] ; [216.59844055 138.40155945],0
n1,1,0.011385,6.404248,[21 17] ; [29 63],[14.61538462 23.38461538] ; [35.38461538 56.61538462],0
a3,1,0.01357,6.093266,[117  40] ; [225 130],[104.87109375  52.12890625] ; [237.12890625 117.87109375],0
d1,1,0.017067,5.689429,[95 63] ; [173 182],[82.54191033 75.45808967] ; [185.45808967 169.54191033],0
a6,1,0.021493,5.286397,[94 64] ; [248 107],[105.33333333  52.66666667] ; [236.66666667 118.33333333],0
a5,1,0.023289,5.146829,[120  38] ; [234 121],[109.02923977  48.97076023] ; [244.97076023 110.02923977],0
r2,1,0.029689,4.727225,[150   6] ; [317  33],[143.97628458  12.02371542] ; [323.02371542  26.97628458],0
r1,1,0.046791,3.952883,[128  28] ; [261  92],[119.22200393  36.77799607] ; [269.77799607  83.22200393],0
a7,1,0.049404,3.861586,[104  54] ; [263  91],[113.25390625  44.74609375] ; [253.74609375 100.25390625],0
d5,1,0.055306,3.672834,[132  26] ; [269  85],[123.74609375  34.25390625] ; [277.25390625  76.74609375],0
d2,1,0.059857,3.541337,[80 78] ; [148 207],[70.22222222 87.77777778] ; [157.77777778 197.22222222],0
a4,1,0.062817,3.461413,[75 83] ; [137 217],[65.421875 92.578125] ; [146.578125 207.421875],0
u1,1,0.078385,3.098083,[ 32 126] ; [ 50 305],[ 25.25536062 132.74463938] ; [ 56.74463938 298.25536062],0
b3,1,0.094394,2.797791,[42 59] ; [ 62 133],[35.48648649 65.51351351] ; [ 68.51351351 126.48648649],0
b2,1,0.094394,2.797791,[42 59] ; [ 62 133],[35.48648649 65.51351351] ; [ 68.51351351 126.48648649],0
a2,1,0.097268,2.749783,[ 40 118] ; [ 67 288],[ 32.95516569 125.04483431] ; [ 74.04483431 280.95516569],0
n6,1,0.117651,2.448318,[133  23] ; [281  73],[126.63529412  29.36470588] ; [287.36470588  66.63529412],0
p4,1,0.120008,2.417215,[94 62] ; [187 167],[85.95294118 70.04705882] ; [195.04705882 158.95294118],0
r4,1,0.121084,2.403248,[145  13] ; [309  46],[139.82846004  18.17153996] ; [314.17153996  40.82846004],0
a8,1,0.139328,2.18537,[ 25 121] ; [ 40 291],[ 19.8951782 126.1048218] ; [ 45.1048218 285.8951782],0
p2,1,0.236347,1.402253,[134  23] ; [286  67],[129.29411765  27.70588235] ; [290.70588235  62.29411765],0
b4,1,0.24137,1.372575,[96 62] ; [196 159],[89.9337232 68.0662768] ; [202.0662768 152.9337232],0
u2,1,0.266575,1.234288,[18 22] ; [71 58],[21.06508876 18.93491124] ; [67.93491124 61.06508876],0
d3,1,0.275036,1.191455,[109  49] ; [226 127],[103.58121331  54.41878669] ; [231.41878669 121.58121331],0
n2,1,0.27691,1.182195,[30  8] ; [64 28],[27.47692308 10.52307692] ; [66.52307692 25.47692308],0
u3,1,0.326207,0.963895,[26 15] ; [70 58],[23.28994083 17.71005917] ; [72.71005917 55.28994083],0
v4,1,0.339042,0.914051,[149   8] ; [326  26],[146.51277014  10.48722986] ; [328.48722986  23.51277014],0
p8,1,0.438327,0.600659,[78 77] ; [164 188],[73.98422091 81.01577909] ; [168.01577909 183.98422091],0
s1,1,0.443638,0.586855,[  7 149] ; [ 11 341],[  5.52755906 150.47244094] ; [ 12.47244094 339.52755906],0
u4,1,0.450688,0.56892,[  1 157] ; [  5 350],[  1.84795322 156.15204678] ; [  4.15204678 350.84795322],0
v2,1,0.482764,0.492612,[67 88] ; [136 205],[63.4375 91.5625] ; [139.5625 201.4375],0
n3,1,0.489475,0.47768,[24 12] ; [67 25],[25.59375 10.40625] ; [65.40625 26.59375],0
n5,1,0.544352,0.367533,[110  46] ; [238 113],[107.07692308  48.92307692] ; [240.92307692 110.07692308],0
a1,1,0.555292,0.347921,[  6 152] ; [ 10 345],[  4.92787524 153.07212476] ; [ 11.07212476 343.92787524],0
p1,1,0.649452,0.206592,[ 11 146] ; [ 21 332],[  9.85098039 147.14901961] ; [ 22.14901961 330.85098039],0
p11,1,0.716955,0.131429,[121  37] ; [277  78],[122.58089669  35.41910331] ; [275.41910331  79.58089669],0
b1,1,0.753953,0.098239,[60 98] ; [140 215],[61.59844055 96.40155945] ; [138.40155945 216.59844055],0
n4,1,0.831942,0.045034,[110  46] ; [247 108],[108.98630137  47.01369863] ; [248.01369863 106.98630137],0
