Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,119.064034,[281  53] ; [40 86],[233.07391304 100.92608696] ; [87.92608696 38.07391304],1
n6,1,2.8e-05,17.54998,[288  46] ; [88 39],[272.4164859  61.5835141] ; [103.5835141  23.4164859],1
a5,1,0.000215,13.693491,[245  89] ; [71 57],[228.45021645 105.54978355] ; [87.54978355 40.45021645],1
p4,1,0.00023,13.569519,[195 136] ; [50 76],[177.45076586 153.54923414] ; [67.54923414 58.45076586],1
p11,1,0.000389,12.586106,[274  61] ; [85 43],[259.75161987  75.24838013] ; [99.24838013 28.75161987],1
p2,1,0.000648,11.632081,[284  49] ; [90 36],[271.33333333  61.66666667] ; [102.66666667  23.33333333],1
a8,1,0.000699,11.492803,[ 46 256] ; [  4 115],[ 35.86698337 266.13301663] ; [ 14.13301663 104.86698337],1
p10,1,0.000724,11.426435,[264  66] ; [81 44],[250.21978022  79.78021978] ; [94.78021978 30.21978022],1
p3,1,0.000883,11.057118,[159 173] ; [39 88],[143.21568627 188.78431373] ; [54.78431373 72.21568627],1
a2,1,0.001308,10.331015,[ 82 253] ; [ 14 114],[ 69.4600432 265.5399568] ; [ 26.5399568 101.4600432],0
s7,1,0.002889,8.876448,[ 96 222] ; [ 20 103],[ 83.6462585 234.3537415] ; [32.3537415 90.6462585],0
a4,1,0.003221,8.677977,[154 178] ; [40 88],[140.0173913 191.9826087] ; [53.9826087 74.0173913],0
s4,1,0.003731,8.410412,[ 39 289] ; [29 99],[ 48.9122807 279.0877193] ; [ 19.0877193 108.9122807],0
p1,1,0.003974,8.295439,[ 31 301] ; [  2 125],[ 23.86928105 308.13071895] ; [  9.13071895 117.86928105],0
v1,1,0.007112,7.244403,[168 162] ; [46 79],[155.20879121 174.79120879] ; [58.79120879 66.20879121],0
u1,1,0.010745,6.507085,[ 54 281] ; [  9 119],[ 45.58315335 289.41684665] ; [ 17.41684665 110.58315335],0
p6,1,0.012477,6.241774,[106 222] ; [25 98],[ 95.27272727 232.72727273] ; [35.72727273 87.27272727],0
d2,1,0.014238,6.008402,[148 184] ; [41 87],[136.40869565 195.59130435] ; [52.59130435 75.40869565],0
a3,1,0.017361,5.659496,[226 106] ; [72 56],[215.07826087 116.92173913] ; [82.92173913 45.07826087],0
n1,1,0.018601,5.538673,[25 31] ; [10 35],[19.40594059 36.59405941] ; [15.59405941 29.40594059],0
p5,1,0.020707,5.351311,[ 32 300] ; [  4 123],[ 26.03921569 305.96078431] ; [  9.96078431 117.03921569],0
b2,1,0.030752,4.666776,[ 65 127] ; [11 47],[ 58.368 133.632] ; [17.632 40.368],0
b3,1,0.030752,4.666776,[ 65 127] ; [11 47],[ 58.368 133.632] ; [17.632 40.368],0
r2,1,0.033175,4.536734,[327   6] ; [121   7],[323.60954447   9.39045553] ; [124.39045553   3.60954447],0
v3,1,0.034834,4.453292,[117 206] ; [31 90],[107.66666667 215.33333333] ; [40.33333333 80.66666667],0
n3,1,0.072266,3.230779,[48  8] ; [32 13],[44.35643564 11.64356436] ; [35.64356436  9.35643564],0
p9,1,0.076689,3.133713,[268  60] ; [92 32],[261.23893805  66.76106195] ; [98.76106195 25.23893805],0
p8,1,0.079392,3.077297,[165 162] ; [52 74],[156.64238411 170.35761589] ; [60.35761589 65.64238411],0
p7,1,0.085731,2.95276,[202 125] ; [65 58],[194.02 132.98] ; [72.98 50.02],0
a6,1,0.093302,2.816457,[240  93] ; [82 46],[232.59436009 100.40563991] ; [89.40563991 38.59436009],0
d1,1,0.105012,2.627732,[180 155] ; [58 70],[172.20302376 162.79697624] ; [65.79697624 62.20302376],0
p12,1,0.106451,2.606137,[ 20 311] ; [  3 124],[ 16.62227074 314.37772926] ; [  6.37772926 120.62227074],0
d5,1,0.113283,2.50781,[265  69] ; [92 35],[258.65075922  75.34924078] ; [98.34924078 28.65075922],0
r1,1,0.119369,2.425583,[281  53] ; [99 28],[275.31453362  58.68546638] ; [104.68546638  22.31453362],0
s3,1,0.130819,2.282757,[147 181] ; [47 80],[139.85054945 188.14945055] ; [54.14945055 72.85054945],0
b1,1,0.173197,1.855053,[122 213] ; [38 90],[115.76673866 219.23326134] ; [44.23326134 83.76673866],0
a7,1,0.298088,1.082728,[255  79] ; [91 36],[250.68112798  83.31887202] ; [95.31887202 31.68112798],0
s6,1,0.309504,1.032791,[181 144] ; [64 63],[176.16150442 148.83849558] ; [68.83849558 58.16150442],0
u2,1,0.322501,0.978779,[54 54] ; [32 23],[56.98159509 51.01840491] ; [29.01840491 25.98159509],0
s2,1,0.349806,0.874162,[120 212] ; [40 87],[115.72984749 216.27015251] ; [44.27015251 82.72984749],0
u3,1,0.397409,0.716151,[59 50] ; [33 21],[61.52147239 47.47852761] ; [30.47852761 23.52147239],0
s5,1,0.418261,0.655197,[ 87 236] ; [29 96],[ 83.63392857 239.36607143] ; [32.36607143 92.63392857],0
v2,1,0.499937,0.455071,[172 149] ; [61 61],[168.83295711 152.16704289] ; [64.16704289 57.83295711],0
v4,1,0.610173,0.259923,[324  10] ; [122   5],[323.13232104  10.86767896] ; [122.86767896   4.13232104],0
n2,1,0.641682,0.21655,[47 11] ; [34 10],[46.05882353 11.94117647] ; [34.94117647  9.05882353],0
a1,1,0.742862,0.107627,[ 11 324] ; [  5 123],[ 11.57667387 323.42332613] ; [  4.42332613 123.57667387],0
d3,1,0.92601,0.008624,[227 106] ; [86 41],[226.58478261 106.41521739] ; [86.41521739 40.58478261],0
d4,1,0.932966,0.007075,[266  67] ; [101  26],[265.67608696  67.32391304] ; [101.32391304  25.67608696],0
s1,1,0.951288,0.003732,[ 10 319] ; [  4 123],[ 10.10087719 318.89912281] ; [  3.89912281 123.10087719],0
r3,1,0.951339,0.003724,[329   5] ; [125   2],[328.92841649   5.07158351] ; [125.07158351   1.92841649],0
b5,1,0.959609,0.002565,[205 130] ; [78 50],[204.76241901 130.23758099] ; [78.23758099 49.76241901],0
b4,1,0.995624,3e-05,[199 136] ; [76 52],[198.97408207 136.02591793] ; [76.02591793 51.97408207],0
