Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,56.732782,[10 29] ; [78  7],[27.67741935 11.32258065] ; [60.32258065 24.67741935],1
p6,1,0.669939,0.181673,[12 27] ; [23 62],[11.00806452 27.99193548] ; [23.99193548 61.00806452],0
v1,1,0.695796,0.152882,[18 20] ; [43 41],[19. 19.] ; [42. 42.],0
a4,1,0.708512,0.139768,[19 20] ; [45 41],[19.968 19.032] ; [44.032 41.968],0
b5,1,0.795328,0.067287,[24 15] ; [55 31],[24.648 14.352] ; [54.352 31.648],0
p1,1,0.821768,0.050747,[ 4 35] ; [10 76],[ 4.368 34.632] ; [ 9.632 76.368],0
d3,1,0.847081,0.037189,[27 12] ; [61 25],[27.456 11.544] ; [60.544 25.456],0
u2,1,0.86324,0.02967,[7 6] ; [8 6],[7.22222222 5.77777778] ; [7.77777778 6.22222222],0
n1,1,0.878482,0.023377,[6 8] ; [10 12],[6.22222222 7.77777778] ; [ 9.77777778 12.22222222],0
r2,1,0.89106,0.018759,[36  2] ; [80  5],[35.83739837  2.16260163] ; [80.16260163  4.83739837],0
u1,1,0.902707,0.014943,[ 9 30] ; [19 67],[ 8.736 30.264] ; [19.264 66.736],0
