Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,1e-06,23.280082,[18 40] ; [63 25],[32.17808219 25.82191781] ; [48.82191781 39.17808219],1
d4,1,0.000333,12.877294,[30 27] ; [71 17],[39.70344828 17.29655172] ; [61.29655172 26.70344828],1
a2,1,0.000922,10.978542,[ 2 56] ; [21 67],[ 9.1369863 48.8630137] ; [13.8630137 74.1369863],1
r3,1,0.00134,10.286938,[36 22] ; [75 13],[44.09589041 13.90410959] ; [66.90410959 21.09589041],0
a6,1,0.002184,9.38785,[24 34] ; [59 29],[32.97260274 25.02739726] ; [50.02739726 37.97260274],0
r4,1,0.002748,8.96788,[28 30] ; [64 24],[36.54794521 21.45205479] ; [55.45205479 32.54794521],0
d5,1,0.00373,8.410733,[30 28] ; [66 22],[38.1369863 19.8630137] ; [57.8630137 30.1369863],0
b5,1,0.004435,8.096608,[23 35] ; [56 32],[31.38356164 26.61643836] ; [47.61643836 40.38356164],0
d1,1,0.004754,7.970808,[16 42] ; [45 43],[24.23287671 33.76712329] ; [36.76712329 51.23287671],0
v4,1,0.00637,7.442517,[36 20] ; [74 14],[42.77777778 13.22222222] ; [67.22222222 20.77777778],0
a3,1,0.011528,6.381977,[25 33] ; [56 31],[32.4 25.6] ; [48.6 38.4],0
r1,1,0.012576,6.227818,[32 26] ; [66 22],[38.93150685 19.06849315] ; [59.06849315 28.93150685],0
a5,1,0.025008,5.02332,[26 32] ; [56 32],[32.57534247 25.42465753] ; [49.42465753 38.57534247],0
u1,1,0.027433,4.863348,[ 2 56] ; [13 75],[ 5.95890411 52.04109589] ; [ 9.04109589 78.95890411],0
r2,1,0.048745,3.884116,[41 15] ; [76 12],[45.5 10.5] ; [71.5 16.5],0
p4,1,0.064555,3.416304,[15 42] ; [36 51],[20.1875 36.8125] ; [30.8125 56.1875],0
p2,1,0.067873,3.33373,[24 34] ; [50 38],[29.39726027 28.60273973] ; [44.60273973 43.39726027],0
v2,1,0.075355,3.16235,[15 41] ; [36 51],[19.97202797 36.02797203] ; [31.02797203 55.97202797],0
s5,1,0.123228,2.37581,[12 46] ; [10 78],[ 8.73972603 49.26027397] ; [13.26027397 74.73972603],0
s4,1,0.130523,2.286277,[12 46] ; [10 77],[ 8.8 49.2] ; [13.2 73.8],0
s6,1,0.1307,2.284174,[16 42] ; [35 53],[20.26027397 37.73972603] ; [30.73972603 57.26027397],0
u3,1,0.174119,1.847122,[12 21] ; [17 15],[14.72307692 18.27692308] ; [14.27692308 17.72307692],0
p10,1,0.184318,1.762456,[ 8 49] ; [20 67],[11.08333333 45.91666667] ; [16.91666667 70.08333333],0
n4,1,0.191713,1.704405,[32 26] ; [58 30],[35.75342466 22.24657534] ; [54.24657534 33.75342466],0
n6,1,0.240705,1.376462,[31 27] ; [55 32],[34.4 23.6] ; [51.6 35.4],0
p6,1,0.271512,1.20909,[ 7 49] ; [17 70],[ 9.3986014 46.6013986] ; [14.6013986 72.3986014],0
a8,1,0.275548,1.188915,[ 3 51] ; [ 9 73],[ 4.76470588 49.23529412] ; [ 7.23529412 74.76470588],0
p8,1,0.366313,0.816135,[14 44] ; [27 60],[16.4 41.6] ; [24.6 62.4],0
v3,1,0.407603,0.68578,[12 44] ; [24 63],[14.0979021 41.9020979] ; [21.9020979 65.0979021],0
v1,1,0.407725,0.685426,[16 42] ; [30 58],[18.2739726 39.7260274] ; [27.7260274 60.2739726],0
n3,1,0.42561,0.634773,[12 12] ; [20 13],[13.47368421 10.52631579] ; [18.52631579 14.47368421],0
s1,1,0.428598,0.626619,[ 6 51] ; [ 6 82],[ 4.71724138 52.28275862] ; [ 7.28275862 80.71724138],0
a4,1,0.429025,0.625461,[18 38] ; [34 54],[20.22222222 35.77777778] ; [31.77777778 56.22222222],0
s7,1,0.502274,0.450127,[ 9 44] ; [18 65],[10.52205882 42.47794118] ; [16.47794118 66.52205882],0
s3,1,0.533065,0.388545,[23 34] ; [31 57],[21.22758621 35.77241379] ; [32.77241379 55.22758621],0
