Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,254.662755,[399  13] ; [17 49],[358.56066946  53.43933054] ; [57.43933054  8.56066946],1
r3,1,0.0,78.227897,[402  10] ; [47 21],[385.39166667  26.60833333] ; [63.60833333  4.39166667],1
p2,1,0.0,76.328203,[366  46] ; [31 37],[340.75833333  71.24166667] ; [56.24166667 11.75833333],1
v4,1,0.0,62.013274,[399  10] ; [49 18],[384.94117647  24.05882353] ; [63.05882353  3.94117647],1
r4,1,0.0,59.758395,[381  32] ; [40 28],[361.48232848  51.51767152] ; [59.51767152  8.48232848],1
n6,1,0.0,57.855262,[371  38] ; [38 30],[350.69392034  58.30607966] ; [58.30607966  9.69392034],1
p8,1,0.0,39.131415,[234 172] ; [11 56],[210.29598309 195.70401691] ; [34.70401691 32.29598309],1
r2,1,1e-06,24.977718,[391  18] ; [53 14],[381.50420168  27.49579832] ; [62.49579832  4.50420168],1
p7,1,1e-06,23.736673,[266 135] ; [24 44],[247.95309168 153.04690832] ; [42.04690832 25.95309168],1
v2,1,2e-06,22.958162,[243 154] ; [20 47],[225.0237069 171.9762931] ; [37.9762931 29.0237069],1
r1,1,6e-06,20.574316,[332  79] ; [38 30],[317.47390397  93.52609603] ; [52.52609603 15.47390397],1
v1,1,1.6e-05,18.578733,[231 170] ; [20 48],[214.60767591 186.39232409] ; [36.39232409 31.60767591],1
s8,1,3.7e-05,17.008413,[185 225] ; [12 54],[169.68487395 240.31512605] ; [27.31512605 38.68487395],1
p4,1,4.8e-05,16.528963,[258 152] ; [25 43],[242.74058577 167.25941423] ; [40.25941423 27.74058577],1
a6,1,0.000212,13.724861,[291 121] ; [32 35],[277.82045929 134.17954071] ; [45.17954071 21.82045929],1
s6,1,0.000332,12.878478,[288 119] ; [32 34],[275.34883721 131.65116279] ; [44.65116279 21.34883721],1
d3,1,0.000455,12.292829,[297 115] ; [34 33],[284.70146138 127.29853862] ; [46.29853862 20.70146138],1
a7,1,0.000615,11.728953,[313 100] ; [38 30],[301.37837838 111.62162162] ; [49.62162162 18.37837838],1
s2,1,0.000847,11.135275,[212 197] ; [20 47],[199.34453782 209.65546218] ; [32.65546218 34.34453782],1
s5,1,0.00085,11.129189,[144 256] ; [10 56],[132.1888412 267.8111588] ; [21.8111588 44.1888412],1
n5,1,0.002007,9.543071,[318  91] ; [41 27],[307.82180294 101.17819706] ; [51.17819706 16.82180294],0
p6,1,0.002202,9.373298,[146 262] ; [11 55],[135.13924051 272.86075949] ; [21.86075949 44.13924051],0
a5,1,0.00388,8.339325,[307 106] ; [39 29],[297.08523909 115.91476091] ; [48.91476091 19.08523909],0
s1,1,0.0039,8.329969,[  9 398] ; [ 6 62],[ 12.85263158 394.14736842] ; [ 2.14736842 65.85263158],0
s7,1,0.004352,8.1308,[201 198] ; [18 41],[190.78820961 208.21179039] ; [28.21179039 30.78820961],0
d1,1,0.007135,7.238705,[248 165] ; [29 39],[237.83991684 175.16008316] ; [39.16008316 28.83991684],0
n2,1,0.009115,6.800063,[63 19] ; [16 15],[57.32743363 24.67256637] ; [21.67256637  9.32743363],0
a1,1,0.009827,6.665989,[ 14 399] ; [ 7 61],[ 18.03118503 394.96881497] ; [ 2.96881497 65.03118503],0
v3,1,0.011543,6.379809,[167 229] ; [16 47],[157.88235294 238.11764706] ; [25.11764706 37.88235294],0
p12,1,0.015791,5.82603,[ 44 368] ; [ 1 67],[ 38.625 373.375] ; [ 6.375 61.625],0
s3,1,0.019474,5.458454,[226 180] ; [27 40],[217.1627907 188.8372093] ; [35.8372093 31.1627907],0
n4,1,0.026485,4.924071,[324  89] ; [45 23],[316.83367983  96.16632017] ; [52.16632017 15.83367983],0
d4,1,0.029764,4.722882,[340  72] ; [47 19],[333.56485356  78.43514644] ; [53.43514644 12.56485356],0
p3,1,0.032824,4.554931,[209 203] ; [25 43],[200.85 211.15] ; [33.15 34.85],0
a3,1,0.047178,3.939044,[287 126] ; [39 29],[279.91268191 133.08731809] ; [46.08731809 21.91268191],0
d5,1,0.060099,3.534643,[341  71] ; [49 18],[335.44885177  76.55114823] ; [54.55114823 12.44885177],0
p5,1,0.062383,3.47288,[ 50 360] ; [ 3 64],[ 45.55555556 364.44444444] ; [ 7.44444444 59.55555556],0
n3,1,0.095169,2.784686,[60 22] ; [17 13],[56.375 25.625] ; [20.625  9.375],0
u4,1,0.095197,2.784221,[  6 407] ; [ 3 65],[  7.72765073 405.27234927] ; [ 1.27234927 66.72765073],0
u2,1,0.115139,2.482231,[74 51] ; [12 16],[70.26143791 54.73856209] ; [15.73856209 12.26143791],0
n1,1,0.182073,1.780624,[26 56] ; [14 17],[29.02654867 52.97345133] ; [10.97345133 20.02654867],0
b3,1,0.265076,1.242052,[101 147] ; [14 30],[ 97.67123288 150.32876712] ; [17.32876712 26.67123288],0
b2,1,0.265076,1.242052,[101 147] ; [14 30],[ 97.67123288 150.32876712] ; [17.32876712 26.67123288],0
u1,1,0.28249,1.155072,[ 70 343] ; [ 8 60],[ 66.97297297 346.02702703] ; [11.02702703 56.97297297],0
b5,1,0.461361,0.542592,[254 159] ; [45 23],[256.72972973 156.27027027] ; [42.27027027 25.72972973],0
a8,1,0.597339,0.279028,[ 52 326] ; [ 7 55],[ 50.68636364 327.31363636] ; [ 8.31363636 53.68636364],0
d2,1,0.615103,0.25281,[179 231] ; [31 35],[180.88235294 229.11764706] ; [29.11764706 36.88235294],0
s4,1,0.653641,0.201341,[ 70 338] ; [13 54],[ 71.29263158 336.70736842] ; [11.70736842 55.29263158],0
a4,1,0.671184,0.180221,[167 245] ; [29 38],[168.58455115 243.41544885] ; [27.41544885 39.58455115],0
b4,1,0.73095,0.118241,[246 167] ; [39 29],[244.70893971 168.29106029] ; [40.29106029 27.70893971],0
p1,1,0.81829,0.052783,[ 40 372] ; [ 6 62],[ 39.48333333 372.51666667] ; [ 6.51666667 61.48333333],0
u3,1,0.846862,0.037297,[72 54] ; [16 13],[71.53548387 54.46451613] ; [16.46451613 12.53548387],0
a2,1,0.893043,0.018078,[ 88 325] ; [14 54],[ 87.58004158 325.41995842] ; [14.41995842 53.58004158],0
