Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,69.299576,[115  51] ; [ 4 56],[87.40707965 78.59292035] ; [31.59292035 28.40707965],1
d4,1,0.0,49.109707,[140  25] ; [22 37],[119.33035714  45.66964286] ; [42.66964286 16.33035714],1
d3,1,1e-06,24.597191,[113  52] ; [19 41],[96.8 68.2] ; [35.2 24.8],1
a5,1,3.6e-05,17.087692,[130  36] ; [30 30],[117.52212389  48.47787611] ; [42.47787611 17.52212389],1
d2,1,0.000196,13.867052,[92 71] ; [17 43],[79.67264574 83.32735426] ; [29.32735426 30.67264574],1
p2,1,0.000457,12.283218,[129  35] ; [33 27],[118.60714286  45.39285714] ; [43.39285714 16.60714286],1
a7,1,0.000554,11.924429,[118  47] ; [28 32],[107.06666667  57.93333333] ; [38.93333333 21.06666667],1
a6,1,0.000691,11.514349,[125  41] ; [31 29],[114.5840708  51.4159292] ; [41.4159292 18.5840708],1
v4,1,0.00147,10.116182,[151  15] ; [44 15],[143.86666667  22.13333333] ; [51.13333333  7.86666667],0
r3,1,0.001902,9.641306,[146  19] ; [42 17],[138.48214286  26.51785714] ; [49.51785714  9.48214286],0
a4,1,0.002009,9.541297,[85 80] ; [17 43],[74.8 90.2] ; [27.2 32.8],0
p7,1,0.002151,9.415752,[98 66] ; [22 38],[87.85714286 76.14285714] ; [32.14285714 27.85714286],0
a2,1,0.004346,8.133247,[ 43 123] ; [ 5 55],[ 35.25663717 130.74336283] ; [12.74336283 47.25663717],0
r4,1,0.004545,8.051989,[133  33] ; [37 23],[124.86725664  41.13274336] ; [45.13274336 14.86725664],0
r2,1,0.008369,6.952736,[148  14] ; [47 13],[142.2972973  19.7027027] ; [52.7027027  7.2972973],0
p11,1,0.011867,6.33067,[130  36] ; [37 23],[122.66371681  43.33628319] ; [44.33628319 15.66371681],0
a3,1,0.01189,6.327174,[119  46] ; [32 27],[111.22767857  53.77232143] ; [39.77232143 19.22767857],0
u2,1,0.013457,6.108016,[25 21] ; [ 7 21],[19.89189189 26.10810811] ; [12.10810811 15.89189189],0
n6,1,0.021025,5.324694,[140  25] ; [42 17],[134.0625  30.9375] ; [47.9375 11.0625],0
p4,1,0.02548,4.990979,[85 79] ; [21 39],[77.60714286 86.39285714] ; [28.39285714 31.60714286],0
