Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,2e-06,22.458979,[24 23] ; [10 70],[12.58267717 34.41732283] ; [21.41732283 58.58267717],1
s8,1,5.9e-05,16.13933,[17 31] ; [ 6 75],[ 8.55813953 39.44186047] ; [14.44186047 66.55813953],1
n6,1,0.000429,12.399897,[39  9] ; [40 40],[29.625 18.375] ; [49.375 30.625],1
s7,1,0.002248,9.33526,[18 27] ; [11 62],[11.05932203 33.94067797] ; [17.94067797 55.05932203],0
s3,1,0.00298,8.819748,[26 21] ; [23 57],[18.13385827 28.86614173] ; [30.86614173 49.13385827],0
b5,1,0.003261,8.655625,[33 15] ; [34 47],[24.93023256 23.06976744] ; [42.06976744 38.93023256],0
s5,1,0.005007,7.876923,[15 33] ; [ 9 71],[ 9. 39.] ; [15. 65.],0
v3,1,0.013792,6.064604,[20 27] ; [17 61],[13.912 33.088] ; [23.088 54.912],0
r3,1,0.021441,5.290562,[42  6] ; [55 24],[36.66141732 11.33858268] ; [60.33858268 18.66141732],0
u3,1,0.026266,4.938446,[13  5] ; [14 21],[9.16981132 8.83018868] ; [17.83018868 17.16981132],0
n5,1,0.02723,4.87619,[33 15] ; [39 41],[27. 21.] ; [45. 35.],0
r4,1,0.028138,4.819568,[37 11] ; [47 34],[31.25581395 16.74418605] ; [52.74418605 28.25581395],0
s4,1,0.037981,4.305875,[11 36] ; [ 8 73],[ 6.9765625 40.0234375] ; [12.0234375 68.9765625],0
b1,1,0.051792,3.78248,[31 17] ; [38 43],[25.6744186 22.3255814] ; [43.3255814 37.6744186],0
v1,1,0.053359,3.732639,[21 27] ; [22 59],[16. 32.] ; [27. 54.],0
r1,1,0.06657,3.365639,[38 10] ; [51 29],[33.375 14.625] ; [55.625 24.375],0
p4,1,0.087896,2.912495,[17 30] ; [18 63],[12.8515625 34.1484375] ; [22.1484375 58.8515625],0
u1,1,0.092269,2.834328,[ 9 39] ; [ 7 74],[ 5.95348837 42.04651163] ; [10.04651163 70.95348837],0
v4,1,0.139745,2.180769,[40  8] ; [56 22],[36.57142857 11.42857143] ; [59.42857143 18.57142857],0
v2,1,0.201127,1.63417,[20 26] ; [25 53],[16.69354839 29.30645161] ; [28.30645161 49.69354839],0
a7,1,0.206909,1.592922,[31 17] ; [42 37],[27.59055118 20.40944882] ; [45.40944882 33.59055118],0
