Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.000204,13.795452,[14  3] ; [21 44],[7.25609756 9.74390244] ; [27.74390244 37.25609756],1
a8,1,0.6275,0.235466,[ 1 17] ; [ 2 62],[ 0.65853659 17.34146341] ; [ 2.34146341 61.65853659],0
p11,1,0.628856,0.233615,[ 9 10] ; [37 32],[9.93181818 9.06818182] ; [36.06818182 32.93181818],0
d1,1,0.677362,0.17311,[ 9 10] ; [29 40],[ 8.20454545 10.79545455] ; [29.79545455 39.20454545],0
s8,1,0.727496,0.121423,[ 5 14] ; [21 48],[ 5.61363636 13.38636364] ; [20.38636364 48.61363636],0
s7,1,0.738474,0.111472,[ 5 12] ; [16 47],[ 4.4625 12.5375] ; [16.5375 46.4625],0
r3,1,0.740599,0.109601,[16  3] ; [55 13],[15.50574713  3.49425287] ; [55.49425287 12.50574713],0
s1,1,0.750625,0.101006,[ 1 18] ; [ 5 63],[ 1.31034483 17.68965517] ; [ 4.68965517 63.31034483],0
a2,1,0.757437,0.095387,[ 3 16] ; [ 9 60],[ 2.59090909 16.40909091] ; [ 9.40909091 59.59090909],0
p1,1,0.761364,0.092228,[ 1 18] ; [ 5 64],[ 1.29545455 17.70454545] ; [ 4.70454545 64.29545455],0
p3,1,0.798705,0.065037,[ 5 13] ; [21 47],[ 5.44186047 12.55813953] ; [20.55813953 47.44186047],0
p2,1,0.835082,0.043342,[11  7] ; [44 25],[11.37931034  6.62068966] ; [43.62068966 25.37931034],0
v4,1,0.849695,0.035913,[16  3] ; [56 12],[15.72413793  3.27586207] ; [56.27586207 11.72413793],0
a3,1,0.84993,0.0358,[10  9] ; [38 31],[10.36363636  8.63636364] ; [37.63636364 31.36363636],0
a1,1,0.865317,0.028768,[ 1 18] ; [ 3 66],[ 0.86363636 18.13636364] ; [ 3.13636364 65.86363636],0
n2,1,0.939919,0.005681,[4 3] ; [15 12],[3.91176471 3.08823529] ; [15.08823529 11.91176471],0
a4,1,0.979828,0.000639,[ 6 13] ; [22 47],[ 6.04545455 12.95454545] ; [21.95454545 47.04545455],0
s6,1,0.980932,0.000571,[ 9 10] ; [32 36],[ 8.95402299 10.04597701] ; [32.04597701 35.95402299],0
s5,1,0.988145,0.000221,[ 4 15] ; [14 53],[ 3.97674419 15.02325581] ; [14.02325581 52.97674419],0
