Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,81.374659,[23 42] ; [137  10],[49.05660377 15.94339623] ; [110.94339623  36.05660377],1
p11,1,3e-06,21.992869,[28 38] ; [111  36],[43.07042254 22.92957746] ; [95.92957746 51.07042254],1
p2,1,0.000602,11.769326,[38 28] ; [117  29],[48.25471698 17.74528302] ; [106.74528302  39.25471698],1
s7,1,0.001792,9.751595,[11 53] ; [56 87],[20.71497585 43.28502415] ; [46.28502415 96.71497585],0
a7,1,0.003158,8.713628,[38 28] ; [113  33],[47.00943396 18.99056604] ; [103.99056604  42.00943396],0
s8,1,0.006203,7.490301,[12 53] ; [55 92],[20.54245283 44.45754717] ; [ 46.45754717 100.54245283],0
s2,1,0.008174,6.994852,[20 45] ; [74 73],[28.82075472 36.17924528] ; [65.17924528 81.82075472],0
v1,1,0.009171,6.789187,[18 47] ; [67 76],[26.5625 38.4375] ; [58.4375 84.5625],0
s6,1,0.009838,6.664026,[30 35] ; [95 51],[38.507109 26.492891] ; [86.492891 59.507109],0
d3,1,0.010803,6.497393,[35 31] ; [103  42],[43.16587678 22.83412322] ; [94.83412322 50.16587678],0
s5,1,0.014515,5.974385,[12 52] ; [51 92],[19.47826087 44.52173913] ; [43.52173913 99.47826087],0
a5,1,0.025005,5.023552,[30 36] ; [91 56],[37.49295775 28.50704225] ; [83.50704225 63.49295775],0
v4,1,0.026168,4.944895,[57  8] ; [141   6],[60.70754717  4.29245283] ; [137.29245283   9.70754717],0
d5,1,0.036396,4.378442,[42 24] ; [113  33],[48.25471698 17.74528302] ; [106.74528302  39.25471698],0
n6,1,0.042459,4.116805,[37 29] ; [102  43],[43.47867299 22.52132701] ; [95.52132701 49.47867299],0
p8,1,0.046852,3.950711,[22 44] ; [70 76],[28.64150943 37.35849057] ; [63.35849057 82.64150943],0
s1,1,0.049441,3.860318,[ 5 61] ; [  3 144],[ 2.47887324 63.52112676] ; [  5.52112676 141.47887324],0
v3,1,0.056254,3.644519,[11 52] ; [42 97],[16.52970297 46.47029703] ; [ 36.47029703 102.52970297],0
p7,1,0.062683,3.464939,[30 36] ; [83 57],[36.2038835 29.7961165] ; [76.7961165 63.2038835],0
s3,1,0.075089,3.16812,[27 39] ; [79 67],[33. 33.] ; [73. 73.],0
b1,1,0.093942,2.805495,[27 39] ; [ 43 104],[21.69014085 44.30985915] ; [48.30985915 98.69014085],0
u2,1,0.140581,2.17159,[13 17] ; [33 22],[16.23529412 13.76470588] ; [29.76470588 25.23529412],0
n5,1,0.156779,2.005026,[18 48] ; [54 91],[22.52132701 43.47867299] ; [49.47867299 95.52132701],0
s4,1,0.171148,1.872858,[13 53] ; [ 42 105],[17.04225352 48.95774648] ; [ 37.95774648 109.04225352],0
a6,1,0.197576,1.660205,[37 29] ; [96 51],[41.21126761 24.78873239] ; [91.78873239 55.21126761],0
d1,1,0.202413,1.624879,[27 39] ; [74 73],[31.29577465 34.70422535] ; [69.70422535 77.29577465],0
p4,1,0.237388,1.396038,[25 41] ; [68 78],[28.95283019 37.04716981] ; [64.04716981 81.95283019],0
a3,1,0.270542,1.213997,[35 30] ; [91 56],[38.63207547 26.36792453] ; [87.36792453 59.63207547],0
