Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,75.885664,[106  20] ; [ 9 46],[80.05524862 45.94475138] ; [34.94475138 20.05524862],1
p11,1,0.0,37.777463,[107  20] ; [22 34],[89.52459016 37.47540984] ; [39.47540984 16.52459016],1
p2,1,0.0,26.718463,[100  23] ; [24 32],[85.20670391 37.79329609] ; [38.79329609 17.20670391],1
r3,1,1.6e-05,18.581731,[115  12] ; [36 20],[104.79234973  22.20765027] ; [46.20765027  9.79234973],1
n5,1,2.9e-05,17.465412,[103  23] ; [29 27],[91.38461538 34.61538462] ; [40.61538462 15.38461538],1
n6,1,0.000134,14.587576,[102  24] ; [30 26],[91.38461538 34.61538462] ; [40.61538462 15.38461538],1
v4,1,0.000178,14.045712,[113  13] ; [36 18],[104.3  21.7] ; [44.7  9.3],1
s7,1,0.000302,13.05619,[60 62] ; [10 41],[49.36416185 72.63583815] ; [20.63583815 30.36416185],1
s6,1,0.00033,12.89182,[70 56] ; [15 41],[58.84615385 67.15384615] ; [26.15384615 29.84615385],1
a3,1,0.000473,12.21747,[91 36] ; [25 31],[80.50273224 46.49726776] ; [35.49726776 20.50273224],1
s8,1,0.000659,11.602533,[56 71] ; [10 46],[45.80327869 81.19672131] ; [20.19672131 35.80327869],1
p4,1,0.00248,9.154987,[64 60] ; [15 40],[54.72625698 69.27374302] ; [24.27374302 30.72625698],0
v1,1,0.002606,9.064839,[63 61] ; [15 41],[53.73333333 70.26666667] ; [24.26666667 31.73333333],0
n4,1,0.005578,7.681741,[100  27] ; [33 23],[92.30054645 34.69945355] ; [40.69945355 15.30054645],0
p8,1,0.007705,7.100692,[57 67] ; [14 42],[48.91111111 75.08888889] ; [22.08888889 33.91111111],0
a5,1,0.008656,6.892548,[83 44] ; [25 31],[74.95081967 52.04918033] ; [33.04918033 22.95081967],0
r4,1,0.012421,6.249758,[94 33] ; [31 25],[86.74863388 40.25136612] ; [38.25136612 17.74863388],0
d4,1,0.013195,6.142808,[89 38] ; [28 27],[81.64285714 45.35714286] ; [35.35714286 19.64285714],0
v2,1,0.014537,5.971773,[57 63] ; [15 39],[49.65517241 70.34482759] ; [22.34482759 31.65517241],0
b5,1,0.017809,5.614827,[74 53] ; [22 34],[66.62295082 60.37704918] ; [29.37704918 26.62295082],0
n3,1,0.027525,4.857575,[31 10] ; [10 11],[27.11290323 13.88709677] ; [13.88709677  7.11290323],0
p6,1,0.030974,4.654408,[34 88] ; [ 7 47],[28.42045455 93.57954545] ; [12.57954545 41.42045455],0
p5,1,0.058282,3.585619,[ 12 112] ; [ 1 55],[  8.95555556 115.04444444] ; [ 4.04444444 51.95555556],0
r2,1,0.089484,2.883637,[107  17] ; [41 13],[103.1011236  20.8988764] ; [44.8988764  9.1011236],0
s1,1,0.09216,2.836234,[  4 122] ; [ 5 50],[  6.26519337 119.73480663] ; [ 2.73480663 52.26519337],0
p3,1,0.106347,2.60768,[49 76] ; [15 41],[44.19889503 80.80110497] ; [19.80110497 36.19889503],0
v3,1,0.108157,2.580945,[48 75] ; [14 39],[43.32954545 79.67045455] ; [18.67045455 34.32954545],0
d1,1,0.110426,2.548109,[52 75] ; [16 40],[47.19125683 79.80874317] ; [20.80874317 35.19125683],0
a4,1,0.113383,2.506425,[51 76] ; [15 39],[46.30939227 80.69060773] ; [19.69060773 34.30939227],0
d5,1,0.130681,2.284393,[83 44] ; [30 26],[78.42076503 48.57923497] ; [34.57923497 21.42076503],0
n2,1,0.137644,2.204107,[29 12] ; [12 11],[26.265625 14.734375] ; [14.734375  8.265625],0
u3,1,0.138959,2.189447,[10 26] ; [14 17],[12.89552239 23.10447761] ; [11.10447761 19.89552239],0
b3,1,0.15814,1.991923,[36 49] ; [10 25],[32.58333333 52.41666667] ; [13.41666667 21.58333333],0
b2,1,0.15814,1.991923,[36 49] ; [10 25],[32.58333333 52.41666667] ; [13.41666667 21.58333333],0
n1,1,0.195063,1.678961,[18 23] ; [ 6 16],[15.61904762 25.38095238] ; [ 8.38095238 13.61904762],0
