Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,109.791959,[ 60 172] ; [273 122],[123.215311 108.784689] ; [209.784689 185.215311],1
p6,1,0.0,64.414597,[ 37 193] ; [190 205],[ 83.536 146.464] ; [143.464 251.536],1
p3,1,0.0,53.864476,[ 73 158] ; [246 151],[117.33917197 113.66082803] ; [201.66082803 195.33917197],1
p2,1,0.0,44.403582,[167  66] ; [364  33],[196.38571429  36.61428571] ; [334.61428571  62.38571429],1
p4,1,0.0,43.745595,[105 127] ; [285 112],[143.84737679  88.15262321] ; [246.15262321 150.84737679],1
p11,1,8e-06,19.867908,[158  75] ; [331  67],[180.56576862  52.43423138] ; [308.43423138  89.56576862],1
p10,1,1.8e-05,18.434564,[169  61] ; [345  51],[188.84984026  41.15015974] ; [325.15015974  70.84984026],1
p9,1,7.4e-05,15.695381,[177  52] ; [352  43],[194.13621795  34.86378205] ; [334.86378205  60.13621795],1
s7,1,0.000713,11.454132,[ 85 138] ; [198 180],[105.00665557 117.99334443] ; [177.99334443 200.00665557],1
a8,1,0.002228,9.351917,[ 17 194] ; [ 61 293],[ 29.12920354 181.87079646] ; [ 48.87079646 305.12920354],0
s6,1,0.002377,9.232713,[137  93] ; [280 112],[154.19614148  75.80385852] ; [262.80385852 129.19614148],0
s8,1,0.003483,8.535411,[ 80 151] ; [184 211],[ 97.41853035 133.58146965] ; [166.58146965 228.41853035],0
n5,1,0.003917,8.32198,[153  79] ; [304  93],[168.55961844  63.44038156] ; [288.44038156 108.55961844],0
r3,1,0.0043,8.152633,[217  16] ; [388   9],[223.75396825   9.24603175] ; [381.24603175  15.75396825],0
s5,1,0.004898,7.916643,[ 53 166] ; [137 252],[ 68.4375 150.5625] ; [121.5625 267.4375],0
v1,1,0.006542,7.394667,[104 121] ; [224 165],[120.19543974 104.80456026] ; [207.80456026 181.19543974],0
a3,1,0.007131,7.239642,[150  82] ; [296 100],[164.76433121  67.23566879] ; [281.23566879 114.76433121],0
r4,1,0.007845,7.068582,[209  24] ; [379  19],[217.12202853  15.87797147] ; [370.87797147  27.12202853],0
n4,1,0.009832,6.665006,[163  70] ; [314  83],[176.41428571  56.58571429] ; [300.58571429  96.41428571],0
p5,1,0.010367,6.570699,[ 16 215] ; [ 54 343],[ 25.74840764 205.25159236] ; [ 44.25159236 352.74840764],0
v2,1,0.018853,5.515094,[116 107] ; [236 146],[129.74545455  93.25454545] ; [222.25454545 159.74545455],0
r1,1,0.02211,5.237083,[182  50] ; [338  57],[192.40829346  39.59170654] ; [327.59170654  67.40829346],0
n2,1,0.039397,4.243688,[46 24] ; [56 13],[51.36690647 18.63309353] ; [50.63309353 18.36690647],0
n3,1,0.05423,3.705603,[48 22] ; [57 12],[52.87769784 17.12230216] ; [52.12230216 16.87769784],0
a2,1,0.072853,3.217532,[ 57 176] ; [124 274],[ 66.83518225 166.16481775] ; [114.16481775 283.83518225],0
n6,1,0.073876,3.194739,[190  43] ; [343  52],[197.75318471  35.24681529] ; [335.24681529  59.75318471],0
a6,1,0.09206,2.837977,[171  62] ; [313  82],[179.57324841  53.42675159] ; [304.42675159  90.57324841],0
v3,1,0.12043,2.411722,[ 78 145] ; [158 224],[ 86.98842975 136.01157025] ; [149.01157025 232.98842975],0
a5,1,0.122397,2.386374,[165  68] ; [304  94],[173.18066561  59.81933439] ; [295.81933439 102.18066561],0
u3,1,0.127049,2.328192,[58 25] ; [59 41],[53.06557377 29.93442623] ; [63.93442623 36.06557377],0
s3,1,0.134132,2.244013,[116 113] ; [224 170],[124.97592295 104.02407705] ; [215.02407705 178.97592295],0
b1,1,0.168352,1.897559,[ 74 159] ; [148 250],[ 81.97464342 151.02535658] ; [140.02535658 257.97464342],0
s2,1,0.17601,1.830993,[108 121] ; [209 187],[116.1488 112.8512] ; [200.8512 195.1488],0
r2,1,0.178652,1.808804,[220  12] ; [383  12],[223.11961722   8.88038278] ; [379.88038278  15.11961722],0
a1,1,0.181031,1.789139,[  7 226] ; [ 21 377],[ 10.33914422 222.66085578] ; [ 17.66085578 380.33914422],0
b4,1,0.200316,1.640067,[145  88] ; [227 171],[137.36291601  95.63708399] ; [234.63708399 163.36291601],0
