Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,43.597934,[249  41] ; [40 38],[227.74456522  62.25543478] ; [61.25543478 16.74456522],1
p1,1,0.042104,4.131001,[ 23 267] ; [12 65],[ 27.65667575 262.34332425] ; [ 7.34332425 69.65667575],0
v1,1,0.06459,3.415407,[176 104] ; [40 38],[168.93854749 111.06145251] ; [47.06145251 30.93854749],0
a7,1,0.075772,3.153339,[215  76] ; [49 28],[208.76086957  82.23913043] ; [55.23913043 21.76086957],0
v3,1,0.122065,2.390626,[138 141] ; [30 46],[132.03380282 146.96619718] ; [35.96619718 40.03380282],0
p4,1,0.122994,2.378781,[203  86] ; [47 30],[197.40437158  91.59562842] ; [52.59562842 24.40437158],0
s5,1,0.12422,2.36329,[138 138] ; [30 45],[132.1025641 143.8974359] ; [35.8974359 39.1025641],0
a1,1,0.131217,2.278047,[ 21 270] ; [ 2 76],[ 18.13821138 272.86178862] ; [ 4.86178862 73.13821138],0
p2,1,0.132702,2.260606,[253  37] ; [62 15],[248.91008174  41.08991826] ; [66.08991826 10.91008174],0
r4,1,0.137909,2.201138,[272  19] ; [69  9],[268.91869919  22.08130081] ; [72.08130081  5.91869919],0
p11,1,0.171647,1.8685,[240  51] ; [59 19],[235.79674797  55.20325203] ; [63.20325203 14.79674797],0
s1,1,0.190072,1.717062,[ 15 274] ; [ 7 69],[ 17.41917808 271.58082192] ; [ 4.58082192 71.41917808],0
u4,1,0.191004,1.709854,[ 13 278] ; [ 1 77],[ 11.04065041 279.95934959] ; [ 2.95934959 75.04065041],0
p12,1,0.202168,1.62664,[ 38 252] ; [ 6 71],[ 34.76839237 255.23160763] ; [ 9.23160763 67.76839237],0
d3,1,0.208086,1.58469,[210  79] ; [51 27],[205.52861035  83.47138965] ; [55.47138965 22.52861035],0
n6,1,0.261456,1.261033,[265  22] ; [68  9],[262.55769231  24.44230769] ; [70.44230769  6.55769231],0
u3,1,0.300086,1.073814,[29 13] ; [22 16],[26.775 15.225] ; [24.225 13.775],0
p5,1,0.334431,0.931665,[ 41 248] ; [14 61],[ 43.66758242 245.33241758] ; [11.33241758 63.66758242],0
v4,1,0.38074,0.76831,[280   9] ; [73  4],[278.73497268  10.26502732] ; [74.26502732  2.73497268],0
p7,1,0.43863,0.599863,[190  94] ; [53 21],[192.77094972  91.22905028] ; [50.22905028 23.77094972],0
p10,1,0.45657,0.554291,[255  36] ; [65 12],[253.04347826  37.95652174] ; [66.95652174 10.04347826],0
a8,1,0.477838,0.503793,[ 49 217] ; [11 63],[ 46.94117647 219.05882353] ; [13.05882353 60.94117647],0
b4,1,0.536571,0.381932,[164 127] ; [47 31],[166.39837398 124.60162602] ; [44.60162602 33.39837398],0
n5,1,0.6165,0.250817,[257  32] ; [70  7],[258.20491803  30.79508197] ; [68.79508197  8.20491803],0
s4,1,0.629426,0.232839,[ 57 230] ; [17 59],[ 58.50688705 228.49311295] ; [15.49311295 60.50688705],0
s6,1,0.679505,0.170684,[248  36] ; [65 11],[246.92222222  37.07777778] ; [66.07777778  9.92222222],0
b5,1,0.738249,0.111671,[173 118] ; [48 30],[174.28455285 116.71544715] ; [46.71544715 31.28455285],0
n2,1,0.781949,0.076607,[39 11] ; [13  3],[39.39393939 10.60606061] ; [12.60606061  3.39393939],0
b1,1,0.791473,0.069907,[122 169] ; [34 44],[123.02439024 167.97560976] ; [32.97560976 45.02439024],0
r3,1,0.822678,0.050222,[277  13] ; [74  3],[277.35694823  12.64305177] ; [73.64305177  3.35694823],0
n1,1,0.874992,0.02475,[23 27] ; [7 9],[22.72727273 27.27272727] ; [7.27272727 8.72727273],0
s3,1,0.940313,0.005606,[253  34] ; [69  9],[253.1890411  33.8109589] ; [68.8109589  9.1890411],0
u2,1,0.967405,0.00167,[25 16] ; [23 15],[24.91139241 16.08860759] ; [23.08860759 14.91139241],0
p8,1,0.980223,0.000615,[157 130] ; [42 35],[156.90384615 130.09615385] ; [42.09615385 34.90384615],0
