Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,34.279184,[47 71] ; [73 18],[67.75119617 50.24880383] ; [52.24880383 38.75119617],1
p4,1,1.6e-05,18.569206,[43 77] ; [61 32],[58.5915493 61.4084507] ; [45.4084507 47.5915493],1
p6,1,4.8e-05,16.540162,[22 96] ; [41 51],[35.4 82.6] ; [27.6 64.4],1
p2,1,9.9e-05,15.162498,[80 40] ; [84 10],[91.96261682 28.03738318] ; [72.03738318 21.96261682],1
p9,1,0.000152,14.341902,[75 42] ; [81 12],[86.91428571 30.08571429] ; [69.08571429 23.91428571],1
p3,1,0.000442,12.34616,[36 84] ; [51 44],[48.55813953 71.44186047] ; [38.44186047 56.55813953],1
s7,1,0.004611,8.026185,[32 82] ; [43 48],[41.70731707 72.29268293] ; [33.29268293 57.70731707],0
p5,1,0.00553,7.69727,[  7 111] ; [17 77],[ 13.35849057 104.64150943] ; [10.64150943 83.35849057],0
n4,1,0.007332,7.189673,[74 46] ; [74 20],[82.99065421 37.00934579] ; [65.00934579 28.99065421],0
p10,1,0.007525,7.14306,[75 43] ; [74 18],[83.72380952 34.27619048] ; [65.27619048 26.72380952],0
n5,1,0.008767,6.869785,[76 44] ; [75 19],[84.6728972 35.3271028] ; [66.3271028 27.6728972],0
s8,1,0.011755,6.347469,[31 89] ; [40 55],[39.62790698 80.37209302] ; [31.37209302 63.62790698],0
v4,1,0.034907,4.449734,[107  13] ; [91  3],[111.02803738   8.97196262] ; [86.97196262  7.02803738],0
p11,1,0.047295,3.934862,[83 37] ; [77 18],[89.30232558 30.69767442] ; [70.69767442 24.30232558],0
b5,1,0.049731,3.850512,[79 41] ; [50 45],[72. 48.] ; [57. 38.],0
p12,1,0.057835,3.598409,[  4 116] ; [ 9 85],[  7.28971963 112.71028037] ; [ 5.71028037 88.28971963],0
r2,1,0.07196,3.237727,[103  17] ; [87  6],[107.04225352  12.95774648] ; [82.95774648 10.04225352],0
p1,1,0.121706,2.395226,[  8 112] ; [12 81],[ 11.26760563 108.73239437] ; [ 8.73239437 84.26760563],0
u3,1,0.131052,2.28,[36 28] ; [21 29],[32. 32.] ; [25. 25.],0
s5,1,0.173363,1.853615,[24 92] ; [26 64],[28.15533981 87.84466019] ; [21.84466019 68.15533981],0
b1,1,0.1745,1.84385,[46 74] ; [28 67],[41.30232558 78.69767442] ; [32.69767442 62.30232558],0
s6,1,0.186719,1.743321,[67 53] ; [59 32],[71.65876777 48.34123223] ; [54.34123223 36.65876777],0
v3,1,0.203662,1.615919,[38 78] ; [38 54],[42.38461538 73.61538462] ; [33.61538462 58.38461538],0
a8,1,0.214912,1.538023,[ 12 101] ; [14 70],[14.91370558 98.08629442] ; [11.08629442 72.91370558],0
s3,1,0.223234,1.483463,[58 60] ; [53 39],[62.37142857 55.62857143] ; [48.62857143 43.37142857],0
u1,1,0.260739,1.26483,[  2 118] ; [ 4 91],[  3.34883721 116.65116279] ; [ 2.65116279 92.34883721],0
b3,1,0.262232,1.256936,[20 46] ; [11 41],[17.33898305 48.66101695] ; [13.66101695 38.33898305],0
b2,1,0.262232,1.256936,[20 46] ; [11 41],[17.33898305 48.66101695] ; [13.66101695 38.33898305],0
s2,1,0.269606,1.218749,[47 71] ; [45 50],[50.96713615 67.03286385] ; [41.03286385 53.96713615],0
r4,1,0.284968,1.143242,[97 23] ; [82 13],[99.90697674 20.09302326] ; [79.09302326 15.90697674],0
n2,1,0.296302,1.090764,[20 12] ; [16  5],[21.73584906 10.26415094] ; [14.26415094  6.73584906],0
s4,1,0.32389,0.973174,[ 17 102] ; [18 75],[19.64622642 99.35377358] ; [15.35377358 77.64622642],0
n1,1,0.346317,0.886906,[10 23] ; [ 9 12],[11.61111111 21.38888889] ; [ 7.38888889 13.61111111],0
d2,1,0.393886,0.726913,[31 88] ; [20 75],[28.35981308 90.64018692] ; [22.64018692 72.35981308],0
b4,1,0.416977,0.658819,[76 44] ; [55 40],[73.11627907 46.88372093] ; [57.88372093 37.11627907],0
v1,1,0.462969,0.538706,[46 70] ; [42 52],[48.60952381 67.39047619] ; [39.39047619 54.60952381],0
a4,1,0.485989,0.485393,[21 99] ; [20 74],[22.99065421 97.00934579] ; [18.00934579 75.99065421],0
d3,1,0.528967,0.396375,[69 50] ; [51 44],[66.72897196 52.27102804] ; [53.27102804 41.72897196],0
d4,1,0.54289,0.37021,[78 41] ; [66 29],[80.07476636 38.92523364] ; [63.92523364 31.07476636],0
d5,1,0.617239,0.249768,[75 44] ; [63 32],[76.73831776 42.26168224] ; [61.26168224 33.73831776],0
r1,1,0.617239,0.249768,[75 44] ; [63 32],[76.73831776 42.26168224] ; [61.26168224 33.73831776],0
d1,1,0.65655,0.197742,[37 83] ; [32 63],[38.51162791 81.48837209] ; [30.48837209 64.51162791],0
n3,1,0.713397,0.134908,[22 11] ; [15  6],[22.61111111 10.38888889] ; [14.38888889  6.61111111],0
a3,1,0.753617,0.098517,[55 64] ; [45 48],[56.13207547 62.86792453] ; [43.86792453 49.13207547],0
u2,1,0.767987,0.08703,[32 31] ; [24 26],[31.22123894 31.77876106] ; [24.77876106 25.22123894],0
a1,1,0.848749,0.036372,[  3 117] ; [ 2 93],[  2.79069767 117.20930233] ; [ 2.20930233 92.79069767],0
a7,1,0.88792,0.019863,[78 40] ; [63 31],[78.48113208 39.51886792] ; [62.51886792 31.48113208],0
v2,1,0.917942,0.010614,[52 61] ; [43 49],[52.36585366 60.63414634] ; [42.63414634 49.36585366],0
r3,1,0.920864,0.009869,[111   8] ; [88  6],[111.17840376   7.82159624] ; [87.82159624  6.17840376],0
s1,1,0.939066,0.005844,[  6 112] ; [ 5 89],[  6.12264151 111.87735849] ; [ 4.87735849 89.12264151],0
a6,1,0.989802,0.000163,[58 62] ; [46 49],[58.04651163 61.95348837] ; [45.95348837 49.04651163],0
