Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,109.274848,[ 4 63] ; [281 105],[42.15231788 24.84768212] ; [242.84768212 143.15231788],1
d4,1,0.0,91.795034,[29 38] ; [349  37],[55.90728477 11.09271523] ; [322.09271523  63.90728477],1
d3,1,0.0,34.902732,[27 40] ; [293  93],[47.32891832 19.67108168] ; [272.67108168 113.32891832],1
a5,1,0.0,28.63752,[34 33] ; [312  74],[51.17439294 15.82560706] ; [294.82560706  91.17439294],1
a4,1,2e-06,22.786179,[13 53] ; [198 187],[30.87804878 35.12195122] ; [180.12195122 204.87804878],1
a3,1,3e-06,22.159939,[35 32] ; [304  80],[50.36141907 16.63858093] ; [288.63858093  95.36141907],1
d2,1,7e-06,20.295487,[17 50] ; [213 173],[34.01766004 32.98233996] ; [195.98233996 190.01766004],1
a2,1,0.000115,14.881124,[ 5 62] ; [116 270],[17.89624724 49.10375276] ; [103.10375276 282.89624724],1
u1,1,0.000175,14.076841,[ 2 65] ; [ 88 298],[13.31125828 53.68874172] ; [ 76.68874172 309.31125828],1
r1,1,0.001079,10.686407,[47 20] ; [329  53],[56.10690423 10.89309577] ; [319.89309577  62.10690423],0
r3,1,0.002879,8.882596,[61  6] ; [374   8],[64.91091314  2.08908686] ; [370.08908686  11.91091314],0
p1,1,0.003818,8.368203,[13 54] ; [ 31 354],[ 6.52212389 60.47787611] ; [ 37.47787611 347.52212389],0
p9,1,0.004839,7.938535,[52 14] ; [347  36],[58.65033408  7.34966592] ; [340.34966592  42.65033408],0
p10,1,0.004936,7.902562,[51 15] ; [343  40],[57.91536748  8.08463252] ; [336.08463252  46.91536748],0
r4,1,0.009135,6.796328,[57 10] ; [363  23],[62.1192053  4.8807947] ; [357.8807947  28.1192053],0
p2,1,0.014188,6.014574,[56 11] ; [356  28],[61.20620843  5.79379157] ; [350.79379157  33.20620843],0
a8,1,0.05574,3.659815,[ 6 56] ; [ 69 278],[11.36919315 50.63080685] ; [ 63.63080685 283.36919315],0
r2,1,0.07046,3.272271,[60  6] ; [363  15],[62.87837838  3.12162162] ; [360.12162162  17.87837838],0
b1,1,0.073889,3.194452,[34 33] ; [151 235],[27.36203091 39.63796909] ; [157.63796909 228.36203091],0
a7,1,0.07662,3.135177,[42 25] ; [282 103],[48.02654867 18.97345133] ; [275.97345133 109.02654867],0
s8,1,0.079152,3.082237,[27 39] ; [202 182],[33.58666667 32.41333333] ; [195.41333333 188.58666667],0
v1,1,0.08215,3.021851,[33 33] ; [232 146],[39.39189189 26.60810811] ; [225.60810811 152.39189189],0
a1,1,0.094255,2.800155,[ 1 66] ; [ 26 360],[ 3.99337748 63.00662252] ; [ 23.00662252 362.99337748],0
a6,1,0.145095,2.123075,[41 26] ; [270 115],[46.09955752 20.90044248] ; [264.90044248 120.09955752],0
p4,1,0.156532,2.007411,[43 24] ; [279 105],[47.83592018 19.16407982] ; [274.16407982 109.83592018],0
v3,1,0.156546,2.007274,[25 42] ; [175 200],[30.31674208 36.68325792] ; [169.68325792 205.31674208],0
p11,1,0.162213,1.953474,[53 14] ; [331  55],[56.79470199 10.20529801] ; [327.20529801  58.79470199],0
v4,1,0.237969,1.392588,[62  4] ; [370  12],[63.64285714  2.35714286] ; [368.35714286  13.64285714],0
s6,1,0.249958,1.323536,[42 23] ; [268 106],[45.89977221 19.10022779] ; [264.10022779 109.89977221],0
p5,1,0.279199,1.170985,[14 52] ; [ 61 324],[10.97560976 55.02439024] ; [ 64.02439024 320.97560976],0
u2,1,0.29355,1.103269,[14 17] ; [45 35],[16.47747748 14.52252252] ; [42.52252252 37.47747748],0
s2,1,0.311317,1.025081,[32 35] ; [208 174],[35.81291759 31.18708241] ; [204.18708241 177.81291759],0
n2,1,0.390583,0.737126,[9 4] ; [52 13],[10.16666667  2.83333333] ; [50.83333333 14.16666667],0
v2,1,0.401962,0.702449,[37 28] ; [234 141],[40.03409091 24.96590909] ; [230.96590909 144.03409091],0
s5,1,0.420051,0.650173,[23 43] ; [150 224],[25.95 40.05] ; [147.05 226.95],0
b4,1,0.428398,0.627162,[34 33] ; [216 170],[36.97571744 30.02428256] ; [213.02428256 172.97571744],0
p6,1,0.46576,0.532016,[37 30] ; [192 189],[34.24776786 32.75223214] ; [194.75223214 186.24776786],0
s3,1,0.488208,0.480472,[42 24] ; [224 155],[39.45168539 26.54831461] ; [226.54831461 152.45168539],0
n3,1,0.555302,0.347904,[9 4] ; [50 15],[9.83333333 3.16666667] ; [49.16666667 15.83333333],0
n1,1,0.559678,0.340262,[6 7] ; [24 40],[5.06493506 7.93506494] ; [24.93506494 39.06493506],0
p12,1,0.62696,0.236206,[ 7 60] ; [ 33 350],[ 5.95555556 61.04444444] ; [ 34.04444444 348.95555556],0
u3,1,0.638912,0.220169,[16 16] ; [45 37],[17.12280702 14.87719298] ; [43.87719298 38.12280702],0
b5,1,0.679188,0.171042,[40 27] ; [220 166],[38.45474614 28.54525386] ; [221.54525386 164.45474614],0
p3,1,0.76373,0.090352,[41 26] ; [243 142],[42.09734513 24.90265487] ; [241.90265487 143.09734513],0
s4,1,0.816117,0.054076,[11 56] ; [ 58 321],[10.36547085 56.63452915] ; [ 58.63452915 320.36547085],0
n5,1,0.832078,0.04496,[58  9] ; [336  48],[58.53215078  8.46784922] ; [335.46784922  48.53215078],0
s7,1,0.872572,0.025726,[35 28] ; [209 160],[35.58333333 27.41666667] ; [208.41666667 160.58333333],0
n6,1,0.894648,0.017536,[60  7] ; [345  38],[60.3  6.7] ; [344.7  38.3],0
p8,1,0.913623,0.011766,[46 20] ; [263 118],[45.62416107 20.37583893] ; [263.37583893 117.62416107],0
s1,1,0.961809,0.002293,[ 2 64] ; [ 12 370],[ 2.0625 63.9375] ; [ 11.9375 370.0625],0
b3,1,0.968648,0.001545,[18 28] ; [ 99 156],[17.88039867 28.11960133] ; [ 99.11960133 155.88039867],0
b2,1,0.968648,0.001545,[18 28] ; [ 99 156],[17.88039867 28.11960133] ; [ 99.11960133 155.88039867],0
