Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,77.522919,[457  93] ; [41 56],[423.33848532 126.66151468] ; [74.66151468 22.33848532],1
p10,1,0.0,38.439252,[471  75] ; [57 38],[449.74726989  96.25273011] ; [78.25273011 16.74726989],1
p9,1,0.0,33.252595,[481  63] ; [63 33],[462.4  81.6] ; [81.6 14.4],1
n4,1,0.0,30.725569,[467  83] ; [60 38],[447.29938272 102.70061728] ; [79.70061728 18.29938272],1
p11,1,1e-06,24.738004,[450 101] ; [58 40],[431.29121726 119.70878274] ; [76.70878274 21.29121726],1
v4,1,2.1e-05,18.12891,[539  11] ; [87 10],[532.14837713  17.85162287] ; [93.85162287  3.14837713],1
p6,1,3.8e-05,16.945284,[221 323] ; [17 76],[203.25274725 340.74725275] ; [34.74725275 58.25274725],1
s7,1,0.000135,14.565096,[293 233] ; [31 60],[276.21393841 249.78606159] ; [47.78606159 43.21393841],1
p2,1,0.000139,14.519307,[467  80] ; [66 29],[454.12928349  92.87071651] ; [78.87071651 16.12928349],1
s6,1,0.000276,13.227129,[383 152] ; [52 46],[367.65402844 167.34597156] ; [67.34597156 30.65402844],1
r4,1,0.000433,12.383768,[524  27] ; [84 14],[516.19106317  34.80893683] ; [91.80893683  6.19106317],1
p8,1,0.000483,12.178444,[303 236] ; [35 60],[287.3533123 251.6466877] ; [50.6466877 44.3533123],1
s8,1,0.0008,11.241145,[272 272] ; [31 67],[256.74766355 287.25233645] ; [46.25233645 51.74766355],1
s5,1,0.000994,10.83843,[210 319] ; [20 72],[195.92592593 333.07407407] ; [34.07407407 57.92592593],1
p7,1,0.001014,10.801562,[353 185] ; [45 49],[338.80379747 199.19620253] ; [59.19620253 34.80379747],0
u1,1,0.00336,8.601145,[136 415] ; [11 87],[124.8027735 426.1972265] ; [22.1972265 75.8027735],0
p4,1,0.008326,6.962025,[351 196] ; [48 48],[339.42923795 207.57076205] ; [59.57076205 36.42923795],0
d1,1,0.014299,6.000879,[384 167] ; [56 42],[373.55932203 177.44067797] ; [66.44067797 31.55932203],0
b1,1,0.014766,5.944232,[209 342] ; [50 48],[219.89060092 331.10939908] ; [39.10939908 58.89060092],0
v1,1,0.02343,5.136307,[313 224] ; [44 52],[302.85781991 234.14218009] ; [54.14218009 41.85781991],0
s2,1,0.02507,5.019063,[297 247] ; [41 56],[286.85179407 257.14820593] ; [51.14820593 45.85179407],0
r3,1,0.026752,4.90673,[528  22] ; [89  9],[523.6882716  26.3117284] ; [93.3117284  4.6882716],0
u3,1,0.048861,3.880137,[63 47] ; [14  3],[66.69291339 43.30708661] ; [10.30708661  6.69291339],0
p12,1,0.058038,3.592581,[ 49 497] ; [ 3 91],[ 44.3625 501.6375] ; [ 7.6375 86.3625],0
p3,1,0.076802,3.131319,[299 249] ; [43 53],[291.01863354 256.98136646] ; [50.98136646 45.01863354],0
p5,1,0.092688,2.827066,[ 67 480] ; [ 6 89],[ 62.19781931 484.80218069] ; [10.80218069 84.19781931],0
s4,1,0.113209,2.508847,[ 96 446] ; [11 87],[ 90.615625 451.384375] ; [16.384375 81.615625],0
b2,1,0.148949,2.08298,[147 200] ; [18 38],[142.0719603 204.9280397] ; [22.9280397 33.0719603],0
b3,1,0.148949,2.08298,[147 200] ; [18 38],[142.0719603 204.9280397] ; [22.9280397 33.0719603],0
u2,1,0.177893,1.815137,[54 55] ; [12  6],[56.64566929 52.35433071] ; [9.35433071 8.64566929],0
d4,1,0.184648,1.759808,[476  74] ; [79 18],[471.79289026  78.20710974] ; [83.20710974 13.79289026],0
v2,1,0.197128,1.663523,[322 211] ; [49 43],[316.3888 216.6112] ; [54.6112 37.3888],0
r1,1,0.205464,1.603107,[474  75] ; [79 18],[469.96439628  79.03560372] ; [83.03560372 13.96439628],0
s3,1,0.256358,1.288316,[311 232] ; [49 47],[305.91549296 237.08450704] ; [54.08450704 41.91549296],0
d2,1,0.263499,1.25028,[327 221] ; [52 45],[322.00310078 225.99689922] ; [56.99689922 40.00310078],0
d3,1,0.265634,1.239155,[405 146] ; [66 31],[400.49537037 150.50462963] ; [70.50462963 26.49537037],0
a2,1,0.269684,1.218356,[183 368] ; [27 71],[178.28967643 372.71032357] ; [31.71032357 66.28967643],0
v3,1,0.278533,1.174233,[227 307] ; [32 56],[222.35691318 311.64308682] ; [36.64308682 51.35691318],0
a8,1,0.309239,1.033922,[ 70 426] ; [ 9 80],[ 66.98119658 429.01880342] ; [12.01880342 76.98119658],0
s1,1,0.455237,0.557579,[ 15 528] ; [ 4 92],[ 16.14553991 526.85446009] ; [ 2.85446009 93.14553991],0
n2,1,0.516882,0.42011,[89 28] ; [24 10],[87.55629139 29.44370861] ; [25.44370861  8.55629139],0
n3,1,0.56161,0.336925,[85 30] ; [22 10],[83.70748299 31.29251701] ; [23.29251701  8.70748299],0
a4,1,0.574105,0.315862,[302 246] ; [51 47],[299.44891641 248.55108359] ; [53.55108359 44.44891641],0
a7,1,0.587671,0.293996,[408 143] ; [70 28],[405.82126348 145.17873652] ; [72.17873652 25.82126348],0
d5,1,0.596288,0.280631,[476  74] ; [82 15],[474.3431221  75.6568779] ; [83.6568779 13.3431221],0
b4,1,0.668442,0.18343,[322 229] ; [55 43],[320.07241911 230.92758089] ; [56.92758089 41.07241911],0
a3,1,0.738882,0.111111,[441 109] ; [80 18],[442.20679012 107.79320988] ; [78.79320988 19.20679012],0
b5,1,0.74804,0.103185,[330 221] ; [57 41],[328.5624037 222.4375963] ; [58.4375963 39.5624037],0
n1,1,0.798008,0.065498,[46 69] ; [12 20],[45.37414966 69.62585034] ; [12.62585034 19.37414966],0
a6,1,0.844527,0.038458,[403 147] ; [72 25],[403.78670788 146.21329212] ; [71.21329212 25.78670788],0
a1,1,0.845197,0.038123,[ 31 520] ; [ 6 92],[ 31.41294299 519.58705701] ; [ 5.58705701 92.41294299],0
p1,1,0.868963,0.027217,[ 48 500] ; [ 8 89],[ 47.57829457 500.42170543] ; [ 8.42170543 88.57829457],0
