Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,290.666779,[ 46 274] ; [319  90],[160.21947874 159.78052126] ; [204.78052126 204.21947874],1
s6,1,0.0,121.84883,[141 179] ; [334  67],[210.81830791 109.18169209] ; [264.18169209 136.81830791],1
s7,1,0.0,78.271605,[ 84 224] ; [238 153],[141.88268956 166.11731044] ; [180.11731044 210.88268956],1
s8,1,0.0,67.243224,[ 83 238] ; [229 179],[137.38271605 183.61728395] ; [174.61728395 233.38271605],1
s5,1,0.0,31.915072,[ 62 254] ; [154 238],[ 96.40677966 219.59322034] ; [119.59322034 272.40677966],1
s4,1,2e-05,18.200094,[ 34 286] ; [ 92 313],[ 55.6137931 264.3862069] ; [ 70.3862069 334.6137931],1
p10,1,0.007931,7.049001,[243  79] ; [337  67],[257.24517906  64.75482094] ; [322.75482094  81.24517906],0
p12,1,0.008037,7.025267,[ 10 313] ; [ 31 374],[ 18.19093407 304.80906593] ; [ 22.80906593 382.19093407],0
n5,1,0.033247,4.533021,[220 102] ; [307 100],[232.77640604  89.22359396] ; [294.22359396 112.77640604],0
p7,1,0.040755,4.186183,[188 134] ; [260 135],[201.19386332 120.80613668] ; [246.80613668 148.19386332],0
p9,1,0.046011,3.981178,[257  64] ; [346  58],[266.98344828  54.01655172] ; [336.01655172  67.98344828],0
p2,1,0.053134,3.739687,[257  67] ; [346  62],[266.90163934  57.09836066] ; [336.09836066  71.90163934],0
n2,1,0.060209,3.531607,[54 24] ; [68 15],[59.10559006 18.89440994] ; [62.89440994 20.10559006],0
b4,1,0.073975,3.192533,[176 148] ; [249 160],[187.85811733 136.14188267] ; [237.14188267 171.85811733],0
u4,1,0.083202,3.001208,[  3 321] ; [ 11 398],[  6.18826739 317.81173261] ; [  7.81173261 401.18826739],0
u1,1,0.083879,2.9881,[ 49 275] ; [ 82 327],[ 57.90450205 266.09549795] ; [ 73.09549795 335.90450205],0
a3,1,0.099122,2.71962,[217 106] ; [297 111],[227.11627907  95.88372093] ; [286.88372093 121.11627907],0
v3,1,0.118283,2.439916,[107 207] ; [156 236],[116.97167139 197.02832861] ; [146.02832861 245.97167139],0
b1,1,0.14216,2.154417,[112 212] ; [163 246],[121.55525239 202.44474761] ; [153.44474761 255.55525239],0
n4,1,0.151378,2.058313,[235  89] ; [314  93],[243.33242134  80.66757866] ; [305.66757866 101.33242134],0
u3,1,0.157013,2.002758,[60 47] ; [72 38],[65.0875576 41.9124424] ; [66.9124424 43.0875576],0
