Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,47.441532,[58 28] ; [249  13],[75.86781609 10.13218391] ; [231.13218391  30.86781609],1
v4,1,0.0,31.865726,[65 21] ; [252  11],[78.11461318  7.88538682] ; [238.88538682  24.11461318],1
p10,1,0.0,29.325279,[44 40] ; [213  47],[62.75581395 21.24418605] ; [194.24418605  65.75581395],1
r4,1,0.0,28.693254,[54 32] ; [234  31],[70.56410256 15.43589744] ; [217.43589744  47.56410256],1
p4,1,0.0,25.913104,[13 71] ; [123 141],[32.82758621 51.17241379] ; [103.17241379 160.82758621],1
p8,1,0.0,25.586669,[13 72] ; [118 138],[32.65395894 52.34604106] ; [ 98.34604106 157.65395894],1
p9,1,1e-06,23.956606,[49 34] ; [218  40],[64.98826979 18.01173021] ; [202.01173021  55.98826979],1
p7,1,2e-06,22.58349,[22 59] ; [146 108],[40.62089552 40.37910448] ; [127.37910448 126.62089552],1
p11,1,3e-06,21.821039,[46 40] ; [210  55],[62.72364672 23.27635328] ; [193.27635328  71.72364672],1
a1,1,7.8e-05,15.610898,[11 75] ; [  6 259],[ 4.16524217 81.83475783] ; [ 12.83475783 252.16524217],1
r1,1,0.000427,12.41026,[52 34] ; [209  54],[64.31518625 21.68481375] ; [196.68481375  66.31518625],1
d5,1,0.000534,11.994033,[51 34] ; [209  56],[63.14285714 21.85714286] ; [196.85714286  68.14285714],1
b1,1,0.000601,11.774096,[46 40] ; [ 87 178],[32.58689459 53.41310541] ; [100.41310541 164.58689459],1
s6,1,0.00197,9.577435,[42 44] ; [176  85],[54.02881844 31.97118156] ; [163.97118156  97.02881844],0
n6,1,0.002415,9.203525,[62 24] ; [227  36],[71.21489971 14.78510029] ; [217.78510029  45.21489971],0
p6,1,0.003004,8.80486,[12 72] ; [ 80 180],[22.46511628 61.53488372] ; [ 69.53488372 190.46511628],0
s1,1,0.004056,8.258642,[ 8 76] ; [  6 250],[ 3.45882353 80.54117647] ; [ 10.54117647 245.45882353],0
v1,1,0.005046,7.863042,[30 56] ; [134 122],[41.23976608 44.76023392] ; [122.76023392 133.23976608],0
r2,1,0.007256,7.208484,[70 14] ; [243  18],[76.20869565  7.79130435] ; [236.79130435  24.20869565],0
p1,1,0.00736,7.182932,[11 75] ; [ 12 252],[ 5.65142857 80.34857143] ; [ 17.34857143 246.65142857],0
s2,1,0.014202,6.01289,[30 55] ; [132 129],[39.79768786 45.20231214] ; [122.20231214 138.79768786],0
s3,1,0.022378,5.216137,[35 48] ; [147 113],[44.04081633 38.95918367] ; [137.95918367 122.04081633],0
d4,1,0.023685,5.117551,[57 28] ; [208  55],[64.72701149 20.27298851] ; [200.27298851  62.72701149],0
d3,1,0.036484,4.374326,[46 39] ; [176  88],[54.06876791 30.93123209] ; [167.93123209  96.06876791],0
b5,1,0.043269,4.084861,[45 41] ; [171  94],[52.92307692 33.07692308] ; [163.07692308 101.92307692],0
v2,1,0.053694,3.7222,[30 49] ; [127 125],[37.47129909 41.52870091] ; [119.52870091 132.47129909],0
a7,1,0.05632,3.642563,[50 36] ; [183  81],[57.25142857 28.74857143] ; [175.74857143  88.25142857],0
n3,1,0.08173,3.030159,[20 17] ; [51 21],[24.10091743 12.89908257] ; [46.89908257 25.10091743],0
n1,1,0.092835,2.824519,[20 17] ; [26 44],[15.90654206 21.09345794] ; [30.09345794 39.90654206],0
n2,1,0.103484,2.651014,[26 13] ; [58 14],[29.51351351  9.48648649] ; [54.48648649 17.51351351],0
p12,1,0.149777,2.074516,[ 7 79] ; [ 11 252],[ 4.43553009 81.56446991] ; [ 13.56446991 249.43553009],0
s7,1,0.165943,1.919218,[29 52] ; [114 142],[34.37091988 46.62908012] ; [108.62908012 147.37091988],0
p5,1,0.242292,1.367212,[ 7 77] ; [ 13 251],[ 4.82758621 79.17241379] ; [ 15.17241379 248.82758621],0
n4,1,0.24535,1.349589,[68 18] ; [223  41],[71.50285714 14.49714286] ; [219.49714286  44.50285714],0
u4,1,0.25404,1.300946,[ 3 83] ; [  4 261],[ 1.71509972 84.28490028] ; [  5.28490028 259.71509972],0
d2,1,0.256607,1.286969,[43 41] ; [116 147],[38.48991354 45.51008646] ; [120.51008646 142.48991354],0
a5,1,0.278762,1.173117,[55 31] ; [186  79],[59.04843305 26.95156695] ; [181.95156695  83.04843305],0
s5,1,0.291173,1.114188,[19 65] ; [ 73 183],[22.72941176 61.27058824] ; [ 69.27058824 186.72941176],0
u3,1,0.321208,0.984023,[13 18] ; [45 41],[15.36752137 15.63247863] ; [42.63247863 43.36752137],0
d1,1,0.405807,0.691052,[41 45] ; [140 125],[44.34757835 41.65242165] ; [136.65242165 128.34757835],0
s8,1,0.413318,0.669235,[29 57] ; [102 162],[32.18857143 53.81142857] ; [ 98.81142857 165.18857143],0
