Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,25.642471,[57 12] ; [11 23],[45.55339806 23.44660194] ; [22.44660194 11.55339806],1
u1,1,0.0044,8.11103,[18 51] ; [ 1 33],[12.72815534 56.27184466] ; [ 6.27184466 27.72815534],0
n6,1,0.011814,6.338618,[60  8] ; [23 11],[55.33333333 12.66666667] ; [27.66666667  6.33333333],0
r1,1,0.011845,6.333945,[58 11] ; [21 13],[52.9223301 16.0776699] ; [26.0776699  7.9223301],0
s8,1,0.017204,5.675395,[41 27] ; [12 22],[35.33333333 32.66666667] ; [17.66666667 16.33333333],0
s7,1,0.036362,4.380059,[41 24] ; [13 19],[36.18556701 28.81443299] ; [17.81443299 14.18556701],0
v3,1,0.038156,4.298054,[33 31] ; [ 9 22],[28.29473684 35.70526316] ; [13.70526316 17.29473684],0
p9,1,0.050462,3.826056,[51 18] ; [18 15],[46.67647059 22.32352941] ; [22.32352941 10.67647059],0
v4,1,0.056119,3.648513,[65  4] ; [28  6],[62.30097087  6.69902913] ; [30.69902913  3.30097087],0
n3,1,0.081054,3.043636,[12  3] ; [8 8],[9.67741935 5.32258065] ; [10.32258065  5.67741935],0
r4,1,0.108023,2.582905,[64  5] ; [28  6],[61.63106796  7.36893204] ; [30.36893204  3.63106796],0
s4,1,0.131852,2.270558,[16 51] ; [13 21],[19.23762376 47.76237624] ; [ 9.76237624 24.23762376],0
p11,1,0.133378,2.252746,[47 22] ; [18 16],[43.54368932 25.45631068] ; [21.45631068 12.54368932],0
a7,1,0.133378,2.252746,[47 22] ; [18 16],[43.54368932 25.45631068] ; [21.45631068 12.54368932],0
s1,1,0.133586,2.250324,[ 8 59] ; [ 1 33],[ 5.97029703 61.02970297] ; [ 3.02970297 30.97029703],0
a8,1,0.153896,2.033198,[10 53] ; [ 2 32],[ 7.79381443 55.20618557] ; [ 4.20618557 29.79381443],0
p10,1,0.194749,1.681319,[45 23] ; [18 16],[42. 26.] ; [21. 13.],0
u2,1,0.199266,1.647748,[16  9] ; [5 7],[14.18918919 10.81081081] ; [6.81081081 5.18918919],0
p12,1,0.20025,1.640549,[10 59] ; [ 2 32],[ 8.03883495 60.96116505] ; [ 3.96116505 30.03883495],0
p5,1,0.207884,1.586101,[10 58] ; [ 2 31],[ 8.07920792 59.92079208] ; [ 3.92079208 29.07920792],0
d1,1,0.235873,1.405094,[39 30] ; [15 19],[36.17475728 32.82524272] ; [17.82524272 16.17475728],0
n1,1,0.281979,1.157526,[8 6] ; [ 6 10],[6.53333333 7.46666667] ; [7.46666667 8.53333333],0
a6,1,0.2823,1.155983,[41 26] ; [17 17],[38.47524752 28.52475248] ; [19.52475248 14.47524752],0
s5,1,0.312525,1.019975,[25 41] ; [16 17],[27.33333333 38.66666667] ; [13.66666667 19.33333333],0
p8,1,0.31998,0.989028,[16 53] ; [11 23],[18.08737864 50.91262136] ; [ 8.91262136 25.08737864],0
p4,1,0.34595,0.888257,[25 42] ; [16 18],[27.1980198 39.8019802] ; [13.8019802 20.1980198],0
b1,1,0.364224,0.823276,[37 32] ; [15 19],[34.83495146 34.16504854] ; [17.16504854 16.83495146],0
s3,1,0.365669,0.81833,[43 23] ; [19 15],[40.92 25.08] ; [21.08 12.92],0
d2,1,0.440464,0.595074,[35 32] ; [15 19],[33.16831683 33.83168317] ; [16.83168317 17.16831683],0
r2,1,0.445096,0.58311,[64  5] ; [30  4],[62.97087379  6.02912621] ; [31.02912621  2.97087379],0
p3,1,0.46903,0.52426,[27 41] ; [11 23],[25.33333333 42.66666667] ; [12.66666667 21.33333333],0
u4,1,0.525945,0.402219,[ 4 65] ; [ 1 33],[ 3.34951456 65.65048544] ; [ 1.65048544 32.34951456],0
u3,1,0.564222,0.332447,[17  8] ; [7 5],[16.21621622  8.78378378] ; [7.78378378 4.21621622],0
v2,1,0.590521,0.289531,[40 26] ; [17 14],[38.78350515 27.21649485] ; [18.21649485 12.78350515],0
d5,1,0.604334,0.268508,[48 19] ; [26  8],[49.08910891 17.91089109] ; [24.91089109  9.08910891],0
d3,1,0.607468,0.263878,[41 26] ; [19 15],[39.8019802 27.1980198] ; [20.1980198 13.8019802],0
a1,1,0.615921,0.251642,[ 6 63] ; [ 2 32],[ 5.3592233 63.6407767] ; [ 2.6407767 31.3592233],0
a5,1,0.619191,0.247006,[48 21] ; [22 12],[46.89320388 22.10679612] ; [23.10679612 10.89320388],0
a2,1,0.62786,0.234973,[15 54] ; [ 6 28],[14.06796117 54.93203883] ; [ 6.93203883 27.06796117],0
p6,1,0.653448,0.201581,[23 45] ; [10 24],[22. 46.] ; [11. 23.],0
v1,1,0.672879,0.178253,[34 32] ; [16 18],[33. 33.] ; [17. 17.],0
n2,1,0.739332,0.110714,[12  3] ; [12  4],[11.61290323  3.38709677] ; [12.38709677  3.61290323],0
p7,1,0.75707,0.095685,[25 40] ; [12 22],[24.29292929 40.70707071] ; [12.70707071 21.29292929],0
d4,1,0.839223,0.041164,[50 17] ; [26  8],[50.41584158 16.58415842] ; [25.58415842  8.41584158],0
b4,1,0.842924,0.039265,[44 25] ; [21 13],[43.54368932 25.45631068] ; [21.45631068 12.54368932],0
b5,1,0.84338,0.039034,[46 23] ; [22 12],[45.55339806 23.44660194] ; [22.44660194 11.55339806],0
a4,1,0.887581,0.019984,[29 39] ; [15 19],[29.33333333 38.66666667] ; [14.66666667 19.33333333],0
p1,1,0.982758,0.000467,[ 6 63] ; [ 3 31],[ 6.02912621 62.97087379] ; [ 2.97087379 31.02912621],0
r3,1,0.982758,0.000467,[63  6] ; [31  3],[62.97087379  6.02912621] ; [31.02912621  2.97087379],0
b2,1,1.0,0.0,[18 33] ; [ 6 11],[18. 33.] ; [ 6. 11.],0
a3,1,1.0,0.0,[44 24] ; [22 12],[44. 24.] ; [22. 12.],0
b3,1,1.0,0.0,[18 33] ; [ 6 11],[18. 33.] ; [ 6. 11.],0
s2,1,1.0,0.0,[44 24] ; [22 12],[44. 24.] ; [22. 12.],0
