Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,306.33025,[ 80 265] ; [333  47],[196.53103448 148.46896552] ; [216.46896552 163.53103448],1
s7,1,0.0,145.400736,[ 93 242] ; [269  98],[172.74928775 162.25071225] ; [189.25071225 177.74928775],1
s6,1,0.0,141.511214,[162 179] ; [334  43],[235.56545961 105.43454039] ; [260.43454039 116.56545961],1
s8,1,0.0,113.976836,[ 87 260] ; [247 136],[158.76438356 188.23561644] ; [175.23561644 207.76438356],1
s5,1,0.0,75.913053,[ 68 274] ; [188 178],[123.66101695 218.33898305] ; [132.33898305 233.66101695],1
s4,1,4e-06,21.099973,[ 36 310] ; [ 88 290],[ 59.25966851 286.74033149] ; [ 64.74033149 313.25966851],1
p6,1,9.1e-05,15.317789,[108 238] ; [172 207],[133.62758621 212.37241379] ; [146.37241379 232.62758621],1
u1,1,9.4e-05,15.244888,[ 46 304] ; [ 94 290],[ 66.75749319 283.24250681] ; [ 73.24250681 310.75749319],1
p4,1,0.000211,13.726374,[185 162] ; [255 127],[209.43758573 137.56241427] ; [230.56241427 151.43758573],1
p9,1,0.00045,12.312471,[279  65] ; [341  37],[295.40166205  48.59833795] ; [324.59833795  53.40166205],1
d2,1,0.000482,12.184963,[149 198] ; [214 169],[172.54931507 174.45068493] ; [190.45068493 192.54931507],1
p10,1,0.000487,12.164999,[271  74] ; [335  45],[288.37241379  56.62758621] ; [317.62758621  62.37241379],1
a3,1,0.000556,11.91717,[229 118] ; [296  86],[249.89711934  97.10288066] ; [275.10288066 106.89711934],1
d1,1,0.001016,10.797396,[189 161] ; [253 131],[210.76294278 139.23705722] ; [231.23705722 152.76294278],0
p12,1,0.001058,10.72301,[ 16 330] ; [ 43 339],[ 28.04120879 317.95879121] ; [ 30.95879121 351.04120879],0
s1,1,0.003142,8.722967,[  4 342] ; [ 19 361],[ 10.96143251 335.03856749] ; [ 12.03856749 367.96143251],0
u4,1,0.004799,7.953654,[  3 347] ; [ 16 368],[  9.0599455 340.9400545] ; [  9.9400545 374.0599455],0
a2,1,0.005174,7.817743,[ 70 280] ; [111 273],[ 86.30790191 263.69209809] ; [ 94.69209809 289.30790191],0
n5,1,0.005232,7.797435,[263  85] ; [322  62],[278.1147541  69.8852459] ; [306.8852459  77.1147541],0
a4,1,0.009324,6.759636,[142 204] ; [194 189],[159.47325103 186.52674897] ; [176.52674897 206.47325103],0
d4,1,0.012253,6.273846,[274  75] ; [327  55],[286.93433653  62.06566347] ; [314.06566347  67.93433653],0
r4,1,0.012545,6.232116,[321  29] ; [369  15],[329.01907357  20.98092643] ; [360.98092643  23.01907357],0
d5,1,0.013589,6.090822,[272  78] ; [324  58],[284.9726776  65.0273224] ; [311.0273224  70.9726776],0
v1,1,0.015958,5.807526,[171 171] ; [220 153],[187.02377622 154.97622378] ; [203.97622378 169.02377622],0
n4,1,0.027139,4.881958,[270  79] ; [321  62],[281.77459016  67.22540984] ; [309.22540984  73.77459016],0
v3,1,0.027983,4.8291,[127 215] ; [167 202],[141.41772152 200.58227848] ; [152.58227848 216.41772152],0
p3,1,0.031038,4.650882,[164 185] ; [210 172],[178.55813953 170.44186047] ; [195.44186047 186.55813953],0
a5,1,0.031082,4.648435,[247 103] ; [297  86],[259.75443383  90.24556617] ; [284.24556617  98.75443383],0
p7,1,0.031688,4.615307,[211 135] ; [254 116],[224.70670391 121.29329609] ; [240.29329609 129.70670391],0
p5,1,0.032827,4.554789,[ 32 317] ; [ 54 324],[ 41.28473177 307.71526823] ; [ 44.71526823 333.28473177],0
a8,1,0.040442,4.199251,[ 34 279] ; [ 58 297],[ 43.10778443 269.89221557] ; [ 48.89221557 306.10778443],0
r1,1,0.063036,3.455655,[275  73] ; [323  60],[284.68399453  63.31600547] ; [313.31600547  69.68399453],0
p2,1,0.065111,3.402165,[282  66] ; [328  53],[291.19341564  56.80658436] ; [318.80658436  62.19341564],0
u3,1,0.066625,3.364284,[61 60] ; [55 32],[67.48076923 53.51923077] ; [48.51923077 38.48076923],0
a1,1,0.103897,2.644681,[ 12 338] ; [ 23 361],[ 16.6893733 333.3106267] ; [ 18.3106267 365.6893733],0
r3,1,0.113341,2.50701,[331  18] ; [372  11],[335.17349727  13.82650273] ; [367.82650273  15.17349727],0
v4,1,0.117335,2.452535,[337  13] ; [376   7],[340.45020464   9.54979536] ; [372.54979536  10.45020464],0
n2,1,0.142441,2.151388,[56 26] ; [59 16],[60.06369427 21.93630573] ; [54.93630573 20.06369427],0
b1,1,0.155111,2.021251,[119 231] ; [150 234],[128.26975477 221.73024523] ; [140.73024523 243.26975477],0
v2,1,0.162551,1.950333,[183 155] ; [219 150],[192.18670438 145.81329562] ; [209.81329562 159.18670438],0
a6,1,0.16764,1.903918,[244 106] ; [248 134],[235.24590164 114.75409836] ; [256.75409836 125.24590164],0
p1,1,0.183022,1.772914,[ 26 323] ; [ 39 341],[ 31.11796982 317.88203018] ; [ 33.88203018 346.11796982],0
u2,1,0.249964,1.323506,[56 63] ; [48 39],[60.0776699 58.9223301] ; [43.9223301 43.0776699],0
a7,1,0.255104,1.295133,[248 101] ; [285  96],[254.81780822  94.18219178] ; [278.18219178 102.81780822],0
p8,1,0.257532,1.281975,[176 166] ; [211 168],[183.57004161 158.42995839] ; [203.42995839 175.57004161],0
d3,1,0.301279,1.068525,[235 115] ; [270 112],[241.46174863 108.53825137] ; [263.53825137 118.46174863],0
n1,1,0.582719,0.30186,[30 51] ; [31 44],[31.67307692 49.32692308] ; [29.32692308 45.67307692],0
b2,1,0.602454,0.27131,[ 77 127] ; [ 96 143],[ 79.66591422 124.33408578] ; [ 93.33408578 145.66591422],0
b3,1,0.602454,0.27131,[ 77 127] ; [ 96 143],[ 79.66591422 124.33408578] ; [ 93.33408578 145.66591422],0
b5,1,0.725163,0.1236,[207 143] ; [232 152],[209.33242507 140.66757493] ; [229.66757493 154.33242507],0
n3,1,0.845822,0.037812,[59 21] ; [55 21],[58.46153846 21.53846154] ; [55.53846154 20.46153846],0
p11,1,0.901532,0.015308,[282  68] ; [308  76],[281.33514986  68.66485014] ; [308.66485014  75.33514986],0
b4,1,0.94229,0.005241,[206 144] ; [225 159],[205.51771117 144.48228883] ; [225.48228883 158.51771117],0
