Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,33.249062,[12 27] ; [73 15],[26.1023622 12.8976378] ; [58.8976378 29.1023622],1
d3,1,0.00054,11.97062,[18 21] ; [68 20],[26.40944882 12.59055118] ; [59.59055118 28.40944882],1
d5,1,0.001149,10.570169,[23 16] ; [75 13],[30.09448819  8.90551181] ; [67.90551181 20.09448819],0
a2,1,0.002656,9.030065,[ 1 38] ; [22 67],[ 7.0078125 31.9921875] ; [15.9921875 73.0078125],0
n5,1,0.043873,4.061445,[10 28] ; [40 48],[15.07936508 22.92063492] ; [34.92063492 53.07936508],0
a5,1,0.046415,3.96646,[21 18] ; [64 25],[25.8984375 13.1015625] ; [59.1015625 29.8984375],0
p2,1,0.068866,3.309849,[23 16] ; [66 22],[27.33070866 11.66929134] ; [61.66929134 26.33070866],0
a8,1,0.075476,3.159722,[ 1 35] ; [11 70],[ 3.69230769 32.30769231] ; [ 8.30769231 72.69230769],0
s3,1,0.077753,3.111261,[25 14] ; [41 46],[20.42857143 18.57142857] ; [45.57142857 41.42857143],0
u1,1,0.080119,3.062485,[ 1 38] ; [11 78],[ 3.65625 35.34375] ; [ 8.34375 80.65625],0
p9,1,0.088124,2.908312,[20 18] ; [59 27],[24.20967742 13.79032258] ; [54.79032258 31.20967742],0
d4,1,0.092132,2.836716,[27 11] ; [74 14],[30.46031746  7.53968254] ; [70.53968254 17.46031746],0
d1,1,0.107075,2.596869,[15 24] ; [48 41],[19.1953125 19.8046875] ; [43.8046875 45.1953125],0
s4,1,0.110517,2.546818,[ 8 31] ; [ 9 80],[ 5.1796875 33.8203125] ; [11.8203125 77.1796875],0
b5,1,0.1383,2.196771,[20 19] ; [58 31],[23.765625 15.234375] ; [54.234375 34.765625],0
s5,1,0.153871,2.033448,[10 26] ; [14 71],[ 7.14049587 28.85950413] ; [16.85950413 68.14049587],0
p12,1,0.170686,1.876906,[ 2 36] ; [ 1 85],[ 0.91935484 37.08064516] ; [ 2.08064516 83.91935484],0
v1,1,0.193674,1.689443,[21 18] ; [36 51],[17.64285714 21.35714286] ; [39.35714286 47.64285714],0
n2,1,0.198349,1.654486,[12  3] ; [17 11],[10.11627907  4.88372093] ; [18.88372093  9.11627907],0
s1,1,0.212866,1.551828,[ 4 34] ; [ 4 83],[ 2.432 35.568] ; [ 5.568 81.432],0
v4,1,0.239718,1.38225,[31  6] ; [81  8],[32.88888889  4.11111111] ; [79.11111111  9.88888889],0
b3,1,0.240205,1.37939,[ 8 14] ; [11 37],[ 5.97142857 16.02857143] ; [13.02857143 34.97142857],0
b2,1,0.240205,1.37939,[ 8 14] ; [11 37],[ 5.97142857 16.02857143] ; [13.02857143 34.97142857],0
r2,1,0.258704,1.27568,[34  5] ; [83  6],[35.6484375  3.3515625] ; [81.3515625  7.6484375],0
b1,1,0.281337,1.160621,[22 17] ; [41 48],[19.1953125 19.8046875] ; [43.8046875 45.1953125],0
u2,1,0.305507,1.05,[12  2] ; [20  8],[10.66666667  3.33333333] ; [21.33333333  6.66666667],0
b4,1,0.319282,0.991885,[26 13] ; [51 38],[23.4609375 15.5390625] ; [53.5390625 35.4609375],0
p10,1,0.347947,0.88093,[20 18] ; [53 33],[22.37096774 15.62903226] ; [50.62903226 35.37096774],0
p8,1,0.383714,0.75877,[14 25] ; [38 48],[16.224 22.776] ; [35.776 50.224],0
a1,1,0.388546,0.743488,[ 2 37] ; [ 2 87],[ 1.21875 37.78125] ; [ 2.78125 86.21875],0
p11,1,0.40225,0.70159,[25 14] ; [50 39],[22.8515625 16.1484375] ; [52.1484375 36.8515625],0
p7,1,0.439418,0.597802,[17 20] ; [45 39],[18.95867769 18.04132231] ; [43.04132231 40.95867769],0
n1,1,0.445921,0.580999,[6 9] ; [ 8 20],[ 4.88372093 10.11627907] ; [ 9.11627907 18.88372093],0
v2,1,0.459526,0.547049,[16 20] ; [42 39],[17.84615385 18.15384615] ; [40.15384615 40.84615385],0
p1,1,0.473483,0.513836,[ 3 36] ; [ 4 84],[ 2.1496063 36.8503937] ; [ 4.8503937 83.1496063],0
r3,1,0.506936,0.440387,[35  4] ; [82  6],[35.92913386  3.07086614] ; [81.07086614  6.92913386],0
r4,1,0.513603,0.426719,[33  6] ; [79 10],[34.125  4.875] ; [77.875 11.125],0
d2,1,0.617201,0.249821,[16 23] ; [32 56],[14.74015748 24.25984252] ; [33.25984252 54.74015748],0
a4,1,0.627073,0.23605,[14 25] ; [36 53],[15.234375 23.765625] ; [34.765625 54.234375],0
u3,1,0.636906,0.222812,[9 5] ; [20  8],[9.66666667 4.33333333] ; [19.33333333  8.66666667],0
a3,1,0.65218,0.203163,[25 14] ; [60 28],[26.1023622 12.8976378] ; [58.8976378 29.1023622],0
p4,1,0.69878,0.149744,[15 23] ; [38 50],[15.98412698 22.01587302] ; [37.01587302 50.98412698],0
