Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,49.456522,[91 14] ; [13 32],[72.8 32.2] ; [31.2 13.8],1
a4,1,0.0,35.936161,[67 38] ; [ 5 41],[50.06622517 54.93377483] ; [21.93377483 24.06622517],1
a7,1,9e-06,19.796966,[82 24] ; [19 28],[69.97385621 36.02614379] ; [31.02614379 15.97385621],1
d2,1,1e-05,19.523868,[69 35] ; [13 34],[56.47682119 47.52317881] ; [25.52317881 21.47682119],1
d5,1,1.6e-05,18.646913,[90 15] ; [25 22],[79.44078947 25.55921053] ; [35.55921053 11.44078947],1
a6,1,2.4e-05,17.844386,[74 31] ; [16 31],[62.17105263 42.82894737] ; [27.82894737 19.17105263],1
d1,1,3e-05,17.404356,[68 38] ; [13 34],[56.11764706 49.88235294] ; [24.88235294 22.11764706],1
r2,1,0.000174,14.090538,[99  4] ; [35 11],[92.63087248 10.36912752] ; [41.36912752  4.63087248],1
d3,1,0.000242,13.469633,[79 26] ; [21 26],[69.07894737 35.92105263] ; [30.92105263 16.07894737],1
u1,1,0.000571,11.868042,[27 79] ; [ 1 46],[19.39869281 86.60130719] ; [ 8.60130719 38.39869281],1
r1,1,0.000999,10.830055,[85 20] ; [26 21],[76.67763158 28.32236842] ; [34.32236842 12.67763158],1
d4,1,0.001418,10.181879,[86 19] ; [27 20],[78.05921053 26.94078947] ; [34.94078947 12.05921053],0
p9,1,0.006911,7.295911,[71 32] ; [21 25],[63.59731544 39.40268456] ; [28.40268456 17.59731544],0
v4,1,0.014415,5.986593,[92 14] ; [33 14],[86.60130719 19.39869281] ; [38.39869281  8.60130719],0
r4,1,0.015496,5.859189,[85 21] ; [29 18],[78.98039216 27.01960784] ; [35.01960784 11.98039216],0
s8,1,0.028255,4.81242,[44 61] ; [11 36],[37.99342105 67.00657895] ; [17.00657895 29.99342105],0
r3,1,0.0318,4.609236,[88 18] ; [31 15],[82.98684211 23.01315789] ; [36.01315789  9.98684211],0
n5,1,0.037036,4.348755,[82 24] ; [43  4],[86.60130719 19.39869281] ; [38.39869281  8.60130719],0
v2,1,0.053271,3.735397,[53 52] ; [15 30],[47.6 57.4] ; [20.4 24.6],0
s7,1,0.059715,3.545287,[52 46] ; [15 27],[46.9 51.1] ; [20.1 21.9],0
a8,1,0.077333,3.120079,[18 75] ; [ 3 38],[14.57462687 78.42537313] ; [ 6.42537313 34.57462687],0
p5,1,0.084619,2.973868,[ 8 96] ; [ 8 39],[11.01986755 92.98013245] ; [ 4.98013245 42.01986755],0
p1,1,0.100865,2.691814,[ 7 99] ; [ 7 40],[ 9.69934641 96.30065359] ; [ 4.30065359 42.69934641],0
s5,1,0.107139,2.595921,[34 63] ; [10 36],[29.84615385 67.15384615] ; [14.15384615 31.84615385],0
n3,1,0.109294,2.564398,[26 11] ; [7 8],[23.48076923 13.51923077] ; [9.51923077 5.48076923],0
p10,1,0.172478,1.861277,[60 44] ; [21 25],[56.16 47.84] ; [24.84 21.16],0
v3,1,0.190121,1.716683,[41 59] ; [14 33],[37.41496599 62.58503401] ; [17.58503401 29.41496599],0
p6,1,0.196872,1.665428,[38 65] ; [12 34],[34.56375839 68.43624161] ; [15.43624161 30.56375839],0
n2,1,0.275349,1.189904,[30 10] ; [9 6],[28.36363636 11.63636364] ; [10.63636364  4.36363636],0
b2,1,0.28457,1.145134,[22 34] ; [ 8 21],[19.76470588 36.23529412] ; [10.23529412 18.76470588],0
b3,1,0.28457,1.145134,[22 34] ; [ 8 21],[19.76470588 36.23529412] ; [10.23529412 18.76470588],0
s2,1,0.351744,0.867155,[51 54] ; [19 28],[48.35526316 56.64473684] ; [21.64473684 25.35526316],0
s6,1,0.370536,0.801868,[64 39] ; [25 21],[61.52348993 41.47651007] ; [27.47651007 18.52348993],0
u3,1,0.451441,0.567031,[7 8] ; [12 22],[5.81632653 9.18367347] ; [13.18367347 20.81632653],0
n1,1,0.459461,0.547207,[22 16] ; [7 8],[20.79245283 17.20754717] ; [8.20754717 6.79245283],0
s1,1,0.464827,0.534245,[ 8 98] ; [ 2 44],[ 6.97368421 99.02631579] ; [ 3.02631579 42.97368421],0
p8,1,0.511606,0.430782,[32 72] ; [17 30],[33.74834437 70.25165563] ; [15.25165563 31.74834437],0
p7,1,0.5671,0.327558,[50 53] ; [20 26],[48.38926174 54.61073826] ; [21.61073826 24.38926174],0
s3,1,0.59298,0.285714,[54 51] ; [21 24],[52.5 52.5] ; [22.5 22.5],0
b4,1,0.596951,0.279619,[56 50] ; [27 20],[57.50326797 48.49673203] ; [25.49673203 21.50326797],0
p4,1,0.604708,0.267954,[45 59] ; [22 24],[46.45333333 57.54666667] ; [20.54666667 25.45333333],0
