Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,59.118853,[395 280] ; [ 32 108],[353.65030675 321.34969325] ; [73.34969325 66.65030675],1
p7,1,0.0,55.812434,[472 199] ; [50 86],[434.02973978 236.97026022] ; [87.97026022 48.02973978],1
p4,1,0.0,39.80311,[442 241] ; [49 88],[408.96707317 274.03292683] ; [82.03292683 54.96707317],1
p9,1,0.0,38.089291,[597  81] ; [92 45],[573.1803681 104.8196319] ; [115.8196319  21.1803681],1
p10,1,0.0,33.510467,[576 104] ; [87 50],[551.82374541 128.17625459] ; [111.17625459  25.82374541],1
p11,1,9e-06,19.79995,[565 121] ; [92 48],[545.6440678 140.3559322] ; [111.3559322  28.6440678],1
d5,1,6e-05,16.098679,[575 109] ; [96 42],[558.35036496 125.64963504] ; [112.64963504  25.35036496],1
d3,1,0.000108,14.98652,[496 189] ; [77 61],[476.91980559 208.08019441] ; [96.08019441 41.91980559],1
n4,1,0.000202,13.81227,[543 140] ; [91 49],[526.15066829 156.84933171] ; [107.84933171  32.15066829],1
p6,1,0.000205,13.783552,[268 407] ; [ 32 107],[248.77149877 426.22850123] ; [51.22850123 87.77149877],1
p3,1,0.000286,13.162884,[362 323] ; [50 89],[342.5 342.5] ; [69.5 69.5],1
v1,1,0.00122,10.460391,[380 290] ; [57 80],[362.81288724 307.18711276] ; [74.18711276 62.81288724],0
n5,1,0.001317,10.319159,[521 161] ; [88 51],[505.89281364 176.10718636] ; [103.10718636  35.89281364],0
a7,1,0.001896,9.64736,[517 167] ; [88 52],[502.20873786 181.79126214] ; [102.79126214  37.20873786],0
a3,1,0.002876,8.884459,[501 183] ; [85 55],[486.4368932 197.5631068] ; [99.5631068 40.4368932],0
b1,1,0.007358,7.183443,[241 445] ; [66 74],[254.96610169 431.03389831] ; [52.03389831 87.96610169],0
a5,1,0.008931,6.836521,[519 167] ; [91 49],[506.61016949 179.38983051] ; [103.38983051  36.61016949],0
n6,1,0.012291,6.268378,[588  95] ; [108  31],[578.30656934 104.69343066] ; [117.69343066  21.30656934],0
s1,1,0.014875,5.931225,[ 17 658] ; [  9 129],[ 21.58671587 653.41328413] ; [  4.41328413 133.58671587],0
d4,1,0.015867,5.817509,[574 110] ; [104  34],[564.17518248 119.82481752] ; [113.82481752  24.17518248],0
d1,1,0.016501,5.748704,[418 268] ; [70 70],[405.28813559 280.71186441] ; [82.71186441 57.28813559],0
a6,1,0.016516,5.747039,[483 202] ; [83 55],[471.09356015 213.90643985] ; [94.90643985 43.09356015],0
v4,1,0.060496,3.523746,[669  15] ; [133   7],[665.73786408  18.26213592] ; [136.26213592   3.73786408],0
r1,1,0.066643,3.363829,[587  95] ; [112  28],[579.94890511 102.05109489] ; [119.05109489  20.94890511],0
s7,1,0.081948,3.025847,[331 327] ; [55 76],[321.9112801 336.0887199] ; [64.0887199 66.9112801],0
p5,1,0.108258,2.579473,[ 83 601] ; [ 10 126],[ 77.57560976 606.42439024] ; [ 15.42439024 120.57560976],0
u4,1,0.115299,2.48005,[ 14 672] ; [  6 134],[ 16.61016949 669.38983051] ; [  3.38983051 136.61016949],0
s4,1,0.13468,2.23771,[107 570] ; [ 29 109],[112.97177914 564.02822086] ; [ 23.02822086 114.97177914],0
a2,1,0.135325,2.230327,[173 513] ; [ 27 113],[166.10169492 519.89830508] ; [ 33.89830508 106.10169492],0
s3,1,0.144182,2.132754,[392 286] ; [71 68],[384.22766218 293.77233782] ; [78.77233782 60.22766218],0
a8,1,0.194606,1.682396,[ 96 520] ; [ 15 119],[ 91.168 524.832] ; [ 19.832 114.168],0
n1,1,0.207599,1.588091,[46 84] ; [19 22],[49.41520468 80.58479532] ; [15.58479532 25.41520468],0
v2,1,0.214295,1.542168,[382 279] ; [68 63],[375.56818182 285.43181818] ; [74.43181818 56.56818182],0
s6,1,0.290625,1.116724,[462 209] ; [88 49],[456.7450495 214.2549505] ; [93.2549505 43.7450495],0
r2,1,0.328488,0.95485,[668  15] ; [134   5],[666.38199513  16.61800487] ; [135.61800487   3.38199513],0
p1,1,0.333549,0.935069,[ 61 622] ; [  9 131],[ 58.09234508 624.90765492] ; [ 11.90765492 128.09234508],0
s5,1,0.358861,0.841876,[231 430] ; [40 90],[226.46144121 434.53855879] ; [44.53855879 85.46144121],0
a1,1,0.388537,0.743516,[ 28 658] ; [  8 132],[ 29.89830508 656.10169492] ; [  6.10169492 133.89830508],0
u1,1,0.3886,0.743319,[129 557] ; [ 22 118],[125.40677966 560.59322034] ; [ 25.59322034 114.40677966],0
s8,1,0.431633,0.618425,[312 371] ; [58 80],[307.80755177 375.19244823] ; [62.19244823 75.80755177],0
d2,1,0.435352,0.608503,[340 345] ; [63 74],[335.83333333 349.16666667] ; [67.16666667 69.83333333],0
v3,1,0.438047,0.601394,[273 390] ; [48 80],[269.05562579 393.94437421] ; [51.94437421 76.05562579],0
b5,1,0.496482,0.462448,[415 271] ; [89 51],[418.57627119 267.42372881] ; [85.42372881 54.57627119],0
u2,1,0.528505,0.397265,[103  80] ; [33 21],[105.01265823  77.98734177] ; [30.98734177 23.01265823],0
s2,1,0.531581,0.391369,[350 330] ; [67 71],[346.65036675 333.34963325] ; [70.34963325 67.65036675],0
u3,1,0.638288,0.220988,[110  73] ; [35 20],[111.49159664  71.50840336] ; [33.50840336 21.49159664],0
b4,1,0.681206,0.168771,[400 286] ; [79 61],[397.81355932 288.18644068] ; [81.18644068 58.81355932],0
b2,1,0.768746,0.086445,[156 251] ; [33 57],[154.77464789 252.22535211] ; [34.22535211 55.77464789],0
b3,1,0.768746,0.086445,[156 251] ; [33 57],[154.77464789 252.22535211] ; [34.22535211 55.77464789],0
p12,1,0.781112,0.077212,[ 54 627] ; [ 12 127],[ 54.81219512 626.18780488] ; [ 11.18780488 127.81219512],0
a4,1,0.797935,0.065547,[311 373] ; [62 78],[309.62621359 374.37378641] ; [63.37378641 76.62621359],0
n2,1,0.798532,0.065151,[98 33] ; [33 10],[98.62643678 32.37356322] ; [32.37356322 10.62643678],0
n3,1,0.905207,0.014182,[101  31] ; [31 10],[100.71676301  31.28323699] ; [31.28323699  9.71676301],0
