Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.000639,11.657634,[ 8 17] ; [24  7],[14.28571429 10.71428571] ; [17.71428571 13.28571429],1
p4,1,0.005638,7.662564,[ 5 20] ; [18 14],[10.0877193 14.9122807] ; [12.9122807 19.0877193],0
p10,1,0.00606,7.532515,[ 9 17] ; [22  9],[14.14035088 11.85964912] ; [16.85964912 14.14035088],0
p8,1,0.006736,7.342151,[ 2 24] ; [12 19],[ 6.38596491 19.61403509] ; [ 7.61403509 23.38596491],0
p2,1,0.007791,7.080829,[ 8 17] ; [21 10],[12.94642857 12.05357143] ; [16.05357143 14.94642857],0
r3,1,0.008383,6.949744,[12 14] ; [24  6],[16.71428571  9.28571429] ; [19.28571429 10.71428571],0
v2,1,0.019915,5.419355,[10 15] ; [22  9],[14.28571429 10.71428571] ; [17.71428571 13.28571429],0
s2,1,0.020772,5.345838,[ 6 20] ; [16 14],[10.21428571 15.78571429] ; [11.78571429 18.21428571],0
n5,1,0.024344,5.06993,[12 14] ; [24  8],[16.13793103  9.86206897] ; [19.86206897 12.13793103],0
n2,1,0.025347,5.0,[ 6 12] ; [9 3],[9. 9.] ; [6. 6.],0
s7,1,0.034133,4.488019,[ 5 17] ; [16 15],[ 8.71698113 13.28301887] ; [12.28301887 18.71698113],0
p5,1,0.034983,4.445989,[ 1 24] ; [ 8 25],[ 3.87931034 21.12068966] ; [ 5.12068966 27.87931034],0
p7,1,0.036561,4.370732,[ 3 21] ; [12 20],[ 6.42857143 17.57142857] ; [ 8.57142857 23.42857143],0
n6,1,0.059294,3.557028,[13 13] ; [23  8],[16.42105263  9.57894737] ; [19.57894737 11.42105263],0
u3,1,0.118991,2.430556,[2 6] ; [4 2],[3.42857143 4.57142857] ; [2.57142857 3.42857143],0
p6,1,0.122543,2.384516,[ 3 22] ; [ 9 22],[ 5.35714286 19.64285714] ; [ 6.64285714 24.35714286],0
b4,1,0.123532,2.371962,[13 13] ; [23 10],[15.86440678 10.13559322] ; [20.13559322 12.86440678],0
s6,1,0.128001,2.316581,[ 7 19] ; [14 16],[ 9.75 16.25] ; [11.25 18.75],0
s4,1,0.151771,2.054356,[ 6 20] ; [ 3 29],[ 4.03448276 21.96551724] ; [ 4.96551724 27.03448276],0
v3,1,0.156744,2.005359,[ 6 20] ; [13 19],[ 8.51724138 17.48275862] ; [10.48275862 21.51724138],0
s8,1,0.160253,1.971841,[ 4 22] ; [10 22],[ 6.27586207 19.72413793] ; [ 7.72413793 24.27586207],0
d3,1,0.242642,1.365179,[24  2] ; [27  6],[22.47457627  3.52542373] ; [28.52542373  4.47457627],0
a3,1,0.259181,1.273127,[18  8] ; [27  6],[19.83050847  6.16949153] ; [25.16949153  7.83050847],0
r1,1,0.295554,1.094147,[11 15] ; [ 9 22],[ 9.12280702 16.87719298] ; [10.87719298 20.12280702],0
a6,1,0.316129,1.004893,[14 12] ; [22 11],[15.86440678 10.13559322] ; [20.13559322 12.86440678],0
u2,1,0.333998,0.933333,[2 6] ; [3 3],[2.85714286 5.14285714] ; [2.14285714 3.85714286],0
b1,1,0.350564,0.871413,[15 11] ; [15 18],[13.22033898 12.77966102] ; [16.77966102 16.22033898],0
s1,1,0.418366,0.654901,[ 2 24] ; [ 1 32],[ 1.3220339 24.6779661] ; [ 1.6779661 31.3220339],0
b2,1,0.447493,0.576993,[ 6 10] ; [ 6 17],[ 4.92307692 11.07692308] ; [ 7.07692308 15.92307692],0
b3,1,0.447493,0.576993,[ 6 10] ; [ 6 17],[ 4.92307692 11.07692308] ; [ 7.07692308 15.92307692],0
a2,1,0.470985,0.519664,[ 5 21] ; [ 9 24],[ 6.16949153 19.83050847] ; [ 7.83050847 25.16949153],0
r2,1,0.498996,0.457071,[18  5] ; [21  9],[16.9245283  6.0754717] ; [22.0754717  7.9245283],0
n4,1,0.511018,0.431983,[16 10] ; [23 10],[17.18644068  8.81355932] ; [21.81355932 11.18644068],0
p3,1,0.514529,0.424846,[ 7 17] ; [12 20],[ 8.14285714 15.85714286] ; [10.85714286 21.14285714],0
n3,1,0.59737,0.27898,[ 8 10] ; [6 5],[8.68965517 9.31034483] ; [5.31034483 5.68965517],0
