Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,55.990551,[116  19] ; [19 40],[93.94329897 41.05670103] ; [41.05670103 17.94329897],1
s3,1,0.046973,3.946355,[68 66] ; [20 37],[61.7382199 72.2617801] ; [26.2617801 30.7382199],0
d2,1,0.051313,3.798032,[69 65] ; [21 37],[62.8125 71.1875] ; [27.1875 30.8125],0
v1,1,0.061049,3.508647,[61 73] ; [18 40],[55.13541667 78.86458333] ; [23.86458333 34.13541667],0
p8,1,0.063404,3.446037,[46 87] ; [12 45],[40.6 92.4] ; [17.4 39.6],0
s5,1,0.083281,2.999679,[35 94] ; [ 9 49],[30.35294118 98.64705882] ; [13.64705882 44.35294118],0
p4,1,0.10201,2.673832,[60 72] ; [19 39],[54.88421053 77.11578947] ; [24.11578947 33.88421053],0
n6,1,0.126601,2.333698,[89 43] ; [33 26],[84.31413613 47.68586387] ; [37.68586387 21.31413613],0
n4,1,0.138117,2.198812,[92 42] ; [34 25],[87.48186528 46.51813472] ; [38.51813472 20.48186528],0
p9,1,0.18647,1.745289,[81 51] ; [28 27],[76.94117647 55.05882353] ; [32.05882353 22.94117647],0
n2,1,0.212985,1.55102,[39 18] ; [10  9],[36.75 20.25] ; [12.25  6.75],0
p5,1,0.219351,1.508614,[ 11 121] ; [ 2 56],[  9.03157895 122.96842105] ; [ 3.96842105 54.03157895],0
n3,1,0.234729,1.411971,[34 20] ; [ 9 10],[31.80821918 22.19178082] ; [11.19178082  7.80821918],0
p3,1,0.269968,1.216911,[50 83] ; [17 41],[46.65445026 86.34554974] ; [20.34554974 37.65445026],0
a8,1,0.351497,0.868046,[ 16 103] ; [ 5 53],[ 14.11864407 104.88135593] ; [ 6.88135593 51.11864407],0
s1,1,0.354828,0.856115,[ 12 122] ; [ 3 56],[ 10.41450777 123.58549223] ; [ 4.58549223 54.41450777],0
n5,1,0.361878,0.831365,[88 45] ; [35 24],[85.203125 47.796875] ; [37.796875 21.203125],0
b3,1,0.364898,0.820964,[23 50] ; [13 19],[25.02857143 47.97142857] ; [10.97142857 21.02857143],0
b2,1,0.364898,0.820964,[23 50] ; [13 19],[25.02857143 47.97142857] ; [10.97142857 21.02857143],0
a1,1,0.400734,0.706123,[  9 126] ; [ 6 53],[ 10.43814433 124.56185567] ; [ 4.56185567 54.43814433],0
b1,1,0.517383,0.419107,[71 64] ; [34 25],[73.06701031 61.93298969] ; [31.93298969 27.06701031],0
p7,1,0.545741,0.365003,[59 71] ; [24 35],[57.08994709 72.91005291] ; [25.91005291 33.08994709],0
a6,1,0.556691,0.345466,[81 53] ; [33 26],[79.15025907 54.84974093] ; [34.84974093 24.15025907],0
p12,1,0.598261,0.277626,[  4 129] ; [ 1 58],[  3.46354167 129.53645833] ; [ 1.53645833 57.46354167],0
b5,1,0.796881,0.066248,[85 50] ; [36 23],[84.20103093 50.79896907] ; [36.79896907 22.20103093],0
n1,1,0.800108,0.064114,[25 30] ; [ 8 11],[24.52702703 30.47297297] ; [ 8.47297297 10.52702703],0
p1,1,0.950837,0.003801,[ 11 123] ; [ 5 54],[ 11.10880829 122.89119171] ; [ 4.89119171 54.10880829],0
