Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,3e-06,22.124139,[323  64] ; [29 23],[310.30523918  76.69476082] ; [41.69476082 10.30523918],1
u4,1,0.600217,0.274668,[ 10 377] ; [ 2 50],[ 10.5785877 376.4214123] ; [ 1.4214123 50.5785877],0
a8,1,0.632362,0.228872,[ 45 305] ; [ 5 43],[ 43.96984925 306.03015075] ; [ 6.03015075 41.96984925],0
s4,1,0.71041,0.137868,[ 67 316] ; [10 41],[ 67.9516129 315.0483871] ; [ 9.0483871 41.9516129],0
u3,1,0.728193,0.120777,[59 33] ; [12  8],[58.32142857 33.67857143] ; [12.67857143  7.32142857],0
a4,1,0.782979,0.075866,[186 200] ; [24 28],[185.06849315 200.93150685] ; [24.93150685 27.06849315],0
n6,1,0.839262,0.041143,[337  48] ; [45  7],[336.54462243  48.45537757] ; [45.45537757  6.54462243],0
n3,1,0.878747,0.023274,[46 14] ; [11  3],[46.21621622 13.78378378] ; [10.78378378  3.21621622],0
n1,1,0.935208,0.006609,[25 35] ; [6 8],[25.13513514 34.86486486] ; [5.86486486 8.13513514],0
r2,1,0.945316,0.004705,[369  14] ; [50  2],[368.91264368  14.08735632] ; [50.08735632  1.91264368],0
b3,1,0.956287,0.003004,[100 147] ; [14 21],[ 99.85106383 147.14893617] ; [14.14893617 20.85106383],0
b2,1,0.956287,0.003004,[100 147] ; [14 21],[ 99.85106383 147.14893617] ; [14.14893617 20.85106383],0
r4,1,0.98031,0.000609,[365  22] ; [49  3],[364.96127563  22.03872437] ; [49.03872437  2.96127563],0
b4,1,0.992395,9.1e-05,[223 164] ; [30 22],[223.03189066 163.96810934] ; [29.96810934 22.03189066],0
